Source,Dest,RateLimit,Latency,LeaseCost
1063,637,19,7.743700,1041
852,457,17,1.805898,545
1474,567,12,3.449700,190
1413,1070,14,17.807087,753
1806,1015,17,4.415698,567
1841,559,14,12.576366,1021
1454,121,5,10.611661,138
1805,290,11,11.102457,385
140,995,5,19.060779,397
123,1880,20,20.393167,1149
1109,1530,14,5.837415,860
6,236,5,12.167054,468
1460,60,10,1.755548,1056
1269,743,14,19.342454,938
1546,1876,20,11.138055,990
876,232,10,11.879289,221
286,216,18,19.871992,236
383,742,15,1.721618,698
355,469,7,12.000937,717
1704,1164,12,8.373922,1096
200,1650,9,2.528062,931
1477,238,17,0.051062,689
413,67,12,0.719581,434
702,488,18,4.075024,293
1365,210,20,8.040776,290
1186,895,6,9.430808,340
1241,1431,8,11.777874,1124
692,955,11,17.800146,415
1512,1111,6,6.630940,138
1017,1641,5,1.160224,771
1142,306,13,4.497463,941
1886,209,15,14.547763,890
1592,1571,11,5.363299,484
1615,39,5,7.437629,209
798,1153,6,16.834623,154
1912,1212,9,13.726125,151
326,1177,9,0.190826,1044
272,384,19,14.116316,915
319,1468,18,16.555443,1033
767,1869,11,16.885058,749
890,739,17,5.012126,926
1640,1373,14,9.283907,416
1173,629,5,8.499274,607
1721,1594,11,8.114947,394
1646,743,15,17.245513,1146
1095,121,17,17.313929,827
1604,122,7,17.432018,1190
444,1205,10,18.363779,793
1625,421,18,15.184273,1138
179,444,18,19.002744,847
269,393,12,10.640826,744
868,156,13,9.595535,1146
1904,1504,10,9.872315,136
995,1810,18,15.541150,799
1910,1026,11,12.156271,366
936,134,11,4.891032,239
1683,1994,7,17.812752,926
308,1081,6,10.432433,1098
343,156,13,2.520776,1168
1582,100,19,0.965763,1166
1161,1321,9,14.091869,472
117,1537,10,9.006265,149
127,1282,15,11.236120,677
1333,1260,12,6.429849,214
267,1381,20,13.989421,905
505,1160,18,15.151320,513
882,1928,13,3.661968,1128
1894,560,15,14.122472,347
943,594,14,4.682700,605
940,899,5,7.613765,209
690,1763,9,4.048900,361
1834,191,11,2.314099,567
785,1122,8,13.156701,220
1497,1263,12,4.767930,960
761,726,7,13.387087,296
1857,1808,20,8.181322,1195
1415,702,17,13.353287,923
1849,777,19,16.863894,650
817,189,7,5.104788,1141
908,1273,6,12.613692,454
1699,534,12,9.929666,521
1305,580,12,8.450954,1117
413,449,10,18.429091,662
869,1871,10,4.877556,279
284,468,15,0.325303,697
1035,1511,13,3.459482,648
322,1232,9,3.754973,284
1457,1443,6,9.111256,630
490,58,8,14.256422,775
1780,1970,17,16.651618,679
189,1183,14,1.158093,610
1536,1146,17,0.540773,911
1656,1973,14,17.887716,727
1132,641,14,6.321057,392
1423,583,12,4.684848,1000
752,971,11,19.545235,485
716,307,9,5.486086,137
1005,823,14,14.107696,621
1981,89,11,0.525829,172
181,872,19,16.871560,915
1826,582,12,10.576246,505
469,1981,7,19.145952,475
1739,1660,11,0.686335,1042
1233,1121,5,8.948467,705
1364,1369,19,7.387659,1064
1337,536,5,9.117358,110
149,520,5,18.780359,547
1365,191,20,1.620026,521
1734,42,16,12.530367,783
41,807,19,19.832311,412
1938,1711,17,2.157051,541
1184,758,8,3.076972,642
413,305,20,10.047394,246
1550,444,16,16.415938,1192
1231,877,8,14.012825,982
1199,1318,8,5.176004,615
1540,496,11,1.698133,1055
1169,605,19,18.524406,374
1391,19,14,2.034089,374
538,290,5,10.646284,833
1119,1003,12,15.013558,958
328,158,15,18.365936,387
354,1601,13,1.727727,1153
1447,19,18,14.013505,504
1466,1479,6,11.932914,681
634,363,15,12.590329,321
201,1502,17,20.386766,983
488,405,7,13.155044,769
1288,1056,19,13.492960,854
1270,104,12,0.112580,440
1196,247,9,11.183354,336
1623,1650,11,6.356435,835
766,95,11,9.368162,1148
1756,1826,9,0.445161,118
77,167,13,5.669279,1056
1968,1335,20,11.557306,769
31,1648,20,0.624178,855
4,951,16,17.945566,204
561,383,16,10.085563,801
298,1870,14,2.990504,1194
1522,512,9,11.671239,457
1847,1679,7,15.366246,985
1753,695,11,0.808266,636
524,1861,9,6.269181,1048
1011,105,5,10.779184,1085
822,1832,20,19.326395,614
1858,297,18,0.619541,1067
1680,1442,17,16.453748,855
324,207,5,10.677555,736
903,498,5,10.624993,773
259,1684,14,0.516713,289
1544,926,12,20.215005,948
288,1434,10,4.581301,1193
1483,1314,9,0.876108,692
1740,1125,8,16.549280,559
1021,1194,17,4.560245,1179
725,1661,19,17.798442,371
1342,1967,5,5.479262,198
852,424,6,13.034147,1113
1379,1444,5,3.783877,1123
1332,217,13,15.253975,811
318,1916,15,17.000275,660
1092,999,16,14.173301,1083
531,469,9,12.626766,1090
272,605,14,15.881720,526
590,821,11,9.175107,1001
707,894,18,6.593126,615
473,1146,5,1.479093,757
1553,1651,12,8.376841,926
1670,1691,16,8.720707,991
608,180,17,11.289069,153
1282,1774,6,16.213542,450
1447,1339,11,19.740154,767
373,273,5,13.790217,866
34,313,11,0.809685,493
701,4,15,9.336206,867
115,1677,16,11.801926,693
993,1601,9,8.668158,980
938,1459,11,12.370420,214
1031,919,8,18.525692,359
142,828,11,4.737323,872
1296,619,16,7.303777,661
181,904,17,8.090578,928
535,1438,10,5.274467,1145
693,846,6,10.126967,267
14,765,13,11.111016,988
470,815,17,1.197133,258
1070,1236,19,3.694024,911
1908,1084,10,9.688529,514
738,1334,16,16.739360,1042
439,522,15,11.461679,747
852,1947,20,14.841236,1158
882,901,13,2.155431,1177
1695,827,5,8.868738,1147
662,347,10,0.242908,213
314,1195,18,14.864814,431
168,786,5,7.187966,734
1163,375,10,12.741983,715
1499,1640,6,8.674690,423
126,769,8,16.448487,1019
858,854,6,5.130597,1062
86,545,18,15.271791,146
1410,1871,14,3.668635,156
984,1025,18,12.860828,482
50,1676,15,18.374194,477
1480,341,7,8.965590,663
765,776,9,5.133353,453
925,101,9,18.671144,1142
278,1018,15,6.812546,529
1933,460,17,4.363934,981
825,1780,10,18.277329,712
1654,77,10,0.546112,979
314,1766,17,1.008939,1112
1739,1602,20,4.856894,745
1087,538,11,11.819928,908
1909,245,16,1.521818,527
877,1921,16,19.548276,115
63,545,16,7.740413,378
147,1854,11,1.504216,212
1450,1166,6,17.154950,278
1496,1531,8,3.971490,720
1231,408,14,6.628577,1079
560,578,8,9.644685,455
1993,1040,12,11.069182,586
14,1208,12,0.638481,745
1201,1110,12,3.766174,862
818,297,13,16.104377,1052
678,1528,6,15.774797,859
263,917,20,15.466818,825
1293,1702,6,12.848705,375
1432,1662,12,5.192816,408
1819,851,12,5.348954,355
921,35,9,8.367479,212
1745,307,19,5.892713,258
1735,1547,14,20.461774,730
779,1663,8,17.148827,176
641,1571,16,4.375511,202
176,1295,12,3.340859,188
690,767,11,16.927859,857
1516,1163,19,3.907177,1132
1065,117,13,19.689553,982
145,814,9,2.207516,720
1025,149,13,1.489819,682
1730,1110,20,8.646445,258
494,359,7,1.852967,425
1001,935,18,19.573587,154
569,631,20,19.623258,436
947,4,18,14.951428,609
1744,505,12,3.300270,529
1719,815,14,8.115496,1011
307,1452,10,16.891421,132
1365,606,18,5.471376,313
186,583,19,11.309026,1028
21,1480,19,2.367085,535
1189,1598,18,2.623766,797
1765,1617,14,5.725029,670
701,1936,17,4.042818,1184
865,1812,19,15.487850,747
595,1525,5,12.163910,159
1855,604,18,3.550721,359
1729,1892,20,11.635820,370
1072,704,14,15.296098,659
864,1880,7,0.102790,274
1038,311,20,15.482246,1022
1633,260,5,13.990356,503
1091,321,6,18.726669,364
750,710,6,9.594673,514
320,499,10,12.966933,794
539,719,17,11.012160,162
421,1172,17,8.878089,332
1739,1289,7,16.878365,283
784,1675,6,14.736903,1007
298,1479,18,6.488193,235
1926,420,12,9.887850,124
502,436,14,15.226380,191
1670,786,9,9.980342,820
1497,1925,11,14.886823,511
285,1883,10,9.511690,677
746,308,16,4.623193,280
572,53,12,5.274325,173
1234,357,12,12.783059,136
936,1763,6,10.252071,1020
419,1736,9,13.068390,486
1579,311,17,18.490303,717
1309,1284,16,11.010904,458
1464,469,10,0.915133,687
1242,1322,11,17.196791,1023
1661,1764,16,7.170613,909
512,1215,13,6.051493,200
1672,895,17,0.842846,806
412,537,15,17.270503,526
1372,1006,12,7.296114,523
1676,198,5,18.535362,844
650,419,20,9.293555,1133
543,1012,14,17.894686,496
1121,790,14,0.617127,1076
770,1041,11,18.707890,1045
999,476,13,2.586000,314
1698,815,17,16.831551,508
1777,937,14,16.155127,1012
1313,457,11,18.712571,465
683,954,10,7.747255,344
1662,264,6,13.788203,1132
187,472,6,10.886813,858
830,1510,9,10.580710,1127
1519,925,18,15.009704,119
1497,1459,8,3.560845,815
1843,1636,6,1.239748,879
1129,1358,11,15.070435,1035
239,753,19,5.963834,1166
1991,1994,13,9.393245,667
1521,1676,10,12.633971,270
1974,350,10,16.889333,251
11,1817,14,14.174049,707
1848,458,17,7.697110,555
420,220,9,1.859238,104
1377,1237,12,19.673900,826
1522,1952,9,12.697723,940
335,1204,6,18.463597,980
760,569,12,9.544863,937
1198,867,9,2.616845,142
573,1110,8,3.586962,1123
1199,99,15,5.157678,910
820,369,7,10.937357,998
1782,394,14,6.640760,148
327,1478,20,2.100655,750
679,30,6,10.315187,965
720,1673,13,3.696935,126
931,1123,13,15.094007,731
1969,102,5,10.970301,1096
1362,1639,9,20.428786,564
925,573,11,3.551481,203
317,132,13,18.751111,126
1351,43,20,16.083631,599
219,855,6,5.826635,1080
1525,973,17,18.858676,278
1650,1509,8,5.063194,625
1266,739,18,9.349919,494
1792,835,19,15.043094,771
456,875,9,13.103727,1129
1532,1975,8,15.555635,317
387,1321,11,5.733260,644
1738,1813,18,2.771333,1045
776,1084,11,10.879194,355
1699,1251,7,9.563955,984
349,1830,10,17.494403,243
1710,1979,11,13.496229,264
1954,1013,9,19.994617,449
1885,1742,19,9.448693,955
1988,1489,19,6.689449,891
120,881,12,16.741274,881
967,1953,11,18.997912,1037
73,1891,11,18.568925,1184
334,932,7,4.300969,526
652,1051,7,0.294221,1048
1065,676,16,19.001620,711
374,1501,16,0.662722,324
748,117,12,7.687677,561
1110,897,19,14.033161,171
80,1380,19,1.466692,493
362,1646,10,7.929206,845
453,1938,15,6.288451,319
874,600,8,13.235878,946
362,251,8,16.812914,1151
1285,871,19,15.039830,756
1645,1706,6,5.316159,482
300,558,18,5.525819,813
1555,562,18,9.607575,731
1761,295,15,12.599252,172
893,122,7,1.082589,1029
786,14,9,14.632720,625
246,1119,10,15.388554,427
1166,171,20,16.656434,128
131,1024,8,5.254875,1036
891,905,7,4.432287,534
657,729,14,11.419457,531
224,1252,17,7.128786,107
74,960,7,2.526783,702
708,1414,17,4.154802,449
335,610,12,13.178473,967
93,766,20,9.442537,858
398,723,16,11.871891,123
273,1644,10,2.135390,1009
950,193,19,14.425727,715
1914,514,5,0.965442,1040
522,1163,8,4.928465,1193
897,526,18,13.141355,224
868,1453,18,18.001903,300
748,1518,9,19.260303,469
993,1519,18,18.527175,252
1903,1271,12,12.543115,503
1527,1549,8,16.247755,1148
1162,1057,5,8.406188,1194
346,726,13,10.700589,795
1614,221,17,11.851767,902
741,1777,7,10.867178,678
397,713,6,4.142709,666
967,1081,12,0.868186,147
652,895,7,19.233755,1003
297,1503,12,11.250718,155
156,719,11,1.360486,482
1866,1239,14,8.297948,772
1573,1650,10,18.863414,370
75,84,19,17.629983,425
1323,332,15,18.958298,898
1328,1632,10,16.794572,1139
504,486,7,7.416041,779
34,1293,14,13.186548,248
1782,542,11,14.055693,483
258,602,18,9.158020,169
889,310,10,14.016076,889
228,902,15,10.000463,705
2,1811,7,15.978242,1095
1116,1777,6,14.660800,628
1082,1443,12,2.229744,899
1363,1916,5,2.780725,956
1621,384,16,5.202158,210
1350,378,20,8.385593,1119
1849,41,8,7.488296,563
144,455,10,5.523093,1144
1853,1028,12,14.537203,758
1565,649,16,4.442761,947
460,1155,17,6.378166,498
1728,1976,7,15.591640,1167
1612,914,15,3.871901,533
1061,497,6,5.394841,1055
1676,1121,13,7.314482,752
1261,1213,9,15.871048,714
224,1590,5,14.909444,405
822,1914,15,6.835574,1032
187,107,7,17.164994,178
1198,637,8,19.597932,579
1213,448,10,14.496986,470
309,436,17,13.401624,586
52,1072,9,14.525855,499
1492,1084,13,19.250138,516
1148,1686,20,12.009257,937
1550,1382,17,16.140076,245
368,656,10,6.280957,1009
496,1364,15,12.817560,701
1611,661,7,4.411861,265
643,1667,13,6.244241,1130
594,1948,9,16.146268,1103
1498,1122,13,16.573653,193
868,411,18,12.136460,387
860,1952,15,11.042874,675
1427,1477,8,4.558593,472
360,1140,5,11.064087,497
1134,524,13,8.141013,821
749,1404,8,20.297595,373
55,23,7,19.899352,658
1921,1617,18,16.577777,421
1115,747,14,10.328349,741
1346,302,9,7.271760,322
291,279,8,16.970892,1188
1481,149,17,8.076176,784
1070,1573,9,7.270198,830
1316,1261,13,11.435686,452
760,855,19,14.737197,320
611,1183,20,4.526247,1056
1278,1118,15,20.051728,1000
537,1689,20,12.258059,770
1751,38,9,8.173955,1094
1819,717,11,18.906969,471
843,225,16,0.507499,838
607,239,20,8.132941,509
1493,517,11,10.934591,485
1533,206,14,13.728703,381
528,886,13,1.858850,578
1416,494,17,20.133228,1032
1649,465,16,11.676169,804
1403,596,18,1.813555,106
1600,61,15,16.950919,680
490,526,15,7.260401,998
1015,568,20,4.768448,593
449,1373,16,1.348456,1177
61,1571,11,3.788862,856
1045,573,8,18.011428,290
1472,726,11,16.987801,195
919,1253,18,8.926152,713
715,359,10,12.215012,908
1816,15,13,20.367545,449
862,246,20,18.348431,166
652,431,9,15.848957,518
1764,1700,16,8.719819,1181
1877,817,11,12.033357,386
1126,1008,11,8.370489,367
372,1924,12,8.644805,382
949,1620,15,13.859928,242
947,1101,11,13.545488,675
1288,341,12,6.580326,1049
1984,557,15,3.465317,945
709,1528,17,10.145181,161
1767,495,16,1.419308,1090
939,192,13,8.864499,889
1228,1648,16,11.198702,803
455,1252,14,10.500917,1148
640,1159,17,4.734736,974
77,792,14,5.564744,1132
261,1121,17,1.981706,212
1675,1443,12,6.054062,699
1351,1909,13,17.023158,993
929,293,11,13.017419,104
65,793,6,13.540741,1184
511,600,20,16.765719,1119
765,1666,20,18.459711,633
998,1722,17,6.470303,982
992,1493,20,11.785144,552
388,1082,13,12.416709,756
183,1608,9,15.352745,1199
1158,789,9,14.955549,1186
1683,884,15,9.837241,635
1574,1729,6,9.843016,173
220,965,7,14.879200,1165
1363,1418,9,5.933328,735
1752,1208,13,4.762355,589
1061,617,5,20.165512,890
1550,23,18,1.946979,552
1389,1510,17,20.149092,356
931,1988,11,1.142899,874
126,960,13,7.205995,1091
1058,1195,9,19.982882,313
882,0,20,3.371297,538
938,878,15,12.331002,950
1428,20,15,12.927276,814
1696,336,10,16.386820,536
748,435,14,15.424771,385
918,477,15,2.303034,1158
762,1814,12,14.237786,507
125,6,17,4.537784,238
1917,105,7,17.612565,400
1660,1444,20,7.076337,281
1601,1823,13,16.830233,552
60,162,19,9.917463,416
596,105,6,10.372898,505
1673,1846,19,19.237979,154
627,201,17,3.465467,915
134,1666,16,5.914711,109
1571,1043,11,16.774276,1166
1447,1407,5,14.599518,581
1515,1435,12,3.290277,619
902,1283,19,1.342805,937
497,1248,6,10.278299,521
1889,449,18,18.380946,275
1356,978,13,12.795356,296
1502,789,12,13.624576,807
658,247,16,5.286680,834
1114,25,11,0.766304,880
140,869,20,5.200193,628
868,1380,16,17.157498,195
399,728,20,12.307546,394
1232,840,8,10.420835,190
405,851,20,16.949529,460
1957,772,18,16.273267,1170
1592,537,17,1.112621,752
1182,1406,11,4.235288,968
177,1341,16,16.731577,578
320,1972,13,19.485196,831
858,47,18,8.626372,731
1741,909,13,13.533684,1167
1828,412,19,5.639381,1170
1459,1562,13,7.663759,500
869,895,10,7.957985,1008
923,1795,8,12.485685,786
1079,939,7,12.009139,908
1638,1750,9,3.409115,998
820,1534,11,10.544478,574
1348,319,14,17.884822,1086
808,238,7,1.476900,1075
1604,191,14,20.285923,1047
1075,112,8,1.068560,609
1485,991,17,13.400475,1077
1307,1341,14,4.932349,905
795,444,14,11.365288,524
562,1146,20,9.021123,642
1306,1165,10,14.145846,588
1955,1225,20,8.610315,1045
832,118,8,18.232683,515
494,751,12,9.414334,908
1094,1858,12,4.465497,577
763,666,13,7.975991,938
523,1985,15,14.642023,205
1365,1230,14,12.993238,449
507,577,20,6.135819,286
1266,887,15,9.033734,428
188,1085,10,5.321287,231
1920,1303,18,8.064916,552
1583,1805,20,5.017122,844
1263,1671,13,0.969450,930
301,205,11,12.900922,1126
80,1274,18,10.936975,598
1220,875,17,4.544430,598
877,1894,9,0.369638,153
1230,1609,12,2.811273,945
262,807,14,2.193535,548
1911,25,5,6.599835,703
713,1756,6,20.198869,640
435,1775,15,1.965364,946
377,1021,19,13.944515,905
250,487,10,2.121844,877
364,1126,10,8.482030,740
1984,595,12,2.408487,653
14,716,6,5.500237,242
1391,1368,5,20.127319,691
1493,765,20,2.741404,413
63,186,16,1.812260,1069
1714,1458,9,14.058586,491
805,435,11,10.079172,887
1770,1120,6,15.707238,758
141,133,17,9.626968,931
812,604,16,0.654001,529
116,123,18,11.315222,1113
1323,1252,18,13.159176,841
732,885,16,7.731372,411
1996,958,19,11.985907,363
613,1630,16,14.981107,392
1795,50,14,12.853508,494
1648,1165,14,16.404287,272
1465,1163,13,7.294122,396
1067,1667,10,14.687012,552
1164,1373,8,13.807353,570
446,1598,10,9.900204,112
206,1765,15,6.609742,531
1882,1881,14,17.588392,234
1388,654,11,5.361002,1046
1789,133,13,0.484005,991
774,535,10,14.263952,889
274,751,8,15.999591,552
737,1607,15,13.641862,1010
1718,92,16,7.470808,648
1292,1281,8,15.591344,569
1641,409,15,5.166796,125
1469,218,17,2.358990,551
796,139,16,12.713781,413
1440,1302,5,3.018896,637
55,383,12,0.599966,828
1555,576,18,10.133760,526
473,101,17,2.997554,776
402,1572,17,9.434010,238
708,1635,7,4.300807,915
1644,1886,15,16.906709,817
143,530,20,0.103043,147
368,1072,12,1.357838,583
337,237,17,20.017640,785
884,811,10,16.767592,231
1637,1673,5,8.531718,308
1555,1978,19,14.214009,1160
1266,159,11,11.799772,670
692,1439,17,16.983351,1062
122,731,6,10.140136,746
895,528,18,11.935554,1103
1639,1705,15,10.373524,888
1725,490,5,2.999040,439
362,1767,9,2.431636,554
1427,1487,8,17.373557,1006
1652,1704,13,0.955398,265
1024,981,20,5.276512,606
415,269,11,16.010952,1200
1372,211,12,15.948486,425
1052,1095,18,16.077766,1027
1455,1853,18,14.502547,265
104,1877,10,7.280713,1124
314,1896,7,12.864368,750
1388,1148,16,1.859112,981
1683,1253,13,17.690166,935
1175,1722,15,2.045900,748
1101,684,7,0.655219,674
760,193,17,19.298970,403
1634,1120,12,12.948193,1085
582,1661,6,0.879032,908
1169,1147,7,3.750647,1145
1082,1618,13,12.228956,728
1618,430,7,16.484191,565
758,942,15,5.563297,492
1880,1257,11,1.699391,526
159,300,9,14.142803,853
77,539,5,0.498634,957
1678,607,16,8.893477,275
881,547,15,20.469876,1193
447,1873,17,2.345109,370
1942,1795,20,1.881686,226
95,679,19,14.042604,119
1051,906,20,3.130020,136
1444,129,8,12.349821,965
816,1721,15,7.813004,741
103,454,19,6.858902,859
655,1541,9,15.912778,697
591,1434,6,12.053592,570
143,1010,20,15.742946,835
1392,85,16,1.755740,575
1676,1014,16,10.499576,548
57,820,11,7.837081,217
792,943,9,19.616264,854
1425,959,10,4.152175,859
1101,58,7,14.645720,419
899,498,12,13.247044,312
1605,679,20,2.583018,756
1275,1562,19,19.380354,596
1426,1916,19,3.559078,1067
1362,1659,7,10.739376,880
1707,1935,6,6.372975,431
631,829,12,16.116060,1039
1351,680,11,6.728341,365
1944,732,19,3.749116,210
3,840,15,13.242841,137
880,874,14,13.744669,934
583,1604,13,16.763845,1147
1399,202,5,18.915690,1060
715,1996,11,10.691883,127
582,57,9,2.953540,1134
353,844,13,0.610201,1136
587,1587,13,0.042747,246
1908,56,14,13.582446,667
358,630,19,15.429268,160
518,1583,5,11.484895,476
1750,884,5,8.176531,934
309,1668,9,7.162937,950
1890,1171,16,15.124653,691
287,1011,17,10.723958,1130
919,658,19,19.876224,1182
1033,1089,20,7.428355,956
872,282,12,15.426948,791
485,765,7,4.545866,319
632,400,8,0.563165,633
915,1476,9,16.488019,875
1826,1083,8,1.240315,537
1368,927,14,16.125867,753
1392,371,14,6.484191,410
889,582,8,15.624894,647
479,396,16,9.540451,974
1746,1668,20,2.961102,837
622,613,12,1.034473,596
1305,329,17,5.583487,1018
1270,958,18,7.731639,887
270,956,5,8.985060,1178
965,1956,10,9.049762,766
838,996,10,5.592626,761
1314,1937,17,20.154865,100
658,1142,5,19.654319,654
1901,313,17,3.531366,755
721,1359,11,19.936594,594
1588,1027,7,10.445227,872
588,645,19,0.447914,675
513,674,11,5.020814,1122
403,1979,11,7.837095,454
1715,1950,13,19.536523,1111
342,256,14,4.375876,157
655,340,15,19.293553,890
489,1480,15,13.642948,351
1799,869,11,16.915784,549
1332,1292,17,4.933397,154
268,1976,7,9.427119,1134
447,1321,8,10.639544,824
602,1957,20,13.845349,762
694,805,16,17.272098,1031
971,1294,8,13.023850,1159
381,149,10,9.379331,1107
309,393,7,15.668701,145
657,507,14,18.940778,514
1201,562,20,8.064358,540
1752,1900,15,10.624281,721
478,642,19,1.162099,267
1681,445,15,20.439333,710
709,854,14,11.303874,858
1370,1617,11,7.622599,239
1527,1801,20,14.796324,303
