Source,Dest,RateLimit,Latency,LeaseCost
104,99,15,0.451797,812
180,239,20,15.816008,191
159,238,12,10.033183,983
378,123,8,9.429370,868
220,95,10,5.347071,714
195,320,17,6.106790,834
95,169,14,6.091014,678
398,103,17,11.704962,199
358,32,6,13.670957,181
319,11,11,6.404304,773
191,146,5,19.417385,278
172,97,16,9.842937,312
318,27,15,3.197031,338
109,128,16,3.836834,495
364,369,15,0.289660,922
107,90,17,8.965255,1170
268,205,9,6.157432,1171
220,289,18,2.921420,768
186,69,6,3.972299,377
3,355,13,11.519836,1145
275,300,13,20.025042,361
4,228,13,20.234068,152
204,50,15,4.162157,551
287,265,11,11.719480,716
244,354,8,6.422400,1197
167,172,10,11.356170,301
143,196,17,14.043231,486
301,232,15,20.237094,414
80,381,15,10.673899,401
98,16,17,8.356837,221
196,270,16,5.704321,994
124,191,20,8.464839,921
377,323,11,4.808842,583
282,249,9,10.446980,1199
64,278,18,10.655736,716
390,185,17,1.847535,659
247,272,19,13.090180,360
289,325,12,7.459403,965
344,289,19,2.280035,582
180,187,11,8.005226,421
350,367,15,9.628641,728
195,336,6,12.024808,394
375,78,10,3.218870,501
207,379,10,5.162412,483
163,306,20,8.228589,343
65,294,17,1.357748,547
30,284,8,8.811380,396
331,293,6,10.762172,1141
306,156,16,4.225833,1199
257,170,18,8.582317,128
224,33,11,20.359294,202
283,397,14,3.641609,794
259,63,11,4.066383,522
358,281,15,11.018632,599
232,245,8,14.650982,363
268,286,18,6.391420,892
94,44,15,10.861170,810
257,322,9,20.001526,1096
360,125,18,12.858248,726
175,262,5,8.154943,408
136,333,11,18.727908,404
128,39,18,18.537392,330
371,233,18,6.026112,404
281,89,16,12.635215,1177
75,272,20,7.611565,841
369,302,17,8.094492,559
145,365,11,15.323978,932
196,14,17,8.054689,237
315,72,18,15.946913,440
215,338,20,4.961334,666
297,288,17,12.184880,570
244,24,12,18.882025,442
181,9,7,3.482263,323
0,282,9,20.244039,571
153,122,12,7.009779,443
304,47,12,12.478330,947
113,296,5,12.483247,164
206,120,17,13.621272,471
32,62,16,17.292918,497
380,260,18,15.124909,510
324,57,5,10.152552,302
302,79,20,6.285455,1084
333,346,5,2.474211,126
9,144,9,8.296829,579
35,257,17,16.695939,236
194,303,9,5.885319,315
105,67,5,14.742704,1059
215,164,15,1.490732,787
8,323,14,18.231986,397
82,384,10,14.534425,451
119,302,20,0.674297,704
145,398,17,10.030848,863
384,385,9,2.865730,1041
165,310,10,7.579445,167
135,285,18,6.530069,1063
340,151,18,4.691483,969
110,35,11,5.812716,628
101,67,6,10.969625,770
237,361,13,19.924532,337
169,368,9,17.052789,775
334,290,5,5.697687,669
13,361,7,13.184306,696
199,1,13,5.540045,168
376,399,9,19.533733,710
306,248,12,14.166374,103
47,1,16,6.862852,903
12,136,14,17.806031,799
148,240,17,15.611424,951
375,380,5,16.580814,582
46,128,13,2.252967,257
43,326,8,2.550491,449
110,76,10,14.961359,192
217,71,8,13.051630,744
224,340,14,9.071155,549
361,40,18,17.992775,235
302,295,6,5.199845,102
214,82,5,11.530645,138
97,340,11,3.599031,851
42,383,19,3.541427,753
179,35,15,4.468677,825
22,248,16,10.201638,732
372,138,12,1.111119,1055
114,302,13,8.917693,456
14,203,18,13.916699,162
244,228,7,2.944395,341
305,377,6,15.326544,881
287,318,17,15.649330,388
139,95,17,0.401251,132
153,145,6,11.827607,201
380,328,5,12.423220,423
64,267,5,12.070698,410
131,3,18,3.937607,1066
66,275,16,15.053099,1020
314,323,18,19.161867,515
153,329,14,7.579128,943
398,97,17,14.079860,753
287,181,9,6.456025,139
216,165,12,16.345598,554
11,158,9,7.619175,792
283,336,20,1.244768,988
289,337,15,1.255242,303
272,340,20,12.360858,450
107,358,15,4.318085,1018
357,296,20,4.559881,1036
105,370,15,4.036663,630
238,207,14,1.607077,673
388,187,20,15.422800,471
304,192,5,18.557569,1026
301,303,15,10.518131,528
184,237,8,1.379207,518
102,95,7,20.443153,295
300,61,13,16.917127,660
362,301,8,1.605946,667
307,49,20,1.030526,1087
115,18,20,13.549281,432
285,274,10,15.761104,478
44,175,5,13.142752,801
250,219,13,12.918788,595
265,125,6,14.158846,1167
191,272,16,11.899668,1007
65,295,11,19.766215,692
325,71,19,5.748197,799
138,275,8,6.090471,778
214,91,12,9.215934,115
6,148,6,18.075377,380
8,79,8,1.966644,546
232,45,11,11.504024,371
84,256,6,12.945916,643
194,93,17,7.448289,295
118,261,7,18.533502,1142
369,159,20,7.202829,926
157,260,16,7.964481,1131
138,329,12,1.947490,258
64,99,20,13.057840,201
126,246,10,5.480630,598
146,193,11,5.947328,594
152,164,19,4.603531,474
245,359,13,19.179853,475
0,95,7,4.799209,850
39,6,13,15.492952,674
215,67,12,12.632633,422
383,73,7,16.938357,902
288,42,7,9.877845,370
11,95,16,12.582567,1080
394,304,7,10.787045,204
236,248,15,9.495951,945
229,315,14,15.116252,1011
394,249,10,11.688995,723
128,231,14,5.440930,883
116,180,17,16.764242,675
116,150,12,5.137760,1149
140,143,7,19.787488,394
13,201,11,17.817078,857
17,150,16,1.349751,200
174,360,8,15.184873,1105
116,196,6,7.549701,358
396,73,7,6.995959,1057
332,153,18,17.540310,779
224,6,17,11.277413,851
273,355,10,17.961191,836
107,3,10,0.194329,182
104,14,15,8.331884,851
38,382,19,7.850271,1055
8,287,8,12.723978,122
161,354,20,5.812199,1026
259,387,18,2.529755,215
160,236,11,9.356028,265
197,82,7,11.017737,639
53,310,8,7.072645,981
396,246,12,1.402037,852
320,239,15,0.801619,377
152,308,8,13.972968,191
347,233,9,9.516322,1094
99,278,5,18.305298,209
99,107,7,18.412627,671
266,223,13,14.036900,906
311,65,6,6.562790,1086
104,70,17,9.965422,192
382,289,5,15.003515,852
147,293,16,18.078477,740
211,126,7,5.246597,776
80,40,17,13.778039,1194
321,97,8,5.035554,806
243,257,13,11.685890,824
274,254,5,12.973139,106
123,239,6,13.561875,700
86,324,18,18.266226,441
267,227,13,0.976127,517
29,182,20,18.720887,385
178,8,5,1.716564,709
347,393,15,3.011910,720
243,6,18,15.230927,133
274,0,12,11.697740,1063
37,112,8,18.858808,641
254,59,19,10.596159,260
397,304,9,11.588777,726
129,369,18,4.703285,925
321,350,10,6.868045,143
194,104,19,9.718419,436
344,202,5,3.121058,678
357,164,19,17.895385,1137
186,371,7,14.521818,133
351,336,16,14.353608,983
274,64,6,10.394408,673
231,180,8,9.685535,670
244,51,18,5.624272,127
68,308,12,15.091873,1185
308,57,16,16.548639,346
397,296,15,3.612286,147
215,348,14,11.524093,988
166,204,14,2.240633,344
392,145,18,18.899925,1055
98,268,20,10.353725,394
35,170,8,14.480217,800
368,275,16,15.217930,303
43,222,17,13.239667,275
383,273,10,10.442214,701
199,299,13,18.307951,937
78,106,8,10.463747,778
359,54,9,8.038497,952
154,118,11,7.614100,592
327,141,12,13.512693,454
187,94,14,7.318106,179
239,310,18,13.939382,549
300,334,18,11.523930,568
323,121,6,8.131137,706
19,256,19,18.267128,970
127,289,15,10.243738,1160
242,102,5,2.807914,161
278,189,14,3.211533,552
123,15,10,0.041268,840
85,182,16,20.478197,163
335,282,19,11.044696,647
320,100,19,16.403550,616
291,153,16,2.123862,667
183,93,15,4.840370,178
165,171,6,14.384124,813
123,286,10,10.445779,199
180,320,15,15.425098,394
287,139,20,19.464630,481
169,31,17,3.125486,107
153,224,12,16.539012,358
163,304,5,2.954433,689
247,368,15,15.110010,1150
216,131,20,7.717282,506
266,280,14,17.550916,342
104,259,19,12.064688,569
389,388,14,19.700923,585
180,201,9,20.071307,1033
165,18,7,19.495590,464
69,142,18,2.110850,272
42,290,9,8.063866,135
230,232,8,12.967046,784
223,299,18,2.121985,565
117,25,11,17.257734,983
334,171,11,4.348488,375
349,17,9,12.154669,920
17,282,19,5.647951,297
20,196,13,17.443947,790
139,10,18,12.899907,1086
137,296,7,8.136571,581
204,153,11,20.225828,375
128,185,5,16.745706,1102
378,55,13,9.493381,465
155,386,8,5.731113,334
320,165,19,5.532733,1081
15,146,13,16.376105,273
353,306,5,18.859347,1057
244,94,14,5.520890,529
47,230,16,2.519717,920
348,29,11,19.694413,859
230,381,5,5.591826,890
76,151,9,19.005139,517
283,29,6,11.960169,188
393,334,7,15.699462,321
225,246,8,15.279425,456
355,112,9,15.120976,617
128,384,13,10.666558,643
176,2,14,2.712189,134
234,240,13,7.644547,302
277,163,7,10.066175,964
345,135,17,15.805981,947
275,81,11,9.400506,1177
382,301,15,17.452575,202
74,250,9,17.038935,639
370,101,9,8.726643,590
265,104,8,0.358894,419
351,163,6,3.150638,1069
379,114,7,15.861899,720
252,399,14,17.048867,320
198,334,6,16.105430,894
292,85,6,13.276483,648
332,65,6,7.865017,517
275,303,14,7.305778,309
375,213,5,20.106440,1157
320,29,11,14.144793,218
225,205,6,20.057744,180
211,346,13,1.234525,564
57,98,7,0.970404,199
187,338,6,1.019041,413
126,382,12,6.258601,621
0,341,14,9.481808,316
95,348,9,13.732409,277
156,343,11,3.621537,535
331,308,13,14.890799,465
213,329,5,6.215120,1031
262,106,8,5.977417,1066
248,220,18,15.173535,1109
325,46,11,14.478362,754
319,336,11,12.993457,1072
323,233,16,10.614963,486
387,306,12,20.197021,576
362,351,7,12.051315,427
305,20,12,1.113232,1121
120,339,19,4.824908,1051
378,385,9,5.039155,690
140,243,9,10.416435,575
376,57,8,3.249914,671
62,378,14,17.184252,999
52,9,6,7.515628,700
64,35,16,4.922241,513
142,37,13,7.726989,276
99,147,17,12.934669,396
143,314,20,1.172495,332
234,323,10,4.328326,1057
257,71,13,3.414788,531
335,30,13,16.901850,264
295,342,16,2.520721,1160
84,189,8,0.450126,376
87,239,10,1.703573,1019
157,104,8,13.411824,924
385,171,12,7.661166,256
376,127,7,10.755200,510
0,90,7,0.547917,614
364,102,6,3.669071,596
171,249,5,18.080803,214
334,83,18,14.052175,801
140,315,7,15.865227,1093
224,39,8,13.162874,912
205,214,10,4.817059,510
210,17,13,13.556063,560
239,335,18,18.086657,911
157,139,16,12.459970,713
133,118,6,9.180751,993
26,16,15,5.512024,852
92,336,11,10.315758,620
67,142,11,2.031561,134
94,361,15,4.296757,1186
291,181,20,10.379001,767
43,349,10,8.099624,773
9,12,19,10.674576,548
106,365,18,4.361517,650
95,205,16,3.997273,1034
163,324,14,7.613327,1078
187,241,20,16.991068,823
91,170,17,6.800005,163
343,136,12,8.747386,516
88,332,7,19.989058,840
374,37,8,17.242294,684
275,166,17,20.359211,668
373,303,12,17.761506,906
7,299,16,20.483039,291
259,368,18,12.104012,166
283,225,15,10.700799,909
339,47,11,14.068161,420
387,398,20,0.440094,604
206,304,18,15.657059,778
61,394,7,2.963696,1007
54,2,19,5.217310,861
220,369,8,2.470512,513
165,84,6,14.631770,199
1,275,14,20.353748,1156
264,304,20,4.041210,781
305,67,14,3.953596,1091
319,152,9,3.465355,612
304,239,11,12.672563,240
15,114,13,15.172453,292
371,239,5,3.205686,377
294,164,7,12.814289,687
326,356,8,18.480865,456
17,65,16,7.056208,212
236,135,5,11.095347,654
314,144,18,6.068260,298
9,186,13,4.915136,910
229,393,5,14.297003,689
362,272,18,1.650167,1197
168,185,9,12.813574,290
37,63,6,1.042349,1107
9,270,5,16.765551,963
181,43,11,15.801500,412
194,304,8,3.316546,1008
301,86,13,9.779627,797
147,338,6,7.344896,1086
167,362,20,12.494322,351
175,107,11,19.163645,943
395,82,13,4.042975,313
264,170,16,10.144545,1056
362,334,5,17.608035,527
216,162,8,4.752559,1035
250,58,16,16.468898,292
366,143,6,2.680155,1041
395,155,6,3.063847,1176
202,121,9,6.498485,1137
348,356,19,15.921901,1194
297,362,13,14.734293,166
176,175,8,14.550920,632
390,150,5,17.453190,140
378,171,14,20.189531,284
186,52,19,7.934815,459
210,54,7,17.669833,686
135,280,13,11.394349,305
247,12,8,1.205596,607
143,150,11,9.198622,1084
326,273,6,14.146727,1097
142,72,18,10.237849,525
270,90,20,9.463916,437
79,174,9,18.406979,810
307,72,7,2.844427,1002
381,257,11,9.658120,907
238,329,18,2.134791,385
139,60,9,6.517918,396
259,311,9,0.054755,615
229,352,7,7.059102,776
26,178,5,16.703127,158
337,157,5,16.913437,885
190,49,13,18.161450,926
119,233,6,14.423139,994
10,26,13,19.068171,382
340,144,17,9.283731,290
186,86,11,7.474919,756
21,222,11,12.838193,973
24,139,5,9.845381,241
300,49,13,14.494642,933
30,81,10,6.259124,601
246,257,17,7.855809,1167
176,184,16,7.417119,892
220,231,5,16.852974,472
333,41,18,1.981538,1077
389,281,13,5.274967,107
260,18,18,7.821814,387
232,86,16,20.365352,594
105,326,5,2.323717,577
290,335,11,3.726365,512
303,118,12,6.882563,647
303,333,11,2.839040,1147
254,189,8,7.519497,941
309,91,18,19.518111,739
211,7,14,20.372882,290
145,210,7,12.954917,988
44,324,16,14.945511,507
355,66,5,10.779190,318
142,33,6,10.555233,632
216,186,15,0.877150,459
179,73,17,16.818478,263
300,197,15,1.025480,435
95,31,10,5.814601,173
132,161,14,16.914271,452
369,368,8,0.869648,1122
320,343,9,18.213031,828
66,263,17,14.864800,831
326,145,17,19.357449,377
97,71,17,12.654041,119
258,246,14,2.758186,1081
108,150,18,7.143115,242
120,334,13,1.286231,589
62,131,19,14.706074,225
180,273,14,11.276197,101
362,62,19,18.543069,714
355,39,5,9.841623,696
288,181,13,14.884686,850
383,18,12,15.939305,992
76,285,20,2.065451,664
357,270,8,0.987771,550
370,369,5,12.338348,502
91,146,15,19.455360,1120
205,179,20,12.252734,962
129,286,9,15.773350,353
231,320,19,7.425327,1051
395,56,18,19.875623,206
397,181,15,9.370221,855
118,75,11,5.098724,192
181,105,18,11.497331,665
216,142,14,12.434996,442
154,309,13,16.297773,157
241,290,9,19.620086,855
265,133,18,1.100576,298
350,334,6,6.533540,344
144,382,11,2.887274,117
346,242,8,19.312650,878
134,61,8,9.698266,819
176,10,13,0.222257,880
145,298,13,7.586471,1133
151,229,18,14.362497,744
304,310,16,12.629469,966
52,73,10,16.227968,437
330,99,15,7.679434,788
218,322,10,6.627451,336
60,128,18,3.647104,435
374,118,20,19.634559,967
364,312,13,11.508780,717
197,323,6,4.222316,1040
274,236,9,20.014553,800
209,285,16,15.522446,344
135,72,14,12.278621,694
144,226,9,18.910500,537
261,149,16,3.945131,1190
99,11,5,8.102350,1168
202,384,17,18.997977,990
116,223,10,12.596871,654
60,105,9,4.147356,260
55,86,18,20.265713,915
29,300,14,12.748370,689
314,104,17,13.599217,824
252,210,5,6.555250,518
171,366,13,4.111146,436
236,380,16,17.817359,804
223,263,19,16.766518,395
337,397,17,12.490807,1064
7,108,14,18.520253,1101
143,172,20,6.912358,564
120,9,15,2.456187,1149
366,158,10,5.303987,572
183,213,10,2.118975,755
392,267,9,9.091527,683
191,36,11,5.072063,981
49,392,18,4.774430,864
199,227,15,6.115708,1010
210,35,5,0.632454,796
210,98,9,9.459432,489
326,203,9,5.279361,356
179,89,15,17.502249,172
391,12,17,8.165523,303
274,209,9,5.166359,1067
69,148,7,7.446337,579
2,331,6,12.846128,1016
245,174,13,3.681962,461
362,238,16,0.161221,682
187,397,10,2.531698,1139
65,358,5,4.422625,403
35,309,11,17.431852,906
184,170,20,8.375933,548
67,234,9,10.337544,542
313,163,8,19.721125,617
179,168,9,16.609007,794
66,270,7,19.258822,621
220,163,9,10.706193,809
68,186,18,17.680530,1192
111,260,16,15.748305,490
305,318,9,1.153446,1073
99,287,17,18.434031,617
38,218,13,14.694964,776
329,282,14,13.099682,350
250,243,7,19.513471,452
231,308,14,16.287684,142
158,227,9,19.228303,244
224,303,14,2.089537,1022
288,188,11,11.168281,843
381,208,7,16.640808,606
357,185,7,14.791439,799
1,13,11,12.756744,827
393,102,9,4.592008,1000
370,153,18,4.223236,1091
193,199,18,14.321644,447
320,198,16,11.948397,732
359,242,14,16.484004,393
73,299,20,8.095523,421
268,291,20,9.066369,794
285,191,12,17.730113,198
3,192,6,9.895221,291
340,290,20,14.536133,386
41,115,14,12.390630,651
141,92,12,6.329318,139
15,393,16,0.237727,1063
264,37,11,15.479168,967
8,393,8,20.381392,554
141,22,16,9.849743,686
360,211,14,19.430802,1173
77,176,5,18.472772,281
159,187,12,2.504056,762
309,285,5,7.877964,794
259,339,7,13.878706,980
158,149,8,16.570639,928
103,183,8,16.562042,223
384,152,19,8.541917,864
148,25,5,13.482076,343
50,264,8,1.077483,261
8,343,9,8.586599,1014
288,385,14,3.376184,981
364,213,17,8.428672,133
32,370,7,5.890827,428
21,48,8,7.547048,1021
369,374,16,1.016968,445
40,316,20,15.179151,173
333,278,9,0.171000,965
208,172,8,19.863883,871
184,289,16,3.473278,884
174,303,16,18.739173,276
188,35,16,13.157690,1068
219,26,17,12.792521,174
153,377,8,2.045663,1087
63,271,12,18.857010,787
71,300,11,8.669948,831
257,131,6,13.331084,383
266,222,5,1.120675,141
173,384,6,9.833678,578
276,295,14,1.778483,319
254,240,9,8.619747,339
116,203,6,8.728676,1136
154,338,13,19.936751,976
107,313,13,12.147576,750
281,156,12,16.176264,197
268,296,19,8.913004,276
383,380,15,0.488799,1031
72,168,14,9.322577,694
268,264,20,4.227701,1071
388,31,7,16.019485,689
85,149,10,9.175411,494
345,155,18,18.399628,344
304,243,14,9.628118,301
28,234,16,17.941505,440
327,66,18,15.733066,570
41,205,11,3.276463,780
27,348,19,2.442067,269
354,320,6,13.604309,1189
288,20,12,10.165181,974
351,261,19,13.747000,765
217,96,16,4.558720,749
7,221,11,11.752491,1191
356,176,12,11.951166,466
252,276,12,12.564300,1151
232,168,18,1.218340,339
137,355,11,7.698359,649
25,183,16,19.044946,596
81,87,11,6.829003,698
128,155,17,20.354462,850
372,285,6,12.608372,756
277,253,10,19.017694,379
115,389,8,3.474828,797
177,257,7,6.119938,203
217,139,15,2.453701,1157
260,348,8,8.421506,971
361,394,10,13.854168,795
128,18,17,18.243583,265
41,161,20,19.114725,144
254,334,11,9.276474,771
175,319,20,9.272714,583
373,7,5,16.499366,618
206,54,17,8.280176,781
318,42,11,0.265595,151
168,128,13,18.002766,202
167,394,12,18.196485,827
385,38,17,10.474992,1082
344,272,16,4.994068,470
9,41,16,11.542118,503
379,165,14,6.107184,600
251,46,13,7.343628,187
81,107,7,14.029049,124
376,392,13,7.849519,1188
373,53,9,1.916657,888
311,35,19,13.319318,1043
291,114,17,7.284292,543
87,151,14,14.665641,1074
224,45,11,12.252054,177
26,302,10,15.483072,547
120,294,16,8.000932,164
24,331,19,18.864983,828
250,332,8,13.811986,503
316,150,9,9.825802,1082
259,233,8,16.712642,919
9,292,9,0.516003,785
117,250,10,11.951417,751
29,320,7,11.929133,699
157,142,9,17.090684,463
152,286,11,14.081897,343
170,89,17,19.144843,631
4,41,19,5.707682,454
156,376,20,16.920304,1044
130,152,6,17.618484,1084
26,213,11,16.606604,526
107,127,20,14.702312,251
150,88,11,8.431470,505
321,271,15,16.959317,1045
18,293,17,10.212573,811
256,95,14,8.743595,1003
81,251,19,0.478877,909
43,311,7,8.400372,538
27,299,19,5.844294,893
260,6,13,10.007724,130
76,183,16,13.569527,956
115,338,5,7.940240,360
20,321,7,12.589017,321
314,303,17,2.573345,489
327,50,16,15.190397,1005
377,273,14,13.367641,178
106,398,13,0.883490,302
214,194,16,8.996800,285
47,313,10,12.761782,586
162,138,15,2.457600,1001
334,13,14,3.873522,956
395,367,5,19.737055,797
31,170,16,10.617931,481
287,310,11,17.916073,167
146,25,6,12.038487,592
105,337,12,18.681854,1002
341,255,16,14.674428,1197
372,345,8,4.221624,261
123,72,19,4.370826,230
165,285,16,19.743552,1033
340,222,14,3.082740,663
196,389,18,9.422186,328
53,163,16,20.487004,855
42,183,12,6.068915,679
219,342,8,17.275185,901
150,282,7,19.240628,463
392,142,19,19.439185,276
46,251,14,11.770526,914
281,36,17,12.852675,718
73,345,17,17.656803,835
341,39,14,7.013454,290
277,12,13,1.981354,943
374,376,9,11.483010,642
316,252,19,17.033992,168
314,17,16,11.761878,275
32,73,20,16.594706,670
313,238,14,4.414658,305
258,321,11,9.657318,854
315,108,10,12.892462,551
154,31,7,10.709261,859
273,15,9,18.504628,126
27,335,9,5.695867,577
63,176,9,8.511395,1199
397,89,19,9.821429,225
98,388,19,18.533297,201
46,19,10,5.447978,854
7,210,12,20.044972,268
13,288,6,17.066902,763
314,163,18,10.798571,519
233,20,8,4.986297,468
275,131,17,4.248011,954
217,118,16,2.641643,747
202,376,8,13.693133,866
17,296,6,8.847456,1022
202,294,17,8.349612,131
164,151,7,2.195776,536
188,119,12,14.049991,884
191,138,11,14.138086,706
11,53,7,5.958209,594
99,199,16,3.952102,983
135,392,10,12.216525,802
312,353,17,9.240501,885
383,352,5,18.010203,849
331,56,15,14.524764,1039
387,40,12,6.164916,447
165,189,14,17.488244,843
136,164,14,4.952503,1170
146,359,14,2.048755,102
168,263,14,0.702232,584
174,230,11,15.537937,421
320,203,15,19.502007,870
40,11,11,17.891668,493
399,151,15,0.517741,420
218,57,20,8.656397,666
26,11,20,16.272319,685
205,0,7,0.577610,786
206,71,10,20.255174,928
21,103,17,15.592707,716
136,350,12,19.220269,539
303,61,18,12.778583,484
309,378,14,3.269012,912
215,57,13,6.361391,675
374,183,10,3.017970,1167
393,206,13,4.525322,498
311,174,7,5.398777,928
251,97,11,1.552555,344
79,126,8,11.539766,130
193,183,16,18.150303,985
281,365,13,3.375565,166
159,273,12,8.077434,966
237,216,9,3.808464,786
350,126,9,5.968508,342
148,304,12,4.059605,877
73,186,17,17.107190,1200
133,57,15,16.688681,442
122,184,20,9.240645,818
65,301,18,17.104467,799
191,336,18,14.655775,248
191,19,19,20.088098,631
391,129,7,12.418068,561
199,126,9,12.311864,823
387,307,11,0.010175,462
228,5,12,10.318309,1146
62,309,8,12.211931,497
271,171,7,9.209166,105
95,317,13,14.554264,660
280,117,10,7.673422,124
209,102,10,20.438687,369
371,80,20,11.629858,520
128,343,20,18.307540,1149
367,68,7,8.031919,335
20,131,7,20.444497,1136
287,97,16,17.685357,832
91,359,11,19.192033,1008
258,320,9,1.011650,247
395,64,6,19.269804,346
264,78,16,13.496654,431
391,379,18,12.327395,482
161,285,20,17.347070,634
258,76,17,19.725853,309
29,128,12,18.753730,270
78,62,10,0.840058,461
101,247,5,7.724379,761
112,398,5,8.211095,1064
380,264,20,11.571621,363
128,357,19,3.127287,1025
89,270,13,11.364894,490
170,239,19,14.125105,854
323,152,11,2.596357,940
360,399,18,3.798301,548
185,0,5,11.802329,1139
384,275,12,3.665746,616
195,356,19,0.138534,611
354,92,12,3.620925,623
139,212,9,9.420230,691
365,267,20,17.481106,781
379,47,9,16.009875,811
66,332,7,15.806293,410
15,9,9,17.046269,265
230,80,17,13.894720,776
142,15,12,8.434983,1189
366,382,6,6.556068,1128
97,143,20,14.672069,305
195,389,8,17.319180,224
314,218,19,9.199500,248
359,45,15,6.078749,654
17,173,5,17.248881,223
360,339,9,3.637289,763
233,45,9,6.936124,885
161,319,10,11.295325,950
261,83,17,2.179296,144
9,198,19,19.049084,814
243,48,13,16.860315,151
69,136,16,4.113791,879
33,93,5,8.616452,344
391,157,16,8.272746,494
272,243,7,0.273396,427
237,135,13,0.752162,154
365,295,7,18.897814,304
93,232,15,14.053784,1068
378,307,9,0.310857,542
254,155,7,4.035907,926
183,358,5,6.055883,1006
120,52,9,14.798345,165
51,169,13,7.348545,405
86,10,20,8.858464,1069
364,237,14,2.041930,1008
369,367,13,9.472433,365
156,147,15,0.031434,1051
284,247,17,7.353060,520
293,14,14,11.437920,222
386,357,19,9.492449,534
49,272,6,8.984244,810
385,283,19,1.153095,894
302,344,5,6.946719,1151
112,273,15,9.761625,1151
343,253,10,7.436373,371
347,329,15,9.547661,502
285,193,15,9.398812,412
72,177,12,11.287634,875
56,327,20,12.916239,899
70,300,11,19.608892,965
189,329,7,12.245103,744
332,79,14,16.428573,821
102,363,14,1.224301,251
307,333,16,7.137841,955
210,169,18,15.415366,635
193,293,15,5.339208,1140
237,395,9,15.560762,488
161,44,19,13.228560,938
182,333,7,15.027183,1184
341,131,13,17.498664,586
173,49,19,3.361883,237
18,328,13,13.917662,947
83,222,14,13.177444,138
364,88,17,6.200431,655
