Source,Dest,RateLimit,Latency,LeaseCost
760,419,7,15.217320,1136
217,875,12,14.278657,694
178,435,15,3.658420,1138
749,399,10,15.271711,693
247,235,15,0.451797,812
429,567,20,15.816008,191
379,566,12,10.033183,983
899,293,8,9.429370,868
524,227,10,5.347071,714
463,761,17,6.106790,834
541,835,9,20.447493,386
735,536,14,18.381233,189
75,85,15,1.683105,834
757,27,11,6.404304,773
454,348,5,19.417385,278
410,231,16,9.842937,312
617,932,7,5.586940,452
663,581,7,18.702371,1116
643,227,5,5.522362,350
742,805,11,13.762168,665
262,456,9,11.285382,897
805,196,7,9.536044,290
63,637,8,0.182335,1077
525,345,13,14.114107,927
509,560,20,0.255762,729
495,337,20,10.500579,240
599,49,8,14.731076,829
357,133,14,12.513245,1074
187,374,10,8.583349,573
338,709,13,7.332023,641
755,484,15,15.467228,740
618,116,20,4.129762,1151
620,523,13,5.054126,145
763,675,11,10.093144,844
666,79,9,6.374478,628
935,204,11,19.351909,989
377,710,8,14.478930,787
279,100,13,3.293262,867
805,486,13,20.016648,610
766,160,6,12.693796,849
851,465,15,14.845656,995
440,593,10,17.652953,895
880,894,6,9.269215,616
372,649,11,10.212167,940
833,871,15,9.628641,728
464,800,6,12.024808,394
892,185,10,3.218870,501
493,902,10,5.162412,483
387,728,20,8.228589,343
155,699,17,1.357748,547
71,675,8,8.811380,396
786,697,6,10.762172,1141
727,371,16,4.225833,1199
612,406,18,8.582317,128
360,923,20,14.509723,1193
546,77,7,13.287289,274
375,213,8,18.357249,873
640,366,13,4.580852,1124
551,582,8,14.650982,363
637,681,18,6.391420,892
224,105,15,10.861170,810
675,334,15,5.308795,470
926,859,19,16.841711,725
595,540,12,0.009709,1160
377,265,10,7.953020,841
304,93,18,18.537392,330
882,553,18,6.026112,404
667,213,16,12.635215,1177
945,781,10,18.948765,932
721,765,11,7.469696,1105
361,338,16,10.070844,141
716,729,11,16.190987,300
819,521,17,11.030818,1032
926,509,8,15.237124,892
730,40,14,12.509701,168
450,439,19,9.324564,126
165,232,7,0.041343,877
252,679,20,7.873077,436
460,625,10,15.627423,229
460,728,14,5.822276,917
30,742,14,10.582541,432
761,454,15,1.679191,272
682,843,18,19.521383,816
808,442,16,16.635897,257
40,231,12,15.522632,318
936,527,9,17.084978,1053
32,771,6,0.487595,499
276,865,11,1.797021,807
768,246,18,9.959097,935
272,185,9,1.051918,124
683,828,13,13.158880,412
69,592,5,11.643723,784
844,256,8,7.653347,137
673,303,15,6.149979,931
924,425,5,10.315776,833
345,946,17,10.030848,863
913,916,9,2.865730,1041
393,736,10,7.579445,167
322,678,18,6.530069,1063
808,358,18,4.691483,969
262,83,11,5.812716,628
240,159,6,10.969625,770
873,825,14,10.407717,987
923,204,11,5.730095,722
790,582,18,1.242932,145
264,491,5,2.976367,544
610,514,9,10.203247,103
533,883,9,19.270969,1198
905,526,17,9.910507,413
656,3,6,14.669321,753
318,693,5,12.544911,194
825,603,10,15.901487,1138
723,734,20,0.320218,698
768,416,6,11.139154,738
104,136,6,4.432127,1167
118,301,9,7.609175,840
693,79,13,4.813508,288
604,556,13,11.933724,595
420,388,19,16.912577,402
833,117,17,2.443107,978
240,2,13,0.694017,582
534,33,9,5.004637,1036
373,188,7,2.157386,1156
877,372,7,9.175681,196
611,437,8,1.159483,783
472,545,19,9.791441,561
272,718,13,8.917693,456
33,483,18,13.916699,162
579,542,7,2.944395,341
726,896,6,15.326544,881
682,756,17,15.649330,388
331,226,17,0.401251,132
364,344,6,11.827607,201
903,780,5,12.423220,423
152,636,5,12.070698,410
311,8,18,3.937607,1066
158,654,16,15.053099,1020
745,767,18,19.161867,515
364,782,14,7.579128,943
947,232,17,14.079860,753
683,430,9,6.456025,139
513,393,12,16.345598,554
27,376,9,7.619175,792
672,799,20,1.244768,988
688,802,15,1.255242,303
648,807,20,12.360858,450
255,851,15,4.318085,1018
848,703,20,4.559881,1036
250,880,15,4.036663,630
565,493,14,1.607077,673
922,444,20,15.422800,471
723,457,5,18.557569,1026
715,720,15,10.518131,528
437,563,8,1.379207,518
242,226,7,20.443153,295
104,825,17,11.083301,221
783,483,19,4.875343,288
74,489,17,19.895173,971
47,852,9,19.855519,739
627,286,16,6.935857,164
730,326,6,0.930280,169
609,605,15,10.755647,834
598,427,15,2.125228,247
656,921,12,15.002261,378
551,782,7,7.703004,585
772,169,19,5.748197,799
329,654,8,6.090471,778
509,217,12,9.215934,115
15,352,6,18.075377,380
20,187,8,1.966644,546
551,107,11,11.504024,371
200,609,6,12.945916,643
462,220,17,7.448289,295
281,620,7,18.533502,1142
877,379,20,7.202829,926
374,618,16,7.964481,1131
327,781,12,1.947490,258
152,236,20,13.057840,201
299,584,10,5.480630,598
348,460,11,5.947328,594
362,391,19,4.603531,474
583,854,13,19.179853,475
1,226,7,4.799209,850
94,15,13,15.492952,674
512,160,12,12.632633,422
911,174,7,16.938357,902
685,100,7,9.877845,370
27,227,16,12.582567,1080
935,723,7,10.787045,204
562,589,15,9.495951,945
544,748,14,15.116252,1011
937,592,10,11.688995,723
304,550,14,5.440930,883
277,427,17,16.764242,675
277,357,12,5.137760,1149
332,340,7,19.787488,394
32,477,11,17.817078,857
42,358,16,1.349751,200
414,855,8,15.184873,1105
276,466,6,7.549701,358
941,173,7,6.995959,1057
788,363,18,17.540310,779
532,16,17,11.277413,851
353,342,19,5.501996,109
347,422,5,5.335318,140
609,870,11,1.960787,1151
881,75,11,0.437162,890
196,580,14,8.278609,1076
937,919,9,13.318591,1167
812,771,6,8.224777,752
360,218,12,10.099540,327
145,914,13,2.726368,953
210,660,10,20.342817,777
64,649,17,13.510389,361
37,239,12,7.827543,947
235,399,15,17.792664,743
287,841,12,5.115839,866
9,538,19,5.115165,396
137,38,19,13.655585,716
476,453,15,15.985272,280
75,634,10,5.362131,294
760,476,12,19.618669,897
9,807,16,7.540389,907
837,552,13,3.727643,848
191,95,17,13.778039,1194
762,232,8,5.035554,806
577,612,13,11.685890,824
650,603,5,12.973139,106
293,568,6,13.561875,700
204,771,18,18.266226,441
634,539,13,0.976127,517
71,434,20,18.720887,385
424,20,5,1.716564,709
825,935,15,3.011910,720
577,14,18,15.230927,133
651,2,12,11.697740,1063
89,266,8,18.858808,641
605,141,19,10.596159,260
944,723,9,11.588777,726
308,877,18,4.703285,925
764,833,10,6.868045,143
462,248,19,9.718419,436
818,480,5,3.121058,678
850,390,19,17.895385,1137
443,882,7,14.521818,133
834,798,16,14.353608,983
652,154,6,10.394408,673
548,429,8,9.685535,670
581,123,18,5.624272,127
163,733,12,15.091873,1185
732,136,16,16.548639,346
943,704,15,3.612286,147
511,826,14,11.524093,988
396,485,14,2.240633,344
931,344,18,18.899925,1055
234,637,20,10.353725,394
84,404,8,14.480217,800
874,655,16,15.217930,303
103,529,17,13.239667,275
910,649,10,10.442214,701
474,711,13,18.307951,937
186,252,8,10.463747,778
854,129,9,8.038497,952
368,280,11,7.614100,592
778,336,12,13.512693,454
544,48,10,12.250949,954
784,448,15,15.387195,1019
803,671,13,16.596275,435
85,740,11,0.990474,805
843,71,19,6.529600,896
636,399,12,12.426150,382
33,177,7,15.769644,840
661,450,14,3.211533,552
293,37,10,0.041268,840
202,432,16,20.478197,163
796,671,19,11.044696,647
760,238,19,16.403550,616
693,365,16,2.123862,667
436,223,15,4.840370,178
393,407,6,14.384124,813
294,680,10,10.445779,199
429,760,15,15.425098,394
683,331,20,19.464630,481
402,75,17,3.125486,107
363,532,12,16.539012,358
387,722,5,2.954433,689
587,875,15,15.110010,1150
515,312,20,7.717282,506
633,665,14,17.550916,342
248,615,19,12.064688,569
924,923,14,19.700923,585
428,479,9,20.071307,1033
392,43,7,19.495590,464
164,339,18,2.110850,272
567,826,6,6.169739,192
373,30,10,11.822467,740
178,326,15,11.460283,925
779,85,6,6.031081,169
365,195,18,17.118053,572
405,116,8,17.919839,147
259,789,14,0.874391,876
888,565,9,1.055687,641
487,808,18,7.130147,127
796,597,15,7.032194,915
162,148,11,10.486823,521
368,284,20,6.574698,609
48,294,18,19.415163,253
484,599,12,7.991087,1164
218,751,9,16.416166,554
845,318,9,11.401369,1010
36,347,13,16.376105,273
839,728,5,18.859347,1057
255,370,6,15.053327,1151
116,708,18,7.962108,583
912,655,14,0.292337,135
259,682,8,5.187538,181
880,360,16,2.096267,898
554,76,20,3.323953,923
727,191,20,11.548021,777
194,542,16,18.241356,408
274,192,16,6.610665,1158
500,946,13,13.013359,694
419,6,14,2.712189,134
556,570,13,7.644547,302
658,388,7,10.066175,964
821,322,17,15.805981,947
655,193,11,9.400506,1177
908,716,15,17.452575,202
176,595,9,17.038935,639
879,240,9,8.726643,590
630,247,8,0.358894,419
833,387,6,3.150638,1069
901,273,7,15.861899,720
544,370,18,10.169917,1021
65,304,17,15.000220,334
88,83,15,17.031469,279
76,328,11,12.619777,1009
653,720,14,7.305778,309
891,505,5,20.106440,1157
386,291,16,11.558846,664
71,491,20,10.838909,1052
527,947,5,2.949755,372
170,137,5,6.066657,651
444,804,6,1.019041,413
300,909,12,6.258601,621
2,810,14,9.481808,316
225,828,9,13.732409,277
370,816,11,3.621537,535
786,732,13,14.890799,465
507,782,5,6.215120,1031
623,253,8,5.977417,1066
589,524,18,15.173535,1109
772,109,11,14.478362,754
759,798,11,12.993457,1072
768,554,16,10.614963,486
919,728,12,20.197021,576
860,833,7,12.051315,427
724,49,12,1.113232,1121
287,806,19,4.824908,1051
898,914,9,5.039155,690
334,578,9,10.416435,575
893,135,8,3.249914,671
147,898,14,17.184252,999
123,23,6,7.515628,700
152,83,16,4.922241,513
337,88,13,7.726989,276
237,349,17,12.934669,396
341,747,20,1.172495,332
557,767,10,4.328326,1057
612,168,13,3.414788,531
795,71,13,16.901850,264
702,813,16,2.520721,1160
199,450,8,0.450126,376
207,568,10,1.703573,1019
373,247,8,13.411824,924
914,406,12,7.661166,256
894,302,7,10.755200,510
146,663,5,3.360866,415
25,443,19,1.372160,779
170,428,11,0.688461,615
837,99,13,17.148233,330
824,267,15,7.203753,969
147,751,17,11.500514,207
212,621,15,10.532683,691
309,695,8,10.785667,149
507,590,15,12.250105,1023
796,788,19,8.089368,485
698,243,14,6.865719,425
86,794,12,1.349497,145
609,196,9,4.765801,1027
368,652,13,3.476654,491
365,796,6,4.822000,1095
641,308,8,14.921553,599
891,257,13,2.234104,1061
341,532,11,0.492059,133
842,365,13,5.455792,1104
816,71,8,4.881890,665
700,119,8,8.355193,991
590,779,10,9.610681,763
920,748,18,4.689528,569
765,867,10,17.627055,476
453,316,11,4.546246,1014
125,73,20,19.218271,203
224,109,18,14.129507,556
717,263,20,19.124307,936
439,813,18,0.369505,924
693,194,20,13.323229,1114
777,87,14,14.509658,721
645,414,13,17.423237,231
358,847,15,19.865034,1196
947,476,5,10.573651,937
796,300,17,3.165740,1187
166,320,7,2.816645,106
863,560,9,11.312667,1117
217,736,6,8.485811,331
104,249,16,0.089435,858
587,421,20,13.532624,937
927,289,8,15.655533,284
572,99,8,16.394674,518
270,437,7,15.599593,759
411,249,14,0.785227,415
527,203,16,19.054303,760
47,624,7,15.096885,551
175,132,15,16.727321,1081
187,589,19,0.901607,280
702,896,10,12.113914,474
14,61,13,16.122439,496
795,523,9,0.496396,612
533,509,8,11.751414,1184
48,47,16,18.555920,850
778,275,6,8.649040,609
272,382,15,1.926729,274
62,531,5,0.499094,843
20,903,18,9.301909,220
406,105,17,18.257427,939
462,723,8,3.316546,1008
717,205,13,9.779627,797
351,803,6,7.344896,1086
396,861,20,12.494322,351
415,255,11,19.163645,943
938,195,13,4.042975,313
627,404,16,10.144545,1056
861,793,5,17.608035,527
515,386,8,4.752559,1035
594,138,16,16.468898,292
869,340,6,2.680155,1041
940,370,6,3.063847,1176
481,287,9,6.498485,1137
827,846,19,15.921901,1194
707,860,13,14.734293,166
418,415,8,14.550920,632
928,358,5,17.453190,140
898,406,14,20.189531,284
442,125,19,7.934815,459
499,130,7,17.669833,686
321,666,13,11.394349,305
713,659,14,4.174834,512
55,438,10,8.583621,711
426,849,18,1.326857,144
655,860,18,7.324179,299
782,315,12,13.880524,349
920,614,12,4.091853,581
285,185,19,15.769338,299
119,227,7,19.573500,807
413,841,12,12.219653,1005
810,111,6,7.129328,265
265,807,10,13.288300,956
267,775,5,11.752208,1069
140,649,10,1.343698,592
58,159,18,17.306304,533
6,270,18,9.775926,235
531,355,19,6.099377,741
81,908,16,0.534909,172
486,223,19,17.435064,498
719,423,12,9.577026,338
374,312,10,1.082258,713
372,106,15,1.245658,482
6,35,12,15.385550,235
519,336,16,1.546936,323
301,159,9,12.631156,807
748,44,11,9.028947,607
654,189,10,11.306980,737
20,129,18,17.069101,214
784,451,6,19.972387,874
531,909,9,13.346409,151
811,782,11,11.921831,338
672,228,20,5.400332,999
17,608,6,14.896516,1022
404,834,7,15.560322,425
318,472,17,8.953629,1095
131,904,15,4.731341,773
348,725,17,17.819875,972
904,552,13,12.572926,551
944,164,10,2.795360,674
600,766,6,15.076200,736
692,352,19,0.253996,683
499,188,10,1.877415,322
489,459,13,13.679984,146
40,310,12,16.606683,1132
779,141,17,13.960509,704
47,289,8,7.371588,551
269,63,10,12.709798,781
315,384,14,16.914271,452
878,874,8,0.869648,1122
760,816,9,18.213031,828
157,626,17,14.864800,831
775,345,17,19.357449,377
231,170,17,12.654041,119
614,586,14,2.758186,1081
257,356,18,7.143115,242
286,795,13,1.286231,589
147,313,19,14.706074,225
428,650,14,11.276197,101
860,147,19,18.543069,714
844,92,5,9.841623,696
685,431,13,14.884686,850
910,43,12,15.939305,992
182,678,20,2.065451,664
848,641,8,0.987771,550
879,878,5,12.338348,502
216,348,15,19.455360,1120
488,426,20,12.252734,962
308,680,9,15.773350,353
548,762,19,7.425327,1051
939,133,18,19.875623,206
943,430,15,9.370221,855
281,179,11,5.098724,192
431,250,18,11.497331,665
514,338,14,12.434996,442
367,735,13,16.297773,157
574,690,9,19.620086,855
630,316,18,1.100576,298
831,795,6,6.533540,344
342,908,11,2.887274,117
823,576,8,19.312650,878
320,146,8,9.698266,819
419,24,13,0.222257,880
344,709,13,7.586471,1133
359,545,18,14.362497,744
722,736,16,12.629469,966
125,175,10,16.227968,437
785,235,15,7.679434,788
518,765,10,6.627451,336
142,305,18,3.647104,435
889,282,20,19.634559,967
866,741,13,11.508780,717
468,768,6,4.222316,1040
652,562,9,20.014553,800
496,677,16,15.522446,344
321,171,14,12.278621,694
343,538,9,18.910500,537
622,356,16,3.945131,1190
235,26,5,8.102350,1168
481,912,17,18.997977,990
277,529,10,12.596871,654
553,639,7,6.120394,490
192,138,7,16.867120,1011
939,703,6,12.284244,533
590,508,17,15.530214,490
630,625,15,0.680657,714
303,361,11,11.283163,891
190,290,14,14.368109,343
825,607,13,18.230748,1176
776,255,18,16.640573,758
578,831,5,12.477112,539
858,864,10,19.856627,1115
320,400,6,6.180078,127
637,288,6,18.807114,536
353,709,9,9.416947,687
332,728,6,20.128929,837
242,250,12,9.799919,199
412,672,8,2.557359,1181
804,783,8,10.243344,727
607,666,9,10.799579,197
6,760,5,17.097647,1010
500,233,9,9.459432,489
775,482,9,5.279361,356
425,213,15,17.502249,172
929,29,17,8.165523,303
652,496,9,5.166359,1067
164,352,7,7.446337,579
5,787,6,12.846128,1016
582,413,13,3.681962,461
860,566,16,0.161221,682
445,943,10,2.531698,1139
156,850,5,4.422625,403
85,734,11,17.431852,906
439,404,20,8.375933,548
161,557,9,10.337544,542
744,387,8,19.721125,617
426,400,9,16.609007,794
158,642,7,19.258822,621
523,388,9,10.706193,809
162,443,18,17.680530,1192
264,618,16,15.748305,490
726,756,9,1.153446,1073
235,682,17,18.434031,617
489,410,16,16.894092,877
564,518,15,12.840632,770
145,486,20,11.882284,947
573,219,17,8.125757,726
289,257,20,11.493113,935
542,91,6,14.794845,618
377,280,13,19.572004,673
126,788,17,18.304896,611
139,374,16,0.091175,135
591,627,20,6.158179,1187
212,776,19,17.085431,1166
195,855,12,17.657368,985
663,299,17,15.305030,1134
553,546,11,11.094790,695
852,575,14,16.484004,393
173,711,20,8.095523,421
637,693,20,9.066369,794
678,455,12,17.730113,198
9,456,6,9.895221,291
809,689,20,14.536133,386
99,274,14,12.390630,651
337,220,12,6.329318,139
35,934,16,0.237727,1063
627,90,11,15.479168,967
19,933,8,20.381392,554
335,52,16,9.849743,686
627,333,19,12.255444,381
900,926,8,0.001832,1159
856,156,11,9.006685,854
116,571,17,0.212169,800
365,599,15,3.446010,461
643,759,11,4.461052,732
767,714,9,4.898559,836
767,106,20,18.602308,621
395,659,10,0.070931,994
624,210,7,4.361536,1155
49,139,5,5.591285,173
397,788,16,12.619475,480
156,760,19,16.502233,1003
390,28,6,2.821895,632
272,283,5,3.936172,657
349,794,19,14.253789,1133
47,298,6,20.279633,286
703,63,18,5.557919,417
7,746,13,4.561325,1000
920,665,12,14.429571,165
160,676,11,14.712668,614
448,83,16,13.157690,1068
521,62,17,12.792521,174
838,476,11,4.605171,1045
94,851,7,10.030729,680
873,592,7,8.093822,623
401,631,15,2.540575,922
617,244,15,0.256666,580
51,35,16,8.914757,1159
104,240,12,14.146928,913
570,795,6,7.466364,1198
604,570,9,8.619747,339
277,482,6,8.728676,1136
311,929,11,11.376801,973
923,756,9,10.863553,159
668,372,12,16.176264,197
637,704,19,8.913004,276
937,477,20,13.623559,572
22,803,7,11.760505,1058
432,513,15,19.867564,1106
195,838,7,19.925837,185
130,693,17,4.374230,511
345,412,12,17.689158,527
783,438,19,15.610042,770
592,512,12,1.439355,744
697,778,19,16.804518,283
775,389,17,2.113956,666
151,587,6,18.375223,545
113,146,11,18.157146,983
91,579,15,17.634391,691
686,49,12,10.165181,974
833,620,19,13.747000,765
517,228,16,4.558720,749
18,526,11,11.752491,1191
847,418,12,11.951166,466
599,655,12,12.564300,1151
552,399,18,1.218340,339
358,235,11,1.305059,605
882,428,8,8.891731,520
305,369,17,20.354462,850
883,678,6,12.608372,756
658,602,10,19.017694,379
274,923,8,3.474828,797
421,611,7,6.119938,203
515,331,15,2.453701,1157
619,826,8,8.421506,971
857,937,10,13.854168,795
304,44,17,18.243583,265
97,382,20,19.114725,144
605,793,11,9.276474,771
415,758,20,9.272714,583
899,292,19,0.987024,777
764,447,13,15.743418,244
383,588,17,8.357387,1152
12,44,11,11.236027,492
834,88,11,10.066647,339
843,627,20,15.759157,307
485,848,18,14.989741,237
231,319,5,14.475430,300
534,348,20,11.926389,1192
283,431,15,10.310265,108
340,75,8,2.653218,866
650,20,20,11.005954,922
363,939,19,5.838744,134
88,680,17,18.053353,636
617,814,16,16.638939,855
337,382,8,12.320820,641
679,840,13,8.766514,943
567,67,6,6.579535,617
717,385,9,14.593159,135
370,55,5,19.166895,707
874,628,15,4.108274,806
640,347,12,16.222292,515
455,847,15,4.899795,437
774,706,5,5.449198,1088
23,591,9,7.349929,1007
69,760,7,11.929133,699
373,338,9,17.090684,463
361,680,11,14.081897,343
47,639,11,16.379866,472
887,458,5,18.099457,824
264,306,11,19.284642,730
784,815,6,6.705009,518
66,248,18,1.365977,688
769,368,9,20.356838,866
681,130,11,7.706841,959
390,350,17,13.293118,832
785,816,5,16.441832,501
473,614,15,11.554774,937
405,779,8,18.027449,377
22,698,6,3.500536,226
389,378,6,18.283715,782
270,684,15,10.443558,262
463,26,8,15.288448,132
628,739,9,1.269599,644
367,224,5,3.539168,260
583,191,17,15.885911,606
119,336,18,14.589223,330
703,781,20,12.139377,1008
251,946,13,0.883490,302
509,460,16,8.996800,285
112,744,10,12.761782,586
643,777,6,17.156131,136
592,395,8,20.278118,1111
914,601,6,14.964571,733
683,738,11,17.916073,167
347,61,6,12.038487,592
251,800,12,18.681854,1002
810,606,16,14.674428,1197
884,819,8,4.221624,261
292,172,19,4.370826,230
392,678,16,19.743552,1033
782,784,18,12.782949,151
142,486,12,16.970474,383
436,197,7,14.798998,959
949,651,6,9.280962,956
281,499,13,4.749184,963
800,691,19,7.732053,878
143,49,20,20.101852,491
884,149,20,2.378678,790
560,659,14,14.434816,199
760,799,15,3.760811,1050
721,558,18,17.511021,209
559,523,10,14.216838,135
495,361,6,19.203603,1136
261,776,13,16.228749,795
850,276,18,16.101341,147
697,555,14,1.679503,301
902,514,17,16.042465,756
542,768,8,13.242712,985
401,360,12,16.179848,398
338,893,15,11.490951,191
368,75,7,10.709261,859
650,36,9,18.504628,126
739,83,6,6.223951,909
263,412,7,5.616129,829
943,212,19,9.821429,225
233,922,19,18.533297,201
109,45,10,5.447978,854
17,499,12,20.044972,268
31,686,6,17.066902,763
746,388,18,10.798571,519
553,49,8,4.986297,468
655,311,17,4.248011,954
515,280,16,2.641643,747
479,895,8,13.693133,866
40,704,6,8.847456,1022
481,700,17,8.349612,131
389,359,7,2.195776,536
448,283,12,14.049991,884
455,328,11,14.138086,706
27,126,7,5.958209,594
236,474,16,3.952102,983
322,931,10,12.216525,802
742,839,17,9.240501,885
910,836,5,18.010203,849
788,134,15,14.524764,1039
919,95,12,6.164916,447
394,451,14,17.488244,843
323,390,14,4.952503,1170
348,853,14,2.048755,102
399,626,14,0.702232,584
415,548,11,15.537937,421
762,484,15,19.502007,870
95,26,11,17.891668,493
948,360,15,0.517741,420
27,263,13,19.264454,294
401,488,6,19.306712,423
754,504,13,2.732913,1150
26,592,15,10.570137,297
299,835,20,1.122336,385
752,8,17,7.016580,1063
420,58,20,15.534568,270
792,240,14,15.841298,1140
556,697,7,11.021175,258
480,730,9,19.187823,606
312,889,7,20.159622,669
517,923,8,15.954190,580
134,464,9,12.883523,367
363,163,6,4.090779,448
190,224,14,9.928238,604
701,289,19,14.437028,1105
514,195,7,8.149142,853
440,540,11,12.160011,696
262,661,7,17.967191,448
267,422,9,7.623534,939
472,227,8,3.755847,612
754,829,18,6.853846,259
636,866,18,6.285057,606
937,47,12,3.372413,930
823,258,18,9.823307,1025
803,358,16,9.800570,154
867,416,20,20.054187,455
132,419,14,10.217336,448
245,259,14,19.857576,945
403,934,5,11.711448,115
436,910,13,3.212733,951
210,163,14,13.938239,572
166,923,12,4.875297,974
488,167,16,14.389418,423
355,20,13,6.918656,565
882,191,20,11.629858,520
306,814,20,18.307540,1149
872,162,7,8.031919,335
49,311,7,20.444497,1136
682,232,16,17.685357,832
217,854,11,19.192033,1008
388,632,15,6.311900,364
46,127,20,2.519474,606
892,212,15,14.140808,671
625,286,20,17.598381,843
382,678,20,17.347070,634
614,182,17,19.725853,309
70,305,12,18.753730,270
186,148,10,0.840058,461
240,586,5,7.724379,761
267,947,5,8.211095,1064
902,627,20,11.571621,363
305,848,19,3.127287,1025
211,641,13,11.364894,490
405,569,19,14.125105,854
768,361,11,2.596357,940
855,947,18,3.798301,548
440,0,5,11.802329,1139
464,883,7,3.921436,842
464,846,19,0.138534,611
842,218,12,3.620925,623
330,505,9,9.420230,691
868,634,20,17.481106,781
900,112,9,16.009875,811
158,790,7,15.806293,410
37,21,9,17.046269,265
547,190,17,13.894720,776
339,36,12,8.434983,1189
869,907,6,6.556068,1128
232,341,20,14.672069,305
465,924,8,17.319180,224
747,520,19,9.199500,248
852,107,15,6.078749,654
40,412,5,17.248881,223
857,807,9,3.637289,763
553,107,9,6.936124,885
382,758,10,11.295325,950
620,198,17,2.179296,144
21,471,19,19.049084,814
578,114,13,16.860315,151
164,323,16,4.113791,879
80,221,5,8.616452,344
930,374,16,8.272746,494
647,579,7,0.273396,427
565,321,13,0.752162,154
868,701,7,18.897814,304
222,552,15,14.053784,1068
898,729,9,0.310857,542
604,368,7,4.035907,926
434,851,5,6.055883,1006
286,125,9,14.798345,165
340,263,8,19.269491,186
410,836,19,12.509136,278
94,783,19,10.616962,1013
438,228,11,13.463015,980
1,821,16,15.741803,723
340,363,16,12.797273,277
530,105,20,18.727704,759
439,374,6,2.432576,903
416,613,20,18.136472,366
53,685,17,0.404593,241
266,649,15,9.761625,1151
816,602,10,7.436373,371
825,783,15,9.547661,502
678,459,15,9.398812,412
173,421,12,11.287634,875
133,778,20,12.916239,899
167,714,11,19.608892,965
449,783,7,12.245103,744
788,188,14,16.428573,821
243,862,14,1.224301,251
731,790,16,7.137841,955
500,403,18,15.415366,635
459,697,15,5.339208,1140
565,940,9,15.560762,488
382,105,19,13.228560,938
432,791,7,15.027183,1184
810,313,13,17.498664,586
411,116,19,3.361883,237
43,780,13,13.917662,947
197,529,14,13.177444,138
865,209,17,6.200431,655
333,324,9,12.214662,468
