Source,Dest,RateLimit,Latency,LeaseCost
4779,6203,11,5.686211,1193
4645,8396,17,17.553412,1053
6589,162,16,4.189506,1200
1563,5849,19,1.886250,750
544,6370,14,8.943921,674
6616,7649,6,18.296306,855
2618,8721,20,10.293107,123
4123,4642,17,6.478699,940
5546,1389,20,6.906578,259
7414,1236,5,12.084294,380
6222,4966,19,15.903268,232
3379,3725,8,5.393889,885
816,39,16,9.099048,1193
8637,5941,17,6.247334,317
5574,6873,7,2.145512,312
8105,7197,11,9.443547,286
5394,3901,9,2.616845,142
2581,4995,8,3.586962,1123
5397,446,15,5.157678,910
3693,1664,7,10.937357,998
8021,1777,14,6.640760,148
1474,6653,20,2.100655,750
3057,138,6,10.315187,965
3243,7532,13,3.696935,126
4190,5054,13,15.094007,731
8863,462,5,10.970301,1096
6132,7378,9,20.428786,564
4166,2579,11,3.551481,203
1427,594,13,18.751111,126
6079,195,20,16.083631,599
988,3849,6,5.826635,1080
6863,4382,17,18.858676,278
7427,6793,8,5.063194,625
5700,3329,18,9.349919,494
8067,3757,19,15.043094,771
2053,3940,9,13.103727,1129
6896,8891,8,15.555635,317
3835,6508,9,17.815537,1098
7516,462,7,7.958627,697
3659,1746,13,17.423782,788
1310,6368,12,3.578341,1107
7680,1176,18,7.986805,171
5925,1345,20,6.202792,386
8778,2852,20,18.257971,1065
4148,6990,20,18.560030,655
2936,6468,5,8.976733,351
7349,6388,12,7.726465,112
331,8509,11,18.568925,1184
1507,4195,7,4.300969,526
2935,4729,7,0.294221,1048
4792,3044,16,19.001620,711
1683,6755,16,0.662722,324
3369,529,12,7.687677,561
4998,4038,19,14.033161,171
362,6210,19,1.466692,493
1632,7409,10,7.929206,845
2042,8723,15,6.288451,319
3933,2700,8,13.235878,946
1629,1133,8,16.812914,1151
5785,3919,19,15.039830,756
7402,7678,6,5.316159,482
1352,2512,18,5.525819,813
6999,2531,18,9.607575,731
7926,1327,15,12.599252,172
4022,552,7,1.082589,1029
3540,64,9,14.632720,625
1111,5038,10,15.388554,427
8605,6332,18,1.345705,664
2121,8371,9,7.417464,934
4013,4075,7,4.432287,534
2957,3281,14,11.419457,531
1008,5636,17,7.128786,107
333,4322,7,2.526783,702
3189,6363,17,4.154802,449
1507,2747,12,13.178473,967
419,3448,20,9.442537,858
1795,3256,16,11.871891,123
1231,7398,10,2.135390,1009
4276,869,19,14.425727,715
8616,2315,5,0.965442,1040
7417,3433,9,4.444247,879
4040,2370,18,13.141355,224
7544,3833,19,7.675223,935
2657,4442,20,10.185853,936
7500,3930,19,19.508218,799
4273,2077,14,15.658987,953
2059,7823,17,11.911932,682
171,5519,11,3.548117,499
4744,1227,13,16.548182,221
7305,6618,14,7.595926,1078
1504,111,13,4.074947,492
760,824,8,9.913577,695
4200,6005,5,6.693170,592
1659,7290,20,3.047243,927
4442,6129,13,6.245288,361
706,3236,11,1.360486,482
8399,5579,14,8.297948,772
7081,7425,10,18.863414,370
341,381,19,17.629983,425
5934,7217,19,13.621531,998
3274,7227,18,5.175966,367
1614,6958,10,0.357127,812
5553,5068,15,18.273768,398
3378,7342,15,2.652966,431
7537,4962,12,9.115377,270
2966,8315,15,2.339545,597
6161,5075,12,0.026673,1097
1401,8436,17,11.446708,1078
878,38,16,11.098065,894
4086,5041,6,13.971096,1155
412,4001,7,16.617087,311
6425,8463,9,10.512934,1083
6078,1701,20,8.385593,1119
8321,188,8,7.488296,563
648,2047,10,5.523093,1144
8339,4629,12,14.537203,758
7046,2924,16,4.442761,947
2073,5197,17,6.378166,498
7777,8896,7,15.591640,1167
868,8938,12,16.524016,603
6177,2665,8,10.879763,373
757,4088,9,17.183020,717
4626,4876,10,12.929980,767
2802,3478,17,2.299674,975
466,5440,16,8.425824,1153
6175,5973,10,1.918770,159
1621,7878,18,12.284413,450
2001,3242,20,4.106231,255
139,7799,14,7.253931,1137
6364,3032,7,15.538642,620
5883,3978,5,5.412243,111
6377,3267,16,10.808533,507
8451,3403,14,20.481397,871
5272,6847,17,15.704661,778
7085,1190,7,6.876921,971
2757,7438,8,13.846556,512
5627,4915,17,3.209676,455
1936,1353,10,10.553442,295
2741,8424,9,5.647171,1154
7088,8205,17,15.360326,718
7276,763,11,17.512631,855
5328,2352,11,13.044291,847
4848,4703,16,4.892450,933
2001,3042,7,1.202175,759
4857,3249,14,10.705213,1115
3574,5894,10,4.641813,311
8911,2234,5,2.895208,535
8736,4563,20,17.779294,1120
7278,2630,13,11.994338,776
4534,5246,15,5.408211,428
3192,1820,7,4.414911,1005
7450,8897,16,15.406682,759
3545,5596,13,5.343094,934
5922,5677,13,11.435686,452
3421,3850,19,14.737197,320
2750,5325,20,4.526247,1056
5754,5035,15,20.051728,1000
2417,7604,20,12.258059,770
7880,172,9,8.173955,1094
8186,3229,11,18.906969,471
3796,1015,16,0.507499,838
2735,1078,20,8.132941,509
6719,2328,11,10.934591,485
6898,930,14,13.728703,381
2376,3991,13,1.858850,578
6374,2226,17,20.133228,1032
7423,2096,16,11.676169,804
6316,2684,18,1.813555,106
7200,277,15,16.950919,680
2207,2369,15,7.260401,998
4569,2560,20,4.768448,593
2024,6181,16,1.348456,1177
278,7071,11,3.788862,856
4704,2580,8,18.011428,290
3342,1452,16,8.936404,105
7458,777,12,17.065553,775
3918,5013,10,6.736369,1096
5362,6609,19,10.841879,616
8941,2852,11,19.346497,280
8055,541,10,5.645998,198
6958,3417,19,15.024130,608
3828,8843,20,8.352629,287
5282,2337,14,8.232461,962
3674,2186,7,9.630839,594
3795,2310,12,12.930364,283
6084,1162,12,9.713654,706
3679,2790,15,13.206863,288
4198,7717,10,20.338873,407
5863,6694,7,7.271420,941
7168,2798,12,18.120353,372
6468,7252,6,9.633332,206
4917,4633,11,12.595930,1007
6359,5348,13,4.667065,789
5481,1376,13,6.564265,738
6931,5430,8,0.790043,536
5121,2744,9,2.685045,717
6831,5141,6,17.172757,894
4239,3580,9,13.850938,1151
4684,1200,18,9.422117,1083
4181,1320,11,13.017419,104
293,3570,6,13.540741,1184
2303,2703,20,16.765719,1119
3445,7500,20,18.459711,633
4494,7752,17,6.470303,982
4464,6719,20,11.785144,552
1747,4870,13,12.416709,756
825,7236,9,15.352745,1199
5214,3554,9,14.955549,1186
7575,3980,15,9.837241,635
7086,7783,6,9.843016,173
993,4344,7,14.879200,1165
6134,6381,9,5.933328,735
7886,5439,13,4.762355,589
4777,2778,5,20.165512,890
6975,104,18,1.946979,552
6253,6795,17,20.149092,356
4192,8947,11,1.142899,874
569,4324,13,7.205995,1091
4764,5380,9,19.982882,313
3969,0,20,3.371297,538
4224,3954,15,12.331002,950
6427,93,15,12.927276,814
7633,1512,10,16.386820,536
3367,1958,14,15.424771,385
4132,2150,15,2.303034,1158
3429,8166,12,14.237786,507
563,31,17,4.537784,238
8628,473,7,17.612565,400
603,3769,18,19.731433,777
3106,1482,17,10.959905,986
7388,3700,5,18.970785,251
4354,2586,9,2.464343,311
4553,3313,18,19.209127,865
8445,446,10,16.212361,1189
603,7497,16,5.914711,109
7073,4693,11,16.774276,1166
6308,4146,16,1.228164,286
6409,3933,17,9.580633,1106
1444,4246,6,9.246593,806
589,6847,8,1.383265,1072
4512,3442,20,17.598093,209
8069,1431,15,10.801002,1112
5617,1610,17,9.750444,565
5981,5782,10,15.312652,815
2320,6001,13,8.942939,160
336,6380,6,19.724483,221
2283,4317,11,15.152766,760
7532,780,8,20.444744,800
5403,2403,14,4.461140,421
4575,741,8,19.306977,333
7441,2947,20,17.338827,711
7144,8752,17,16.060800,683
488,5333,14,8.034687,607
1859,7101,6,15.199547,1112
7345,3913,7,10.299191,1154
8554,5981,11,17.343953,299
7836,4092,13,13.533684,1167
8230,1856,19,5.639381,1170
701,1233,16,10.975890,334
3364,3276,11,7.342286,1050
3493,7425,12,4.546763,938
5481,5611,13,3.744727,177
5272,6605,18,6.331135,1002
1496,7346,11,8.751449,213
4629,3881,15,12.673121,176
7851,8067,11,3.163439,538
648,7971,17,12.515393,830
8906,7741,13,3.987206,895
469,4167,16,16.276989,1066
5881,6035,14,4.932349,905
3580,2001,14,11.365288,524
2532,5159,20,9.021123,642
5878,5246,10,14.145846,588
8797,5516,20,8.610315,1045
3748,534,8,18.232683,515
2227,3379,12,9.414334,908
4924,8361,12,4.465497,577
3436,2998,13,7.975991,938
2354,8936,15,14.642023,205
6144,5535,14,12.993238,449
2282,2597,20,6.135819,286
5699,3993,15,9.033734,428
848,4884,10,5.321287,231
7831,1768,11,16.232814,1094
8879,3106,8,12.946670,1019
4849,2880,5,3.997026,1079
1355,923,11,12.900922,1126
362,5735,18,10.936975,598
7183,8625,8,8.995929,1142
2771,8394,5,12.611445,986
4238,4653,7,2.693074,544
5573,7170,6,19.597318,114
2897,4932,10,1.909110,560
8867,4419,8,13.546579,1159
862,6918,8,18.300424,1048
6121,6580,7,6.904550,125
931,6355,7,7.520507,1143
3723,5235,20,9.321690,792
1057,4526,5,1.637027,324
2414,1164,16,0.453155,1135
8836,4831,16,20.268332,1127
1203,2563,5,14.684282,957
795,7925,12,17.570000,902
2572,7304,15,8.258518,339
3411,5409,12,18.145727,716
1019,3848,17,1.447393,173
6814,2888,12,8.323228,432
6631,6406,5,1.194065,168
7462,8414,13,13.561208,789
7478,1803,15,7.504628,587
6253,7121,11,20.465444,627
8031,5841,14,6.284948,997
6694,203,16,18.400985,127
5601,2642,15,16.899937,741
5322,660,17,15.024373,740
4897,3535,10,10.941553,1017
2968,3423,16,11.932551,856
1992,452,15,4.581676,979
3047,8405,12,2.117202,1072
5918,2505,10,19.292249,1135
5152,7428,18,14.229285,460
3424,625,9,18.338196,173
4808,3707,5,7.941807,394
2862,8937,16,2.813888,513
1991,3383,17,7.555280,985
6114,5836,15,17.611812,150
6600,7218,10,13.251893,805
2140,5072,17,16.826074,325
5660,7914,9,15.064186,220
7011,1536,6,8.159661,176
6730,8026,14,14.766430,817
136,4584,7,0.566253,311
4129,6712,5,15.947888,417
7611,557,12,4.850884,155
7229,1553,7,4.130432,965
6826,6974,12,7.259298,1000
1142,6405,8,16.860122,1138
6146,5329,18,1.467831,391
8967,4895,5,3.777257,690
4366,6531,6,3.455185,230
7055,2968,20,9.061547,546
3125,6100,18,16.788782,1021
298,5612,11,15.945279,1189
6240,8665,15,8.717624,903
5180,4661,10,15.931744,545
7456,7865,5,1.326995,212
4451,5285,12,17.276818,644
5239,8201,18,13.079804,905
4554,6442,20,17.686055,370
135,1853,7,3.712668,1072
2454,1918,6,14.630902,918
1910,8667,18,16.934173,1038
5015,5612,5,10.497981,640
8768,7450,9,4.256724,248
3671,6497,17,14.068121,216
4123,4074,17,10.786911,703
7696,2085,17,14.917913,1120
7435,3394,16,1.074271,1133
2974,8825,10,3.226241,1144
1440,1044,15,14.230105,732
6654,6337,6,17.253223,790
5052,1651,18,12.046895,1048
6012,7687,6,11.286928,476
1556,6241,5,7.790347,206
6892,8430,20,16.753602,716
4435,7124,15,5.970797,1014
385,6608,14,3.261990,190
1646,8547,13,10.622461,961
5368,5141,17,3.834943,811
7236,3805,11,14.046870,968
2442,3209,20,8.412900,717
746,3486,6,6.227969,675
6209,6163,5,0.381475,1093
218,7009,6,17.203712,434
6613,2500,11,9.036775,401
5961,3736,20,4.591101,1131
1029,2210,20,19.779323,1095
430,3059,19,14.042604,119
4730,4077,20,3.130020,136
6500,582,8,12.349821,965
3675,7744,15,7.813004,741
466,2043,19,6.858902,859
2949,6937,9,15.912778,697
2661,6454,6,12.053592,570
644,4546,20,15.742946,835
6264,383,16,1.755740,575
7543,4565,16,10.499576,548
257,3690,11,7.837081,217
3566,4244,9,19.616264,854
6414,4317,10,4.152175,859
4955,262,7,14.645720,419
4045,2245,12,13.247044,312
7223,3057,20,2.583018,756
5739,7029,19,19.380354,596
6419,8624,19,3.559078,1067
6130,7466,7,10.739376,880
7682,8708,6,6.372975,431
2843,3734,12,16.116060,1039
6081,3062,11,6.728341,365
8750,3297,19,3.749116,210
16,3783,15,13.242841,137
3960,3935,14,13.744669,934
2627,7219,13,16.763845,1147
6295,909,5,18.915690,1060
3218,8985,11,10.691883,127
2620,258,9,2.953540,1134
1590,3800,13,0.610201,1136
2644,7143,13,0.042747,246
8587,253,14,13.582446,667
7911,8892,17,5.318683,971
84,6845,13,17.947045,586
557,8438,11,3.168071,1018
2278,5610,10,19.379741,744
6607,1435,16,2.944116,657
6924,2792,13,9.429642,462
8430,1324,20,10.597165,699
8752,1986,10,8.944287,255
4396,2370,17,4.979739,521
1548,681,8,6.487993,320
2126,5066,5,9.385145,912
2742,7968,17,18.724702,696
1852,1481,5,14.029027,610
5121,3546,17,11.113050,403
6264,1672,14,6.484191,410
4002,2620,8,15.624894,647
2159,1782,16,9.540451,974
7858,7510,20,2.961102,837
8208,7326,9,9.432531,1185
454,4056,15,15.468475,1054
2451,7509,15,17.225518,1031
3394,6434,7,1.019872,1104
3944,8819,12,6.624054,253
3973,5451,11,6.494714,384
2455,5405,15,15.736009,567
8848,4,10,0.286589,606
8628,4529,20,15.852390,344
1550,5361,10,8.799227,292
8752,4043,5,16.277487,665
4585,6317,9,19.018358,512
196,4708,9,8.667434,1197
2204,8359,8,7.928701,724
3440,2901,18,10.920424,1083
8577,8266,7,11.648872,531
1921,471,10,13.691955,1198
8470,6465,8,13.325170,1049
5989,2057,19,8.645039,1130
7426,3676,15,16.434725,438
2165,444,7,3.314424,235
4138,8459,8,4.030614,859
4671,5925,9,19.473414,1045
6078,5412,10,14.632467,1141
7582,7615,12,3.931491,956
5717,8660,8,6.599958,646
4117,8233,7,3.202621,481
6878,368,10,12.661173,102
8315,3391,14,20.443117,127
3540,3604,19,13.544181,1143
4664,5080,8,18.316073,1071
510,1372,18,13.845684,714
8973,4989,10,12.298503,1099
4962,6201,15,7.793105,548
3346,1139,17,20.450038,1062
6495,1667,11,0.005982,116
2344,5181,20,14.139266,638
8369,1609,12,13.830794,638
8017,8371,15,9.515283,1076
2074,3980,13,9.739419,483
4791,2423,7,11.013612,1107
6008,8994,13,12.690113,1144
