Source,Dest,RateLimit,Latency,LeaseCost
1667,594,11,18.019681,427
1312,2493,9,11.583008,728
226,2241,6,1.850878,834
185,205,15,0.603454,541
965,781,14,7.515255,110
2270,2367,7,4.997067,879
2107,1200,8,1.434241,815
2455,389,8,6.564075,868
1529,467,10,18.917747,845
598,35,16,4.654942,960
2120,1093,20,10.531727,403
1200,750,20,14.856752,1033
515,356,14,3.552162,173
1676,484,9,18.194858,708
910,1404,20,15.400990,690
1474,2442,8,11.724804,674
887,2467,5,2.606832,794
130,507,11,13.582250,513
352,1429,13,18.145428,317
986,783,20,8.824729,492
1867,1384,7,10.073315,975
1275,1712,10,11.931953,816
306,2467,9,19.572643,819
1377,1301,9,0.850169,984
1776,1019,6,13.865712,872
209,695,17,9.839956,1184
538,1032,16,16.568476,538
1870,586,12,12.800177,424
263,1274,20,14.289404,1033
1398,2441,12,3.464943,199
1702,2239,12,4.841271,897
2032,1159,14,16.118981,1048
1806,2317,20,8.976979,597
1173,979,15,5.988582,648
1908,2192,19,15.705893,617
1427,1222,18,19.960894,745
669,2349,8,10.871140,272
912,1297,20,11.351856,377
870,1019,17,0.434822,541
552,409,16,3.228616,172
1015,189,16,13.535371,573
674,2069,16,6.011964,678
2365,1913,11,6.080395,326
2496,1610,11,7.222647,560
64,1402,6,19.937447,1193
232,1769,20,1.674888,295
1576,1620,7,4.615018,318
958,2238,16,7.900192,691
1135,558,19,12.578356,370
488,1786,8,13.660639,838
1792,2064,20,14.755068,360
277,1632,16,13.224386,882
879,1607,17,6.902048,1174
2262,2250,10,11.654614,790
1422,1097,15,19.747855,537
699,851,18,13.810180,1105
690,801,6,7.269346,1095
523,2323,14,6.773909,423
690,1756,8,19.436436,778
2447,470,15,16.872043,508
1683,2310,17,16.526854,534
1042,910,19,7.295086,923
1890,1228,5,15.733409,532
312,1974,7,11.245689,956
2118,2438,13,10.555152,918
1800,1922,5,8.768166,771
154,1185,12,6.371544,600
59,436,8,4.156337,102
1766,665,16,8.779602,522
763,1210,15,6.395739,939
293,1212,17,15.788976,412
1855,80,17,1.198679,668
753,2004,12,6.921419,190
390,1795,19,7.405473,1148
1626,2126,12,7.651863,993
357,107,8,3.772389,933
496,2465,13,18.333535,1017
2165,85,17,0.501176,126
906,726,19,8.918979,196
1606,2023,9,2.543432,634
1896,632,13,4.004305,391
422,128,5,17.872836,692
1027,1604,9,12.792813,124
2024,1419,14,5.537356,326
2402,933,5,6.545164,812
1344,749,17,9.186087,136
1372,1258,15,20.419390,991
25,1223,16,19.773265,423
915,349,18,15.890447,454
2090,924,5,14.638697,1030
1329,796,19,7.743700,1041
1065,572,17,1.805898,545
1842,708,12,3.449700,190
1766,1337,14,17.807087,753
2258,1269,17,4.415698,567
2301,698,14,12.576366,1021
1817,151,5,10.611661,138
2256,362,11,11.102457,385
176,1244,5,19.060779,397
154,2350,20,20.393167,1149
1386,1913,14,5.837415,860
8,295,5,12.167054,468
1825,75,10,1.755548,1056
1587,929,14,19.342454,938
1933,2346,20,11.138055,990
1095,290,10,11.879289,221
358,270,18,19.871992,236
479,927,15,1.721618,698
444,587,7,12.000937,717
2130,1455,12,8.373922,1096
250,2062,9,2.528062,931
1846,297,17,0.051062,689
517,84,12,0.719581,434
877,610,18,4.075024,293
1707,263,20,8.040776,290
1483,1118,6,9.430808,340
1647,141,14,4.368788,647
1436,2326,10,8.593958,159
2170,716,17,1.742895,578
808,87,13,0.020111,847
141,1525,14,10.692613,258
2358,261,15,14.547763,890
1990,1964,11,5.363299,484
2019,48,5,7.437629,209
998,1442,6,16.834623,154
2390,1515,9,13.726125,151
408,1472,9,0.190826,1044
340,480,19,14.116316,915
399,1835,18,16.555443,1033
959,2336,11,16.885058,749
1113,924,17,5.012126,926
2050,1717,14,9.283907,416
1466,787,5,8.499274,607
2151,1993,11,8.114947,394
2057,929,15,17.245513,1146
1369,151,17,17.313929,827
2006,153,7,17.432018,1190
555,1507,10,18.363779,793
2031,526,18,15.184273,1138
224,556,18,19.002744,847
337,492,12,10.640826,744
1086,195,13,9.595535,1146
2380,1880,10,9.872315,136
1244,2263,18,15.541150,799
2388,1282,11,12.156271,366
1170,168,11,4.891032,239
2104,2493,7,17.812752,926
385,1351,6,10.432433,1098
1882,594,7,10.571431,946
307,2426,17,18.389341,418
117,2421,14,6.192203,885
1718,845,5,7.048563,223
1098,113,6,13.070442,788
1370,1311,15,9.225435,830
784,259,7,19.884635,625
1706,1829,9,16.888061,279
1847,939,12,11.033974,995
446,2334,20,13.015920,481
1722,561,12,12.642317,690
571,1148,12,0.281990,118
928,248,10,5.231336,123
2293,239,11,2.314099,567
981,1402,8,13.156701,220
1872,1578,12,4.767930,960
951,908,7,13.387087,296
2321,2260,20,8.181322,1195
1769,878,17,13.353287,923
2311,971,19,16.863894,650
1022,237,7,5.104788,1141
1136,1592,6,12.613692,454
2124,668,12,9.929666,521
1631,725,12,8.450954,1117
516,561,10,18.429091,662
1086,2339,10,4.877556,279
355,585,15,0.325303,697
1293,1889,13,3.459482,648
402,1540,9,3.754973,284
1822,1803,6,9.111256,630
613,73,8,14.256422,775
2226,2462,17,16.651618,679
236,1479,14,1.158093,610
1920,1432,17,0.540773,911
2070,2467,14,17.887716,727
1415,801,14,6.321057,392
1778,729,12,4.684848,1000
940,1214,11,19.545235,485
896,384,9,5.486086,137
1257,1029,14,14.107696,621
2476,112,11,0.525829,172
227,1090,19,16.871560,915
2283,728,12,10.576246,505
587,2476,7,19.145952,475
2174,2075,11,0.686335,1042
1542,1402,5,8.948467,705
1706,1712,19,7.387659,1064
1671,670,5,9.117358,110
186,650,5,18.780359,547
1707,239,20,1.620026,521
2168,53,16,12.530367,783
52,1009,19,19.832311,412
2423,2139,17,2.157051,541
1481,947,8,3.076972,642
516,382,20,10.047394,246
1938,555,16,16.415938,1192
1539,1097,8,14.012825,982
1499,1647,8,5.176004,615
1925,621,11,1.698133,1055
1461,756,19,18.524406,374
1739,23,14,2.034089,374
672,362,5,10.646284,833
1399,1253,12,15.013558,958
410,198,15,18.365936,387
442,2002,13,1.727727,1153
1809,24,18,14.013505,504
1833,1849,6,11.932914,681
793,454,15,12.590329,321
252,1877,17,20.386766,983
610,507,7,13.155044,769
1610,1320,19,13.492960,854
1587,130,12,0.112580,440
1495,309,9,11.183354,336
2029,2063,11,6.356435,835
958,119,11,9.368162,1148
2195,2283,9,0.445161,118
96,209,13,5.669279,1056
2461,1668,20,11.557306,769
39,2061,20,0.624178,855
6,1189,16,17.945566,204
702,479,16,10.085563,801
373,2337,14,2.990504,1194
1903,640,9,11.671239,457
2309,2099,7,15.366246,985
2192,868,11,0.808266,636
655,2326,9,6.269181,1048
1264,132,5,10.779184,1085
1028,2290,20,19.326395,614
2322,371,18,0.619541,1067
2100,1803,17,16.453748,855
405,259,5,10.677555,736
1129,623,5,10.624993,773
323,2106,14,0.516713,289
1931,1158,12,20.215005,948
360,1793,10,4.581301,1193
1854,1643,9,0.876108,692
2175,1407,8,16.549280,559
1276,1492,17,4.560245,1179
906,2076,19,17.798442,371
1678,2459,5,5.479262,198
1724,1805,5,3.783877,1123
1666,272,13,15.253975,811
397,2395,15,17.000275,660
1365,1249,16,14.173301,1083
1901,491,9,5.443771,661
1539,2248,7,12.074218,531
1936,968,9,7.981110,508
1118,2047,10,17.677937,825
804,1170,8,1.045796,493
180,1494,17,9.688905,848
1021,1876,18,14.490489,718
1063,2023,9,15.972870,536
1376,120,15,1.541064,1081
1977,796,16,8.619710,650
2407,1515,9,3.826532,250
140,1923,15,9.712010,734
43,391,11,0.809685,493
877,5,15,9.336206,867
1603,2497,5,14.483646,1095
1439,1346,12,5.148005,1105
1057,2000,12,7.885110,922
1508,259,13,4.816910,836
2259,590,6,8.784269,201
577,1754,15,14.682346,466
890,1273,6,16.408525,819
986,1881,9,7.160192,1146
643,2373,10,1.632783,986
1234,381,5,11.490596,640
1355,2016,8,15.581431,119
145,360,13,18.888759,821
450,1842,20,6.745519,1145
1181,941,10,14.359905,784
2041,2140,8,13.287785,1111
1397,1471,11,19.926127,757
1809,2402,12,10.342834,433
262,2447,18,0.928815,271
1081,2377,10,7.324173,1040
29,257,7,17.826387,218
1812,752,6,0.662175,498
876,1441,14,7.041314,796
1553,1397,16,1.844523,213
1057,735,6,4.228583,1026
2005,2087,11,2.508728,333
625,2185,5,17.029197,752
1862,106,16,12.193849,403
447,128,12,17.452112,1036
1568,869,5,12.889664,792
2240,857,16,3.213683,536
1093,1278,11,6.134313,1186
626,801,12,6.363769,999
2276,2367,7,12.933273,609
830,974,20,16.212494,407
532,2001,11,6.871941,397
2228,1390,18,7.497113,705
66,1997,7,15.728672,149
123,2299,18,20.307878,772
592,1465,13,7.998351,230
1441,1835,20,15.278015,1059
185,970,12,14.136598,735
2383,35,5,14.720799,309
943,632,6,7.780509,881
1813,1458,6,17.154950,278
503,2418,8,12.619905,325
1427,1863,10,5.740840,418
507,1844,12,19.711697,679
2491,1300,12,11.069182,586
17,1511,12,0.638481,745
1501,1387,12,3.766174,862
1022,371,13,16.104377,1052
203,1927,17,4.180002,561
329,1146,20,15.466818,825
1616,2128,6,12.848705,375
1791,2077,12,5.192816,408
2274,1064,12,5.348954,355
1151,43,9,8.367479,212
2181,384,19,5.892713,258
2169,1934,14,20.461774,730
974,2079,8,17.148827,176
801,1964,16,4.375511,202
221,1619,12,3.340859,188
863,959,11,16.927859,857
1895,1454,19,3.907177,1132
1331,146,13,19.689553,982
182,1018,9,2.207516,720
1282,186,13,1.489819,682
2163,1388,20,8.646445,258
617,448,7,1.852967,425
1252,1169,18,19.573587,154
712,789,20,19.623258,436
1184,5,18,14.951428,609
492,594,18,9.106526,837
402,975,18,12.143019,294
989,2070,17,3.156293,899
829,1334,18,14.000348,433
667,484,6,17.997231,782
1379,2108,5,18.800023,995
1487,1998,18,2.623766,797
2207,2022,14,5.725029,670
876,2420,17,4.042818,1184
1081,2265,19,15.487850,747
744,1907,5,12.163910,159
2318,756,18,3.550721,359
2161,2365,20,11.635820,370
1341,880,14,15.296098,659
1080,2351,7,0.102790,274
1297,388,20,15.482246,1022
2042,325,5,13.990356,503
1364,402,6,18.726669,364
937,888,6,9.594673,514
400,624,10,12.966933,794
674,899,17,11.012160,162
527,1466,17,8.878089,332
2174,1612,7,16.878365,283
980,2094,6,14.736903,1007
373,1849,18,6.488193,235
2408,526,12,9.887850,124
627,546,14,15.226380,191
2088,983,9,9.980342,820
1872,2407,11,14.886823,511
356,2353,10,9.511690,677
933,385,16,4.623193,280
716,66,12,5.274325,173
1542,447,12,12.783059,136
1170,2204,6,10.252071,1020
523,2170,9,13.068390,486
1974,388,17,18.490303,717
1636,1605,16,11.010904,458
1830,587,10,0.915133,687
1553,1653,11,17.196791,1023
2076,2205,16,7.170613,909
641,1519,13,6.051493,200
2091,1119,17,0.842846,806
515,672,15,17.270503,526
1716,1258,12,7.296114,523
2095,247,5,18.535362,844
813,523,20,9.293555,1133
678,1265,14,17.894686,496
1401,987,14,0.617127,1076
962,1301,11,18.707890,1045
1249,595,13,2.586000,314
2122,1018,17,16.831551,508
2221,1172,14,16.155127,1012
1642,571,11,18.712571,465
853,1192,10,7.747255,344
2077,331,6,13.788203,1132
234,590,6,10.886813,858
1037,1887,9,10.580710,1127
1899,1157,18,15.009704,119
1872,1824,8,3.560845,815
2304,2045,6,1.239748,879
1411,1698,11,15.070435,1035
298,942,19,5.963834,1166
2489,2492,13,9.393245,667
1902,2095,10,12.633971,270
2468,438,10,16.889333,251
14,2271,14,14.174049,707
2311,572,17,7.697110,555
525,276,9,1.859238,104
1721,1546,12,19.673900,826
1902,2440,9,12.697723,940
419,1505,6,18.463597,980
950,712,12,9.544863,937
1498,1083,9,2.616845,142
716,1387,8,3.586962,1123
1499,123,15,5.157678,910
1026,462,7,10.937357,998
2228,493,14,6.640760,148
409,1848,20,2.100655,750
849,38,6,10.315187,965
901,2092,13,3.696935,126
1164,1404,13,15.094007,731
2462,128,5,10.970301,1096
1703,2049,9,20.428786,564
1157,716,11,3.551481,203
396,165,13,18.751111,126
1688,54,20,16.083631,599
274,1069,6,5.826635,1080
1906,1217,17,18.858676,278
2063,1887,8,5.063194,625
1583,924,18,9.349919,494
2241,1043,19,15.043094,771
570,1094,9,13.103727,1129
1915,2469,8,15.555635,317
484,1652,11,5.733260,644
2172,2266,18,2.771333,1045
970,1355,11,10.879194,355
2124,1563,7,9.563955,984
436,2287,10,17.494403,243
2138,2473,11,13.496229,264
2443,1266,9,19.994617,449
2356,2177,19,9.448693,955
2486,1861,19,6.689449,891
150,1101,12,16.741274,881
1209,2442,11,18.997912,1037
92,2363,11,18.568925,1184
418,1165,7,4.300969,526
815,1313,7,0.294221,1048
1331,845,16,19.001620,711
467,1876,16,0.662722,324
935,147,12,7.687677,561
1388,1121,19,14.033161,171
100,1725,19,1.466692,493
453,2058,10,7.929206,845
567,2423,15,6.288451,319
1092,750,8,13.235878,946
452,314,8,16.812914,1151
1607,1088,19,15.039830,756
2056,2132,6,5.316159,482
375,697,18,5.525819,813
1944,703,18,9.607575,731
2201,368,15,12.599252,172
1117,153,7,1.082589,1029
983,17,9,14.632720,625
308,1399,10,15.388554,427
1457,214,20,16.656434,128
164,1280,8,5.254875,1036
1114,1132,7,4.432287,534
821,911,14,11.419457,531
280,1565,17,7.128786,107
92,1200,7,2.526783,702
886,1767,17,4.154802,449
418,763,12,13.178473,967
116,958,20,9.442537,858
498,904,16,11.871891,123
342,2055,10,2.135390,1009
1187,241,19,14.425727,715
2393,643,5,0.965442,1040
2060,953,9,4.444247,879
1122,658,18,13.141355,224
1085,1816,18,18.001903,300
936,1897,9,19.260303,469
1242,1899,18,18.527175,252
2379,1589,12,12.543115,503
1909,1937,8,16.247755,1148
1452,1321,5,8.406188,1194
432,908,13,10.700589,795
2018,276,17,11.851767,902
926,2222,7,10.867178,678
496,891,6,4.142709,666
1208,1351,12,0.868186,147
816,1118,7,19.233755,1003
371,1878,12,11.250718,155
761,594,6,8.415306,412
165,869,19,12.684951,466
1011,1526,17,6.564638,1118
2300,614,5,19.039422,981
2149,740,7,13.570184,282
1648,2004,19,13.621531,998
909,2007,18,5.175966,367
448,1932,10,0.357127,812
1542,1407,15,18.273768,398
938,2039,15,2.652966,431
2093,1378,12,9.115377,270
824,2309,15,2.339545,597
1711,1409,12,0.026673,1097
389,2343,17,11.446708,1078
244,10,16,11.098065,894
1135,1400,6,13.971096,1155
114,1111,7,16.617087,311
1784,2351,9,10.512934,1083
2395,120,11,18.954606,123
529,1504,10,1.476834,350
916,1687,9,18.994721,666
1122,2472,16,16.050415,457
1789,765,8,4.723819,735
2005,2251,9,17.715422,1188
352,2152,17,1.977512,1193
2015,1142,15,3.871901,533
1326,621,6,5.394841,1055
2095,1402,13,7.314482,752
1576,1516,9,15.871048,714
280,1987,5,14.909444,405
1027,2392,15,6.835574,1032
233,134,7,17.164994,178
1498,796,8,19.597932,579
500,352,5,12.435117,346
884,2355,16,3.169571,340
1894,1182,15,0.534719,690
660,27,16,15.303147,697
1318,925,20,11.776297,1028
2497,1751,14,15.889818,860
1915,1540,17,3.780370,461
838,1979,9,5.085247,851
1688,936,15,16.520050,464
391,808,8,6.600169,1017
1287,444,9,6.097770,1172
688,2394,17,15.999129,650
1873,1403,13,16.573653,193
1086,514,18,12.136460,387
1076,2440,15,11.042874,675
1784,1847,8,4.558593,472
450,1425,5,11.064087,497
1417,655,13,8.141013,821
937,1755,8,20.297595,373
69,28,7,19.899352,658
2401,2021,18,16.577777,421
1394,934,14,10.328349,741
1682,378,9,7.271760,322
364,349,8,16.970892,1188
1852,186,17,8.076176,784
1338,1967,9,7.270198,830
1645,1576,13,11.435686,452
950,1069,19,14.737197,320
763,1479,20,4.526247,1056
1598,1398,15,20.051728,1000
671,2112,20,12.258059,770
2189,47,9,8.173955,1094
2274,897,11,18.906969,471
1054,282,16,0.507499,838
759,299,20,8.132941,509
1866,646,11,10.934591,485
1916,258,14,13.728703,381
660,1108,13,1.858850,578
1770,618,17,20.133228,1032
2061,582,16,11.676169,804
1754,745,18,1.813555,106
2000,77,15,16.950919,680
613,658,15,7.260401,998
1269,711,20,4.768448,593
562,1717,16,1.348456,1177
77,1964,11,3.788862,856
1306,716,8,18.011428,290
1840,908,11,16.987801,195
1149,1566,18,8.926152,713
894,449,10,12.215012,908
2270,19,13,20.367545,449
1078,308,20,18.348431,166
816,539,9,15.848957,518
2206,2125,16,8.719819,1181
2346,1021,11,12.033357,386
1407,1260,11,8.370489,367
465,2405,12,8.644805,382
1187,2025,15,13.859928,242
1166,2348,12,8.380813,441
1651,1305,15,9.562365,1044
802,2156,20,13.356425,918
422,1920,10,16.328884,442
1237,140,19,14.733108,987
173,2248,12,11.200552,666
1081,1792,14,14.485604,754
1365,1597,8,12.486514,268
1280,2379,10,15.788816,764
577,1986,5,11.665631,435
678,2344,7,15.561010,728
241,254,18,9.657242,538
738,1361,15,10.670642,246
2075,2029,12,9.523999,261
984,1803,15,0.669462,536
174,1555,15,5.247580,430
2469,560,18,7.849029,1017
2422,515,19,10.237136,1048
2010,1746,10,10.168682,921
2349,1457,14,3.980503,695
1351,2243,14,1.880352,985
667,456,16,11.878539,534
730,1676,16,17.255022,586
1577,1784,12,16.142164,1052
222,24,12,2.263098,631
434,2131,16,13.973003,880
650,262,9,17.963544,765
1253,887,8,10.882385,439
89,93,20,15.889043,112
2186,1651,6,14.243808,931
1970,52,20,9.550706,1194
1031,883,5,1.296801,629
1332,1650,10,10.851990,758
638,2369,20,9.040631,100
2406,2252,7,9.623147,583
1713,305,14,14.640091,111
1589,960,15,17.388319,285
820,1692,17,7.669318,339
1436,2020,17,9.413520,363
280,2403,11,9.704998,558
1736,925,6,16.655387,824
553,313,15,19.654549,157
366,51,18,1.375368,561
2075,1806,20,7.076337,281
2002,2279,13,16.830233,552
76,203,19,9.917463,416
745,131,6,10.372898,505
2091,2307,19,19.237979,154
784,251,17,3.465467,915
1738,677,9,16.112719,674
1080,556,18,14.368605,607
1809,1759,5,14.599518,581
1893,1794,12,3.290277,619
219,1761,12,18.032730,703
163,1902,8,1.383265,1072
1253,956,20,17.598093,209
2241,397,15,10.801002,1112
1560,447,17,9.750444,565
1661,1606,10,15.312652,815
644,1666,13,8.942939,160
93,1772,6,19.724483,221
634,1199,11,15.152766,760
2092,216,8,20.444744,800
1500,667,14,4.461140,421
1270,205,8,19.306977,333
2067,818,20,17.338827,711
1984,2431,17,16.060800,683
135,1481,14,8.034687,607
516,1972,6,15.199547,1112
2040,1086,7,10.299191,1154
2376,1661,11,17.343953,299
2176,1136,13,13.533684,1167
2286,515,19,5.639381,1170
194,342,16,10.975890,334
934,910,11,7.342286,1050
970,2062,12,4.546763,938
1522,1558,13,3.744727,177
1464,1834,18,6.331135,1002
415,2040,11,8.751449,213
1285,1078,15,12.673121,176
2181,2240,11,3.163439,538
2006,239,14,20.285923,1047
1343,141,8,1.068560,609
1856,1239,17,13.400475,1077
1633,1676,14,4.932349,905
994,555,14,11.365288,524
703,1433,20,9.021123,642
1632,1457,10,14.145846,588
2443,1532,20,8.610315,1045
1041,148,8,18.232683,515
618,938,12,9.414334,908
1367,2322,12,4.465497,577
954,832,13,7.975991,938
654,2482,15,14.642023,205
1706,1537,14,12.993238,449
634,721,20,6.135819,286
1583,1109,15,9.033734,428
235,1356,10,5.321287,231
2401,1629,18,8.064916,552
1979,2257,20,5.017122,844
1578,2088,13,0.969450,930
376,256,11,12.900922,1126
100,1593,18,10.936975,598
1525,1094,17,4.544430,598
1097,2368,9,0.369638,153
1537,2012,12,2.811273,945
328,1009,14,2.193535,548
2389,32,5,6.599835,703
892,2195,6,20.198869,640
544,2219,15,1.965364,946
471,1277,19,13.944515,905
312,609,10,2.121844,877
455,1407,10,8.482030,740
2480,744,12,2.408487,653
18,895,6,5.500237,242
1739,1710,5,20.127319,691
1866,957,20,2.741404,413
78,233,16,1.812260,1069
2142,1822,9,14.058586,491
1007,544,11,10.079172,887
2212,1400,6,15.707238,758
176,167,17,9.626968,931
1015,755,16,0.654001,529
145,154,18,11.315222,1113
1653,1565,18,13.159176,841
915,1107,16,7.731372,411
2495,1198,19,11.985907,363
766,2038,16,14.981107,392
2244,62,14,12.853508,494
2060,1457,14,16.404287,272
1832,1454,13,7.294122,396
1334,2084,10,14.687012,552
1455,1717,8,13.807353,570
558,1997,10,9.900204,112
258,2207,15,6.609742,531
2352,2351,14,17.588392,234
1735,817,11,5.361002,1046
2236,166,13,0.484005,991
968,669,10,14.263952,889
343,939,8,15.999591,552
921,2009,15,13.641862,1010
2147,115,16,7.470808,648
1616,1602,8,15.591344,569
2051,511,15,5.166796,125
1837,273,17,2.358990,551
995,174,16,12.713781,413
1800,1628,5,3.018896,637
69,479,12,0.599966,828
1944,720,18,10.133760,526
591,126,17,2.997554,776
503,1966,17,9.434010,238
885,2044,7,4.300807,915
2056,2357,15,16.906709,817
179,662,20,0.103043,147
460,1340,12,1.357838,583
421,297,17,20.017640,785
1105,1013,10,16.767592,231
2047,2092,5,8.531718,308
1944,2472,19,14.214009,1160
1583,199,11,11.799772,670
865,1799,17,16.983351,1062
153,914,6,10.140136,746
1119,661,18,11.935554,1103
2049,2131,15,10.373524,888
2491,2327,18,0.309264,326
365,770,7,5.590501,334
296,1031,16,4.352590,1160
2118,2059,18,11.425316,786
116,375,13,19.972433,1011
643,1149,8,8.363298,894
1952,2498,15,9.391428,598
1944,740,13,17.530124,355
1960,2106,16,16.936315,515
1768,376,5,6.775782,1179
887,2327,7,3.281619,227
1568,1476,16,15.157982,875
226,2001,18,11.509272,301
2157,1898,14,13.695557,1040
249,1472,13,3.545428,863
79,1304,11,15.700547,1131
2353,688,18,10.103109,971
1579,2238,9,1.282074,964
107,1835,14,3.261990,190
457,2374,13,10.622461,961
1491,1428,17,3.834943,811
2010,1057,11,14.046870,968
678,891,20,8.412900,717
207,968,6,6.227969,675
1724,1712,5,0.381475,1093
60,1947,6,17.203712,434
1837,694,11,9.036775,401
1655,1037,20,4.591101,1131
2000,1197,6,19.907624,1088
2412,2260,6,0.980024,474
2210,664,15,10.776051,598
381,83,16,3.926089,1016
1506,1965,11,13.515230,679
952,1457,5,18.933067,367
836,1724,10,6.219143,328
1940,1356,9,2.323346,241
1469,1069,6,19.320745,352
1919,1669,16,15.208657,205
214,1078,18,15.110888,934
1280,1018,5,7.752861,277
955,267,11,6.110755,592
2392,1713,16,7.085878,525
506,1724,13,2.729338,267
1786,726,12,10.236579,914
1615,481,17,20.106446,455
315,1489,15,18.116077,988
2363,1126,16,18.051556,121
434,2196,15,2.891592,855
1309,1771,18,2.053662,585
777,751,10,9.735956,778
1965,2132,15,8.420582,757
820,603,20,18.426085,746
457,249,5,13.509534,784
1614,85,12,11.836598,552
729,2005,13,16.763845,1147
1748,252,5,18.915690,1060
948,1708,13,5.969708,131
693,1364,7,3.622891,564
1285,165,5,6.022872,973
1328,1283,5,19.560645,131
1559,1658,15,3.673593,446
2197,2470,17,5.318683,971
23,1901,13,17.947045,586
154,2343,11,3.168071,1018
632,1558,10,19.379741,744
1835,398,16,2.944116,657
1923,775,13,9.429642,462
2341,368,20,10.597165,699
2431,551,10,8.944287,255
1221,658,17,4.979739,521
430,189,8,6.487993,320
590,1407,5,9.385145,912
761,2213,17,18.724702,696
514,411,5,14.029027,610
1422,985,17,11.113050,403
1740,464,14,6.484191,410
1111,727,8,15.624894,647
599,495,16,9.540451,974
2182,2086,20,2.961102,837
778,766,12,1.034473,596
1631,411,17,5.583487,1018
1588,1197,18,7.731639,887
338,1195,5,8.985060,1178
1207,2445,10,9.049762,766
1047,1246,10,5.592626,761
1642,2421,17,20.154865,100
823,1428,5,19.654319,654
2376,391,17,3.531366,755
901,1699,11,19.936594,594
11,594,17,3.618001,881
1273,1754,9,19.018358,512
54,1307,9,8.667434,1197
612,2321,8,7.928701,724
955,806,18,10.920424,1083
2382,2296,7,11.648872,531
533,131,10,13.691955,1198
2352,1796,8,13.325170,1049
1663,571,19,8.645039,1130
2062,1021,15,16.434725,438
601,123,7,3.314424,235
1149,2349,8,4.030614,859
1297,1645,9,19.473414,1045
1688,1503,10,14.632467,1141
