Source,Dest,RateLimit,Latency,LeaseCost
936,297,20,19.634559,967
911,780,13,11.508780,717
493,808,6,4.222316,1040
686,592,9,20.014553,800
522,713,16,15.522446,344
338,180,14,12.278621,694
361,567,9,18.910500,537
654,374,16,3.945131,1190
248,27,5,8.102350,1168
507,960,17,18.997977,990
292,557,10,12.596871,654
582,673,7,6.120394,490
202,145,7,16.867120,1011
988,740,6,12.284244,533
621,535,17,15.530214,490
663,658,15,0.680657,714
319,380,11,11.283163,891
200,305,14,14.368109,343
869,639,13,18.230748,1176
817,268,18,16.640573,758
609,875,5,12.477112,539
903,909,10,19.856627,1115
337,421,6,6.180078,127
671,303,6,18.807114,536
371,746,9,9.416947,687
350,766,6,20.128929,837
255,264,12,9.799919,199
434,708,8,2.557359,1181
846,824,8,10.243344,727
639,701,9,10.799579,197
6,800,5,17.097647,1010
527,245,9,9.459432,489
815,507,9,5.279361,356
448,224,15,17.502249,172
978,30,17,8.165523,303
686,522,9,5.166359,1067
172,371,7,7.446337,579
5,828,6,12.846128,1016
613,435,13,3.681962,461
905,595,16,0.161221,682
469,993,10,2.531698,1139
164,895,5,4.422625,403
89,773,11,17.431852,906
462,425,20,8.375933,548
169,586,9,10.337544,542
783,408,8,19.721125,617
448,421,9,16.609007,794
166,676,7,19.258822,621
550,408,9,10.706193,809
170,466,18,17.680530,1192
278,651,16,15.748305,490
764,796,9,1.153446,1073
247,718,17,18.434031,617
96,546,13,14.694964,776
594,546,15,12.840632,770
152,512,20,11.882284,947
603,230,17,8.125757,726
304,271,20,11.493113,935
571,96,6,14.794845,618
397,295,13,19.572004,673
133,830,17,18.304896,611
146,393,16,0.091175,135
396,69,14,20.187251,381
300,987,8,18.985105,521
833,968,8,9.942434,649
861,804,16,16.435179,646
582,574,11,11.094790,695
897,605,14,16.484004,393
182,748,20,8.095523,421
670,729,20,9.066369,794
713,479,12,17.730113,198
9,480,6,9.895221,291
852,725,20,14.536133,386
104,289,14,12.390630,651
354,232,12,6.329318,139
37,983,16,0.237727,1063
660,94,11,15.479168,967
20,982,8,20.381392,554
353,55,16,9.849743,686
660,351,19,12.255444,381
947,974,8,0.001832,1159
901,164,11,9.006685,854
122,601,17,0.212169,800
384,630,15,3.446010,461
677,799,11,4.461052,732
808,752,9,4.898559,836
807,112,20,18.602308,621
416,694,10,0.070931,994
657,221,7,4.361536,1155
52,146,5,5.591285,173
418,830,16,12.619475,480
164,800,19,16.502233,1003
411,30,6,2.821895,632
287,298,5,3.936172,657
368,836,19,14.253789,1133
49,313,6,20.279633,286
740,67,18,5.557919,417
8,785,13,4.561325,1000
968,700,12,14.429571,165
169,712,11,14.712668,614
471,87,16,13.157690,1068
548,65,17,12.792521,174
882,501,11,4.605171,1045
99,896,7,10.030729,680
919,624,7,8.093822,623
422,664,15,2.540575,922
650,257,15,0.256666,580
54,37,16,8.914757,1159
110,253,12,14.146928,913
600,836,6,7.466364,1198
635,600,9,8.619747,339
292,508,6,8.728676,1136
327,978,11,11.376801,973
972,796,9,10.863553,159
703,391,12,16.176264,197
670,741,19,8.913004,276
986,502,20,13.623559,572
23,846,7,11.760505,1058
454,540,15,19.867564,1106
206,882,7,19.925837,185
137,729,17,4.374230,511
364,434,12,17.689158,527
825,461,19,15.610042,770
623,539,12,1.439355,744
733,819,19,16.804518,283
816,410,17,2.113956,666
159,618,6,18.375223,545
119,154,11,18.157146,983
95,610,15,17.634391,691
722,52,12,10.165181,974
877,653,19,13.747000,765
544,240,16,4.558720,749
19,554,11,11.752491,1191
891,440,12,11.951166,466
631,690,12,12.564300,1151
582,420,18,1.218340,339
343,889,11,7.698359,649
63,459,16,19.044946,596
202,217,11,6.829003,698
321,389,17,20.354462,850
930,714,6,12.608372,756
692,633,10,19.017694,379
288,972,8,3.474828,797
443,643,7,6.119938,203
542,348,15,2.453701,1157
651,870,8,8.421506,971
902,986,10,13.854168,795
320,47,17,18.243583,265
102,402,20,19.114725,144
637,835,11,9.276474,771
437,798,20,9.272714,583
947,307,19,0.987024,777
804,470,13,15.743418,244
403,619,17,8.357387,1152
12,46,11,11.236027,492
878,93,11,10.066647,339
887,660,20,15.759157,307
510,892,18,14.989741,237
243,336,5,14.475430,300
563,366,20,11.926389,1192
297,454,15,10.310265,108
358,79,8,2.653218,866
684,22,20,11.005954,922
382,988,19,5.838744,134
93,716,17,18.053353,636
649,857,16,16.638939,855
355,402,8,12.320820,641
715,885,13,8.766514,943
66,757,10,15.483072,547
302,736,16,8.000932,164
61,829,19,18.864983,828
626,830,8,13.811986,503
442,694,17,5.807650,1199
479,892,15,4.899795,437
815,743,5,5.449198,1088
25,622,9,7.349929,1007
73,800,7,11.929133,699
392,355,9,17.090684,463
380,716,11,14.081897,343
50,673,11,16.379866,472
933,482,5,18.099457,824
278,322,11,19.284642,730
825,857,6,6.705009,518
69,261,18,1.365977,688
411,23,17,5.487387,450
993,695,16,7.701436,343
375,780,11,16.479869,847
648,665,18,0.943138,907
802,364,12,13.140098,361
563,760,11,4.193603,792
879,252,5,2.239257,957
170,115,11,1.428213,923
891,620,9,13.355334,116
509,147,12,3.930584,605
745,29,15,5.904721,1031
61,494,11,1.037160,984
172,146,14,16.122226,935
774,460,7,16.763894,239
711,209,16,19.332291,851
592,824,15,5.433426,1197
543,5,5,10.994737,634
725,66,12,2.436427,963
329,976,14,8.314668,482
677,817,6,17.156131,136
623,416,8,20.278118,1111
5,693,20,1.636568,568
729,575,13,14.756877,955
404,828,18,7.497338,171
102,494,14,5.420285,1027
494,582,19,17.479395,802
731,506,16,19.089144,1049
245,15,8,6.318036,299
883,272,8,8.461034,885
963,847,18,17.467467,713
623,46,7,10.061476,1172
827,257,12,2.758522,549
721,781,20,2.164440,604
452,777,9,11.232960,1041
231,784,18,18.997943,1009
377,707,7,19.240628,463
980,355,19,19.439185,276
116,627,14,11.770526,914
704,90,17,12.852675,718
183,862,17,17.656803,835
854,99,14,7.013454,290
693,31,13,1.981354,943
936,941,9,11.483010,642
791,631,19,17.033992,168
785,42,16,11.761878,275
81,182,20,16.594706,670
782,596,14,4.414658,305
645,804,11,9.657318,854
789,271,10,12.892462,551
560,82,11,3.076874,434
522,689,15,5.532156,120
778,88,6,6.223951,909
277,433,7,5.616129,829
993,223,19,9.821429,225
245,971,19,18.533297,201
115,47,10,5.447978,854
18,525,12,20.044972,268
33,722,6,17.066902,763
786,408,18,10.798571,519
582,51,8,4.986297,468
689,327,17,4.248011,954
542,295,16,2.641643,747
427,71,13,4.705038,945
667,696,5,1.961437,194
431,838,13,15.540263,663
407,28,11,3.307515,520
107,396,12,9.176139,1153
685,712,12,7.930427,323
689,550,5,3.113901,886
290,449,8,15.159303,811
192,802,10,6.628307,238
595,637,17,16.535860,1140
450,713,20,0.405356,291
829,141,15,14.524764,1039
967,100,12,6.164916,447
414,474,14,17.488244,843
340,410,14,4.952503,1170
366,898,14,2.048755,102
420,659,14,0.702232,584
437,577,11,15.537937,421
802,509,15,19.502007,870
101,28,11,17.891668,493
998,379,15,0.517741,420
28,277,13,19.264454,294
422,514,6,19.306712,423
793,531,13,2.732913,1150
28,623,15,10.570137,297
315,879,20,1.122336,385
791,9,17,7.016580,1063
442,61,20,15.534568,270
834,253,14,15.841298,1140
585,734,7,11.021175,258
505,769,9,19.187823,606
329,936,7,20.159622,669
544,972,8,15.954190,580
141,488,9,12.883523,367
382,172,6,4.090779,448
200,236,14,9.928238,604
738,304,19,14.437028,1105
541,205,7,8.149142,853
463,569,11,12.160011,696
276,696,7,17.967191,448
281,444,9,7.623534,939
497,239,8,3.755847,612
794,873,18,6.853846,259
669,912,18,6.285057,606
986,50,12,3.372413,930
867,272,18,9.823307,1025
845,377,16,9.800570,154
912,438,20,20.054187,455
139,441,14,10.217336,448
258,272,14,19.857576,945
424,983,5,11.711448,115
459,958,13,3.212733,951
221,172,14,13.938239,572
174,972,12,4.875297,974
513,176,16,14.389418,423
374,21,13,6.918656,565
997,244,19,20.291437,525
567,382,10,19.991141,686
893,953,19,2.630429,725
391,213,5,3.492400,835
997,941,16,15.175863,815
862,665,8,8.910394,564
936,825,11,13.249921,982
307,240,5,20.260178,278
122,459,20,13.540284,316
689,519,15,20.064082,1145
858,675,14,8.258001,885
946,842,18,13.267544,311
778,635,20,1.531701,454
496,457,19,4.033682,272
40,328,9,0.037308,1117
376,600,9,0.506062,533
400,876,20,19.431036,670
564,239,10,18.080552,162
152,840,8,11.435670,1197
554,354,11,18.604448,707
689,685,17,8.358992,509
126,763,19,17.926946,894
185,407,12,0.301254,386
575,944,20,10.019068,1123
178,469,8,10.019414,1080
930,628,5,18.183153,353
442,552,7,7.141272,686
269,155,12,18.751071,835
999,507,18,19.441965,230
250,768,17,3.417169,1016
142,324,17,0.814727,124
250,600,18,11.808258,320
811,329,15,7.324443,142
454,555,11,18.764175,1151
69,677,10,5.022388,495
951,217,16,10.039377,1171
198,409,18,16.135796,702
896,731,12,18.402785,224
677,881,9,0.874723,577
47,61,18,18.496826,1035
307,810,7,11.942363,224
338,713,19,8.262015,979
337,302,13,13.392831,330
768,109,6,0.472325,646
909,121,19,12.473227,232
502,958,18,3.541107,475
699,979,8,1.739380,356
10,483,11,20.085476,533
707,604,11,13.962670,771
183,856,5,12.196367,472
517,100,5,18.738017,912
180,860,19,4.803817,740
662,742,15,19.390746,945
15,401,15,3.830231,579
196,750,12,0.213688,187
295,823,9,5.360926,651
721,59,7,11.249725,1010
358,277,8,19.269491,186
432,880,19,12.509136,278
99,824,19,10.616962,1013
462,240,11,13.463015,980
1,864,16,15.741803,723
358,382,16,12.797273,277
557,111,20,18.727704,759
463,394,6,2.432576,903
438,645,20,18.136472,366
56,721,17,0.404593,241
281,683,15,9.761625,1151
859,634,10,7.436373,371
868,824,15,9.547661,502
714,483,15,9.398812,412
182,443,12,11.287634,875
140,819,20,12.916239,899
176,752,11,19.608892,965
473,824,7,12.245103,744
830,198,14,16.428573,821
256,907,14,1.224301,251
769,832,16,7.137841,955
526,424,18,15.415366,635
484,734,15,5.339208,1140
594,989,9,15.560762,488
402,111,19,13.228560,938
455,833,7,15.027183,1184
852,329,13,17.498664,586
433,122,19,3.361883,237
45,821,13,13.917662,947
208,557,14,13.177444,138
911,220,17,6.200431,655
351,341,9,12.214662,468
710,124,8,15.950884,1045
