Source,Dest,RateLimit,Latency,LeaseCost
1552,5817,7,19.989058,840
6562,657,8,17.242294,684
4824,2905,17,20.359211,668
6530,5317,12,17.761506,906
126,5241,16,20.483039,291
4549,6452,18,12.104012,166
4954,3953,15,10.700799,909
5949,837,11,14.068161,420
6783,6969,20,0.440094,604
3610,5326,18,15.657059,778
1080,6911,7,2.963696,1007
961,41,19,5.217310,861
3862,6470,8,2.470512,513
2897,1472,6,14.631770,199
30,4820,14,20.353748,1156
4620,5327,20,4.041210,781
5345,1174,14,3.953596,1091
5598,2662,9,3.465355,612
5326,4195,11,12.672563,240
268,2007,13,15.172453,292
6506,4197,5,3.205686,377
5155,2872,7,12.814289,687
5711,6238,8,18.480865,456
307,1146,16,7.056208,212
4136,2378,5,11.095347,654
5505,2522,18,6.068260,298
1678,5154,14,1.053747,155
4881,3745,19,16.805620,419
563,6975,11,5.875243,543
4375,1212,6,1.354179,715
355,6402,5,0.444787,1147
3176,768,11,15.801500,412
6234,5338,12,4.797694,1112
1132,5776,17,11.306067,371
3339,4433,10,2.558149,602
2508,6274,11,19.605062,907
4266,1596,12,8.070265,803
6543,5364,20,11.465139,935
1380,1357,15,14.825061,407
3463,6083,19,1.054570,248
6012,2717,13,3.978786,684
1622,5949,15,14.507114,613
5623,1221,19,2.362577,1039
915,5988,20,1.332660,824
1046,6841,13,5.337674,1173
2218,6598,18,17.971698,607
5436,6960,16,10.347324,459
1598,5716,16,20.028278,514
5959,257,20,11.866198,1097
6893,1172,12,18.009049,330
2709,2283,13,2.889778,115
6033,3727,10,11.389107,1120
3890,1309,17,12.674374,135
1425,2620,5,7.356343,512
2930,3888,12,16.756091,853
453,282,16,17.669529,178
2500,1269,18,10.237849,525
4739,1588,20,9.463916,437
1397,3059,9,18.406979,810
5384,1267,7,2.844427,1002
6683,4500,11,9.658120,907
4172,5757,18,2.134791,385
2434,1052,9,6.517918,396
1968,5715,5,11.752208,1069
1032,4782,10,1.343698,592
429,1174,18,17.306304,533
49,1991,18,9.775926,235
6201,5254,9,1.759878,1152
4924,5687,5,10.501398,359
6511,1794,18,15.536622,591
3170,1214,12,8.085191,461
2552,4173,5,8.027574,223
4383,5555,5,0.134456,140
3361,902,17,11.212413,490
528,1418,10,6.259124,601
4313,4499,17,7.855809,1167
3083,3224,16,7.417119,892
3860,4053,5,16.852974,472
5828,729,18,1.981538,1077
6819,4925,13,5.274967,107
4557,329,18,7.821814,387
4070,1517,16,20.365352,594
1844,5718,5,2.323717,577
5086,5868,11,3.726365,512
5313,2066,12,6.882563,647
5319,5833,11,2.839040,1147
4449,3324,8,7.519497,941
5424,1601,18,19.518111,739
3701,133,14,20.372882,290
2542,3690,7,12.954917,988
774,5682,16,14.945511,507
6222,1170,5,10.779190,318
2496,591,6,10.555233,632
3784,3266,15,0.877150,459
3132,1290,17,16.818478,263
5260,3454,15,1.025480,435
1985,464,10,12.709798,781
2327,2833,14,16.914271,452
6473,6441,8,0.869648,1122
5603,6019,9,18.213031,828
1162,4615,17,14.864800,831
5713,2546,17,19.357449,377
1703,1255,17,12.654041,119
4528,4319,14,2.758186,1081
1898,2627,18,7.143115,242
2108,5862,13,1.286231,589
1085,2307,19,14.706074,225
3160,4792,14,11.276197,101
6338,1089,19,18.543069,714
6222,683,5,9.841623,696
5052,3178,13,14.884686,850
6709,321,12,15.939305,992
1345,4997,20,2.065451,664
6250,4727,8,0.987771,550
6482,6472,5,12.338348,502
2944,504,8,13.833448,396
6643,6486,13,20.277961,880
4183,5480,10,6.277351,338
5386,1613,14,18.462410,442
2535,6049,20,17.649309,937
6786,675,20,13.974268,987
3199,4804,9,8.069972,684
1741,589,12,17.784771,1022
3925,3598,13,12.148432,794
4246,2179,11,11.441317,223
5565,362,14,5.684485,552
6699,4803,15,17.370875,203
375,1261,19,1.459397,759
2230,1556,10,8.924624,320
985,108,18,4.594248,489
6594,4950,10,4.474065,934
3311,4576,12,10.993632,390
75,4960,10,11.117129,680
2647,4021,18,14.362497,744
5325,5425,16,12.629469,966
925,1290,10,16.227968,437
5785,1736,15,7.679434,788
3823,5640,10,6.627451,336
1052,2253,18,3.647104,435
6552,2082,20,19.634559,967
6382,5463,13,11.508780,717
3452,5659,6,4.222316,1040
4805,4144,9,20.014553,800
4750,3770,13,15.147928,362
5300,1556,10,11.687885,164
4192,3777,10,5.373511,674
6457,2779,15,14.392779,349
1347,6930,8,0.237052,255
2766,6794,13,16.574860,1054
6487,5660,9,7.661262,744
4301,3526,14,3.100729,390
2089,2483,8,2.867424,337
5759,5794,20,1.532009,927
4194,2757,14,16.133447,386
5302,2482,15,12.930959,679
232,3904,10,8.769587,1109
3852,5032,8,12.130628,1146
4906,1545,18,11.469628,824
6225,6846,18,17.320681,1192
5682,4185,14,0.392463,397
6323,6367,10,19.856627,1115
2360,2952,6,6.180078,127
4697,2127,6,18.807114,536
2603,5226,9,9.416947,687
2450,5365,6,20.128929,837
3104,3710,12,8.905589,879
1731,5602,6,17.362929,1008
1630,4861,12,13.113061,872
2088,5791,13,0.130104,980
215,4428,18,10.809044,370
1842,4730,12,16.727940,659
1991,6764,9,9.184971,347
4807,4936,18,20.057385,134
5499,2652,11,14.078837,675
2007,1486,9,3.539579,508
1129,5153,10,0.111365,1012
604,3217,15,12.579067,579
3899,2505,7,18.558719,756
5140,6356,5,9.621053,1193
2218,3019,6,3.367000,1085
421,2285,8,1.837071,951
2657,6177,18,9.474265,568
6878,6569,11,3.482659,746
1818,3941,13,16.057982,549
1700,1303,20,9.200513,564
1797,3323,17,3.419378,844
903,3266,20,11.289980,550
2170,4625,13,3.502734,613
6002,2246,18,5.718296,817
5206,1183,17,15.667155,976
2176,3464,5,5.076988,891
5640,484,19,1.975306,701
3603,3026,16,16.894092,877
4159,3823,15,12.840632,770
1070,3585,20,11.882284,947
4223,1616,17,8.125757,726
2134,1900,20,11.493113,935
3999,676,6,14.794845,618
2784,2067,13,19.572004,673
933,5812,17,18.304896,611
1027,2757,16,0.091175,135
2777,489,14,20.187251,381
2102,6915,8,18.985105,521
5834,6782,8,9.942434,649
6029,5629,16,16.435179,646
4079,4024,11,11.094790,695
6282,4239,14,16.484004,393
1279,5242,20,8.095523,421
4694,5106,20,9.066369,794
4997,3359,12,17.730113,198
67,3361,6,9.895221,291
5967,5080,20,14.536133,386
734,2026,14,12.390630,651
2484,1626,12,6.329318,139
262,6885,16,0.237727,1063
4625,664,11,15.479168,967
146,6880,8,20.381392,554
2474,390,16,9.849743,686
4621,2460,19,12.255444,381
6634,6823,8,0.001832,1159
6307,1151,11,9.006685,854
855,4210,17,0.212169,800
2690,4414,15,3.446010,461
4739,5595,11,4.461052,732
5658,5266,9,4.898559,836
5655,786,20,18.602308,621
2916,4861,10,0.070931,994
4603,1549,7,4.361536,1155
367,1025,5,5.591285,173
2932,5811,16,12.619475,480
1152,5606,19,16.502233,1003
2878,212,6,2.821895,632
2011,2086,5,3.936172,657
6461,6559,16,1.016968,445
703,5535,20,15.179151,173
5831,4867,9,0.171000,965
3650,3025,8,19.863883,871
3225,5067,16,3.473278,884
3059,5302,16,18.739173,276
3303,615,16,13.157690,1068
3839,458,17,12.792521,174
6180,3509,11,4.605171,1045
698,6276,7,10.030729,680
6438,4369,7,8.093822,623
2960,4652,15,2.540575,922
4552,1805,15,0.256666,580
382,261,16,8.914757,1159
772,1775,12,14.146928,913
4200,5858,6,7.466364,1198
4451,4202,9,8.619747,339
2044,3558,6,8.728676,1136
1484,5787,10,7.917407,1031
3884,5556,20,5.513631,962
3709,379,14,14.417511,531
3225,1446,17,13.755116,916
6438,5713,11,20.221693,653
4651,3005,5,3.714424,563
4015,6095,12,13.762251,826
6784,6401,8,3.354691,402
6803,545,7,16.019485,689
1493,2616,10,9.175411,494
6040,2717,18,18.399628,344
5330,4263,14,9.628118,301
491,4100,16,17.941505,440
5738,1164,18,15.733066,570
721,3600,11,3.276463,780
484,6107,19,2.442067,269
2787,504,19,1.967214,772
4645,6926,18,1.157735,314
5057,364,12,10.165181,974
6144,4575,19,13.747000,765
3809,1684,16,4.558720,749
138,3880,11,11.752491,1191
6242,3080,12,11.951166,466
4417,4830,12,12.564300,1151
4074,2940,18,1.218340,339
2641,1732,11,1.305059,605
6503,3159,8,8.891731,520
2331,3807,10,15.607760,388
6950,4772,19,1.965424,851
4849,4436,10,19.017694,379
2020,6807,8,3.474828,797
3106,4507,7,6.119938,203
3798,2441,15,2.453701,1157
4563,6091,8,8.421506,971
6320,6906,10,13.854168,795
5848,3771,10,15.459441,314
6229,1053,6,20.407492,792
6526,282,15,8.217113,687
3167,4272,12,19.646078,344
3166,3071,20,19.120058,119
337,4306,17,10.600693,250
5375,919,11,16.332125,217
2853,6691,5,8.638770,454
3836,2497,19,8.576155,1184
3437,1523,19,19.733730,205
5381,1320,13,17.657276,848
5118,875,8,0.468965,213
4942,1274,14,19.426716,555
4072,6945,9,12.898216,229
3520,51,10,4.178594,395
905,4870,15,19.285280,1180
3758,5226,11,19.125761,247
1993,220,6,15.969171,197
6164,3413,15,14.945062,414
5681,4800,10,4.463935,517
4207,3441,16,11.484293,224
2993,5363,14,1.372276,933
2246,3287,17,6.194506,911
4983,223,11,1.270474,1012
6544,3863,19,12.838703,1014
1402,4493,15,9.080229,864
5539,2639,9,9.825802,1082
4543,4092,8,16.712642,919
158,5115,9,0.516003,785
2055,4389,10,11.951417,751
1093,5130,14,8.052671,491
1883,3736,18,7.797632,888
2875,4074,15,1.030015,841
2988,1564,17,19.144843,631
81,722,19,5.707682,454
2744,6587,20,16.920304,1044
852,4858,10,1.425729,387
466,3739,11,16.606604,526
1873,2226,20,14.702312,251
2629,1549,11,8.431470,505
5627,4755,15,16.959317,1045
322,5133,17,10.212573,811
4486,1664,14,8.743595,1003
1431,4402,19,0.478877,909
764,5453,7,8.400372,538
487,5234,19,5.844294,893
4560,105,13,10.007724,130
1342,3212,16,13.569527,956
2016,5920,5,7.940240,360
354,5622,7,12.589017,321
5505,5309,17,2.573345,489
4981,1468,16,19.332291,851
4145,5773,15,5.433426,1197
301,1289,13,14.877158,172
3072,1179,6,6.762693,1175
4357,3094,11,13.896500,1000
839,5732,18,12.785063,558
6924,6430,5,19.737055,797
558,2976,16,10.617931,481
5038,5440,11,17.916073,167
2560,453,6,12.038487,592
1850,5899,12,18.681854,1002
5968,4466,16,14.674428,1197
6518,6039,8,4.221624,261
2157,1267,19,4.370826,230
2889,4995,16,19.743552,1033
5964,3901,14,3.082740,663
3435,6819,18,9.422186,328
941,2855,16,20.487004,855
739,3206,12,6.068915,679
3835,5985,8,17.275185,901
6487,5783,11,3.090322,157
6569,2313,20,19.083536,273
6637,1120,6,12.103386,864
4019,5175,16,16.416044,1026
4388,3929,7,15.565309,747
6029,4676,18,12.070548,706
2394,1210,16,10.695172,518
676,5361,19,5.649150,999
3921,3449,17,18.357397,420
5816,437,17,15.053021,743
4016,1113,6,19.469350,696
5666,3627,17,11.710651,990
1507,1309,15,8.668644,517
3297,4796,17,7.310634,1135
4402,2872,13,7.941216,187
1050,2126,13,14.038714,142
1889,130,19,15.966476,197
477,5874,9,5.695867,577
1116,3085,9,8.511395,1199
6557,5602,12,5.035853,1169
6285,6753,19,2.363348,152
2379,6188,9,0.371529,678
3171,6652,20,0.680917,895
453,1340,18,16.114762,549
6023,4614,13,11.951242,157
1589,6464,8,14.137807,460
5395,2123,8,11.125774,425
902,4115,11,10.355975,1137
1606,5375,15,0.872974,916
669,599,11,10.399612,911
5306,3585,11,8.405840,516
1129,2676,6,9.667576,428
3133,6698,15,9.833396,480
2707,1417,16,0.598634,246
1063,5000,9,5.113677,649
5176,4523,8,6.964820,1179
2263,882,14,16.011606,1072
5646,6617,12,19.645418,1069
138,1215,19,17.006162,255
4805,3667,16,19.836712,210
3084,2176,9,8.505595,622
4315,5503,18,6.976186,552
4177,2297,8,7.509866,1089
4112,1280,6,8.617170,825
4352,4521,5,8.964509,735
2879,4693,17,16.444455,661
4564,5724,20,2.071380,131
2937,6459,18,20.468010,517
4782,3650,5,0.588929,405
3820,1008,20,8.656397,666
464,208,20,16.272319,685
3594,14,7,0.577610,786
4644,4637,13,6.458255,1067
6916,5268,5,16.234032,110
2395,6128,12,19.220269,539
5304,1081,18,12.778583,484
5409,6617,14,3.269012,912
3763,1005,13,6.361391,675
6551,3219,10,3.017970,1167
6883,3618,13,4.525322,498
5447,3054,7,5.398777,928
4399,1700,11,1.552555,344
1396,2215,8,11.539766,130
3390,3204,16,18.150303,985
4929,6393,13,3.375565,166
2782,4790,12,8.077434,966
4152,3794,9,3.808464,786
6135,2214,9,5.968508,342
2603,5335,12,4.059605,877
1282,3257,17,17.107190,1200
2340,1011,15,16.688681,442
6904,353,12,3.372413,930
6069,1906,18,9.823307,1025
5921,2640,16,9.800570,154
6389,3068,20,20.054187,455
975,3090,14,10.217336,448
1808,1909,14,19.857576,945
2970,6882,5,11.711448,115
3218,6711,13,3.212733,951
1552,1205,14,13.938239,572
1224,6807,12,4.875297,974
3597,1235,16,14.389418,423
2260,6494,10,10.724459,382
2362,2959,20,19.039952,321
6928,2707,14,6.609842,1044
6826,3728,19,18.829536,288
898,3977,11,1.074851,460
1192,4675,20,14.727854,369
5182,4550,18,4.685758,1090
3042,2951,19,8.374156,833
4524,5611,9,1.011650,247
6918,1131,6,19.269804,346
4623,1376,16,13.496654,431
6851,6649,18,12.327395,482
2819,4996,20,17.347070,634
5447,4447,20,1.531701,454
3474,3202,19,4.033682,272
2427,5350,5,5.197949,779
12,6467,11,5.766024,1197
172,2753,11,19.479307,827
6634,3627,14,6.585546,1083
