Source,Dest,RateLimit,Latency,LeaseCost
10,98,8,1.966644,546
290,56,11,11.504024,371
105,320,6,12.945916,643
243,116,17,7.448289,295
148,326,7,18.533502,1142
461,199,20,7.202829,926
197,325,16,7.964481,1131
172,411,12,1.947490,258
80,124,20,13.057840,201
161,424,9,7.530357,633
191,326,9,7.822159,553
461,103,8,12.586444,1089
255,217,19,0.027535,361
81,71,8,2.042944,117
271,258,17,11.057890,285
249,80,14,19.669208,301
83,292,18,14.792430,216
64,222,12,0.599812,364
371,347,14,20.196221,938
69,406,13,12.132613,783
324,28,12,11.746716,967
311,13,16,20.232347,787
167,436,14,6.575784,737
288,154,9,5.980174,595
405,114,18,5.993264,514
242,193,9,7.181133,494
76,132,20,0.705277,653
205,298,18,9.715038,1190
22,188,16,1.349751,200
218,450,8,15.184873,1105
145,245,6,7.549701,358
495,91,7,6.995959,1057
415,191,18,17.540310,779
280,8,17,11.277413,851
186,180,19,5.501996,109
182,222,5,5.335318,140
320,458,11,1.960787,1151
463,39,11,0.437162,890
103,305,14,8.278609,1076
493,483,9,13.318591,1167
427,406,6,8.224777,752
189,114,12,10.099540,327
76,481,13,2.726368,953
111,347,10,20.342817,777
219,118,6,16.440394,760
329,118,5,9.589596,1125
190,385,8,13.972968,191
433,292,9,9.516322,1094
124,347,5,18.305298,209
124,134,7,18.412627,671
333,279,13,14.036900,906
389,82,6,6.562790,1086
130,88,17,9.965422,192
478,361,5,15.003515,852
183,366,16,18.078477,740
264,158,7,5.246597,776
100,50,17,13.778039,1194
401,122,8,5.035554,806
303,322,13,11.685890,824
342,317,5,12.973139,106
154,299,6,13.561875,700
107,405,18,18.266226,441
334,283,13,0.976127,517
37,228,20,18.720887,385
223,10,5,1.716564,709
434,492,15,3.011910,720
304,7,18,15.230927,133
343,1,12,11.697740,1063
47,140,8,18.858808,641
318,74,19,10.596159,260
497,380,9,11.588777,726
162,461,18,4.703285,925
402,438,10,6.868045,143
243,131,19,9.718419,436
430,252,5,3.121058,678
447,205,19,17.895385,1137
233,464,7,14.521818,133
439,420,16,14.353608,983
343,81,6,10.394408,673
288,225,8,9.685535,670
306,64,18,5.624272,127
85,386,12,15.091873,1185
385,72,16,16.548639,346
496,370,15,3.612286,147
269,435,14,11.524093,988
208,255,14,2.240633,344
490,181,18,18.899925,1055
123,335,20,10.353725,394
44,213,8,14.480217,800
460,344,16,15.217930,303
54,278,17,13.239667,275
479,341,10,10.442214,701
249,374,13,18.307951,937
98,132,8,10.463747,778
449,68,9,8.038497,952
193,147,11,7.614100,592
223,431,15,9.602172,360
286,25,10,12.250949,954
412,236,15,15.387195,1019
422,353,13,16.596275,435
45,389,11,0.990474,805
443,37,19,6.529600,896
334,210,12,12.426150,382
17,93,7,15.769644,840
348,236,14,3.211533,552
154,19,10,0.041268,840
106,227,16,20.478197,163
419,353,19,11.044696,647
400,125,19,16.403550,616
364,192,16,2.123862,667
229,117,15,4.840370,178
207,214,6,14.384124,813
154,358,10,10.445779,199
226,400,15,15.425098,394
359,174,20,19.464630,481
211,39,17,3.125486,107
191,280,12,16.539012,358
203,380,5,2.954433,689
309,460,15,15.110010,1150
271,164,20,7.717282,506
333,350,14,17.550916,342
130,324,19,12.064688,569
298,361,20,9.237234,655
151,52,20,8.479461,149
77,216,20,3.559094,493
427,5,6,12.254259,1057
53,362,9,8.063866,135
288,290,8,12.967046,784
279,374,18,2.121985,565
147,31,11,17.257734,983
417,214,11,4.348488,375
437,21,9,12.154669,920
21,352,19,5.647951,297
25,246,13,17.443947,790
173,12,18,12.899907,1086
171,370,7,8.136571,581
255,191,11,20.225828,375
160,231,5,16.745706,1102
473,69,13,9.493381,465
194,483,8,5.731113,334
400,206,19,5.532733,1081
19,182,13,16.376105,273
441,383,5,18.859347,1057
305,118,14,5.520890,529
59,288,16,2.519717,920
435,37,11,19.694413,859
288,476,5,5.591826,890
95,188,9,19.005139,517
51,362,14,20.146538,1021
81,374,17,19.829120,313
102,285,16,18.241356,408
144,101,16,6.610665,1158
263,498,13,13.013359,694
220,3,14,2.712189,134
293,300,13,7.644547,302
346,204,7,10.066175,964
432,169,17,15.805981,947
344,101,11,9.400506,1177
478,377,15,17.452575,202
92,313,9,17.038935,639
463,126,9,8.726643,590
332,130,8,0.358894,419
438,204,6,3.150638,1069
474,143,7,15.861899,720
315,499,14,17.048867,320
248,418,6,16.105430,894
46,44,15,17.031469,279
40,172,11,12.619777,1009
343,379,14,7.305778,309
469,266,5,20.106440,1157
203,153,16,11.558846,664
37,258,20,10.838909,1052
277,498,5,2.949755,372
89,72,5,6.066657,651
233,423,6,1.019041,413
157,478,12,6.258601,621
1,426,14,9.481808,316
118,436,9,13.732409,277
195,429,11,3.621537,535
414,385,13,14.890799,465
266,411,5,6.215120,1031
328,133,8,5.977417,1066
310,275,18,15.173535,1109
406,57,11,14.478362,754
399,420,11,12.993457,1072
404,291,16,10.614963,486
484,383,12,20.197021,576
453,438,7,12.051315,427
381,26,12,1.113232,1121
151,424,19,4.824908,1051
473,481,9,5.039155,690
176,304,9,10.416435,575
470,71,8,3.249914,671
77,472,14,17.184252,999
65,12,6,7.515628,700
80,43,16,4.922241,513
177,46,13,7.726989,276
124,183,17,12.934669,396
179,393,20,1.172495,332
293,403,10,4.328326,1057
322,88,13,3.414788,531
418,37,13,16.901850,264
369,428,16,2.520721,1160
105,237,8,0.450126,376
109,299,10,1.703573,1019
196,130,8,13.411824,924
481,214,12,7.661166,256
470,159,7,10.755200,510
0,112,7,0.547917,614
455,128,6,3.669071,596
213,311,5,18.080803,214
418,104,18,14.052175,801
175,394,7,15.865227,1093
280,48,8,13.162874,912
256,268,10,4.817059,510
263,22,13,13.556063,560
298,419,18,18.086657,911
197,174,16,12.459970,713
167,147,6,9.180751,993
32,20,15,5.512024,852
116,421,11,10.315758,620
84,177,11,2.031561,134
117,452,15,4.296757,1186
363,226,20,10.379001,767
54,436,10,8.099624,773
12,15,19,10.674576,548
133,456,18,4.361517,650
119,257,16,3.997273,1034
203,405,14,7.613327,1078
234,301,20,16.991068,823
114,213,17,6.800005,163
429,170,12,8.747386,516
110,415,7,19.989058,840
468,46,8,17.242294,684
344,207,17,20.359211,668
466,379,12,17.761506,906
9,374,16,20.483039,291
324,460,18,12.104012,166
353,282,15,10.700799,909
424,59,11,14.068161,420
484,497,20,0.440094,604
257,380,18,15.657059,778
77,493,7,2.963696,1007
68,2,19,5.217310,861
275,462,8,2.470512,513
55,131,16,0.089435,858
309,221,20,13.532624,937
488,152,8,15.655533,284
301,52,8,16.394674,518
142,230,7,15.599593,759
216,131,14,0.785227,415
277,107,16,19.054303,760
24,328,7,15.096885,551
92,69,15,16.727321,1081
98,310,19,0.901607,280
369,471,10,12.113914,474
7,32,13,16.122439,496
418,275,9,0.496396,612
280,268,8,11.751414,1184
348,267,19,16.805620,419
40,498,11,5.875243,543
312,86,6,1.354179,715
25,457,5,0.444787,1147
408,392,12,8.769229,221
385,142,19,9.983186,938
117,459,7,15.473553,338
275,123,12,7.583036,1031
62,228,10,8.558932,1098
478,366,14,8.974917,395
196,319,19,20.252969,327
279,379,8,13.548772,569
361,139,12,18.586154,1019
25,67,18,11.119023,547
97,265,8,12.824643,260
353,233,17,18.761161,494
57,426,7,20.284834,528
32,329,7,10.386075,433
130,487,10,17.859522,1080
438,230,17,15.264677,1096
252,163,16,9.031637,582
114,408,16,20.028278,514
5,463,18,19.383136,570
289,452,20,9.557066,245
439,104,11,10.772888,251
70,7,18,6.933993,872
277,463,13,15.386546,864
309,16,8,1.205596,607
179,187,11,9.198622,1084
408,342,6,14.146727,1097
430,35,10,16.877817,465
249,193,15,19.870064,812
230,153,8,6.151704,314
448,322,17,2.581604,363
69,410,20,8.928559,1074
235,366,14,17.488981,229
52,129,10,5.722310,1036
158,134,15,5.765821,998
1,234,14,3.024623,852
32,223,5,16.703127,158
422,196,5,16.913437,885
238,61,13,18.161450,926
148,291,6,14.423139,994
13,32,13,19.068171,382
425,180,17,9.283731,290
233,108,11,7.474919,756
26,278,11,12.838193,973
30,173,5,9.845381,241
375,61,13,14.494642,933
37,101,10,6.259124,601
308,321,17,7.855809,1167
220,230,16,7.417119,892
275,289,5,16.852974,472
416,52,18,1.981538,1077
487,351,13,5.274967,107
325,23,18,7.821814,387
290,108,16,20.365352,594
131,408,5,2.323717,577
363,419,11,3.726365,512
379,147,12,6.882563,647
379,416,11,2.839040,1147
317,237,8,7.519497,941
387,114,18,19.518111,739
264,9,14,20.372882,290
181,263,7,12.954917,988
55,405,16,14.945511,507
444,83,5,10.779190,318
178,42,6,10.555233,632
270,233,15,0.877150,459
223,92,17,16.818478,263
375,246,15,1.025480,435
118,39,10,5.814601,173
173,466,14,6.815800,545
305,393,18,18.958783,1113
122,18,5,16.410752,1046
148,65,19,3.403270,825
400,462,16,16.733493,500
401,409,20,4.988907,297
386,180,14,13.261896,779
281,321,7,5.561289,513
407,342,10,6.175637,1022
275,223,6,3.177764,462
461,341,16,9.254412,853
281,243,13,18.563849,271
468,389,19,18.224386,207
2,357,12,14.797018,599
280,54,16,19.649096,150
222,67,17,3.940132,886
470,126,6,18.306380,843
94,479,5,18.984495,1118
10,105,14,8.622124,179
113,183,15,19.455360,1120
257,224,20,12.252734,962
162,357,9,15.773350,353
288,401,19,7.425327,1051
494,70,18,19.875623,206
496,226,15,9.370221,855
148,94,11,5.098724,192
227,131,18,11.497331,665
270,178,14,12.434996,442
193,387,13,16.297773,157
302,363,9,19.620086,855
331,166,18,1.100576,298
437,418,6,6.533540,344
180,477,11,2.887274,117
433,303,8,19.312650,878
168,77,8,9.698266,819
221,13,13,0.222257,880
181,373,13,7.586471,1133
189,287,18,14.362497,744
380,387,16,12.629469,966
66,92,10,16.227968,437
413,124,15,7.679434,788
273,402,10,6.627451,336
75,160,18,3.647104,435
468,148,20,19.634559,967
455,390,13,11.508780,717
246,404,6,4.222316,1040
343,296,9,20.014553,800
261,356,16,15.522446,344
169,90,14,12.278621,694
180,283,9,18.910500,537
327,187,16,3.945131,1190
124,13,5,8.102350,1168
253,480,17,18.997977,990
146,278,10,12.596871,654
291,336,7,6.120394,490
101,72,7,16.867120,1011
494,370,6,12.284244,533
310,267,17,15.530214,490
331,329,15,0.680657,714
159,190,11,11.283163,891
100,152,14,14.368109,343
434,319,13,18.230748,1176
408,134,18,16.640573,758
304,437,5,12.477112,539
451,454,10,19.856627,1115
168,210,6,6.180078,127
335,151,6,18.807114,536
185,373,9,9.416947,687
175,383,6,20.128929,837
127,132,12,9.799919,199
217,354,8,2.557359,1181
423,412,8,10.243344,727
319,350,9,10.799579,197
3,400,5,17.097647,1010
263,122,9,9.459432,489
407,253,9,5.279361,356
224,112,15,17.502249,172
489,15,17,8.165523,303
343,261,9,5.166359,1067
86,185,7,7.446337,579
2,414,6,12.846128,1016
306,217,13,3.681962,461
452,297,16,0.161221,682
234,496,10,2.531698,1139
82,447,5,4.422625,403
44,386,11,17.431852,906
231,212,20,8.375933,548
84,293,9,10.337544,542
391,204,8,19.721125,617
224,210,9,16.609007,794
83,338,7,19.258822,621
275,204,9,10.706193,809
85,233,18,17.680530,1192
139,325,16,15.748305,490
382,398,9,1.153446,1073
123,359,17,18.434031,617
48,273,13,14.694964,776
412,353,14,13.099682,350
313,304,7,19.513471,452
289,385,14,16.287684,142
198,284,9,19.228303,244
280,379,14,2.089537,1022
360,235,11,11.168281,843
477,260,7,16.640808,606
446,232,7,14.791439,799
2,16,11,12.756744,827
492,127,9,4.592008,1000
463,191,18,4.223236,1091
242,249,18,14.321644,447
400,248,16,11.948397,732
448,302,14,16.484004,393
91,374,20,8.095523,421
335,364,20,9.066369,794
356,239,12,17.730113,198
4,240,6,9.895221,291
426,362,20,14.536133,386
52,144,14,12.390630,651
177,116,12,6.329318,139
18,491,16,0.237727,1063
330,47,11,15.479168,967
10,491,8,20.381392,554
176,27,16,9.849743,686
450,264,14,19.430802,1173
97,220,5,18.472772,281
199,234,12,2.504056,762
386,357,5,7.877964,794
324,424,7,13.878706,980
198,187,8,16.570639,928
129,229,8,16.562042,223
480,190,19,8.541917,864
185,31,5,13.482076,343
62,330,8,1.077483,261
10,429,9,8.586599,1014
361,481,14,3.376184,981
455,267,17,8.428672,133
40,462,7,5.890827,428
26,60,8,7.547048,1021
461,468,16,1.016968,445
50,395,20,15.179151,173
416,347,9,0.171000,965
260,216,8,19.863883,871
230,361,16,3.473278,884
218,378,16,18.739173,276
235,43,16,13.157690,1068
274,32,17,12.792521,174
191,472,8,2.045663,1087
79,339,12,18.857010,787
89,375,11,8.669948,831
321,164,6,13.331084,383
333,278,5,1.120675,141
354,35,11,2.261539,379
239,217,16,12.302176,1021
43,99,10,13.035372,761
133,308,11,5.986969,659
41,101,11,4.348726,1010
163,489,11,11.376801,973
486,398,9,10.863553,159
296,295,16,9.445878,327
394,44,15,18.854881,998
217,80,20,19.636856,1146
332,214,5,3.714424,563
286,435,12,13.762251,826
484,457,8,3.354691,402
485,38,7,16.019485,689
106,186,10,9.175411,494
431,194,18,18.399628,344
380,304,14,9.628118,301
35,292,16,17.941505,440
409,83,18,15.733066,570
51,257,11,3.276463,780
34,436,19,2.442067,269
442,401,6,13.604309,1189
430,268,5,14.809794,157
231,371,12,17.994319,819
443,326,15,11.156981,364
366,198,8,0.404723,710
192,140,14,18.282267,584
246,326,14,12.937643,859
306,477,14,17.600254,558
29,108,10,7.736553,372
187,249,6,15.053353,702
464,225,8,8.891731,520
160,194,17,20.354462,850
465,357,6,12.608372,756
346,316,10,19.017694,379
144,486,8,3.474828,797
221,321,7,6.119938,203
271,174,15,2.453701,1157
325,435,8,8.421506,971
451,493,10,13.854168,795
160,23,17,18.243583,265
51,201,20,19.114725,144
318,417,11,9.276474,771
218,399,20,9.272714,583
473,153,19,0.987024,777
402,235,13,15.743418,244
201,309,17,8.357387,1152
6,23,11,11.236027,492
439,46,11,10.066647,339
443,330,20,15.759157,307
255,446,18,14.989741,237
121,168,5,14.475430,300
281,183,20,11.926389,1192
148,227,15,10.310265,108
179,39,8,2.653218,866
342,11,20,11.005954,922
191,494,19,5.838744,134
46,358,17,18.053353,636
324,428,16,16.638939,855
177,201,8,12.320820,641
357,442,13,8.766514,943
298,35,6,6.579535,617
377,203,9,14.593159,135
195,29,5,19.166895,707
460,330,15,4.108274,806
336,183,12,16.222292,515
141,499,12,13.305827,743
119,153,18,0.463819,904
132,448,5,6.019782,790
179,412,14,1.504159,981
78,366,14,8.052671,491
134,266,18,7.797632,888
205,291,15,1.030015,841
213,111,17,19.144843,631
5,51,19,5.707682,454
196,470,20,16.920304,1044
60,347,10,1.425729,387
429,447,6,8.445488,125
405,193,9,20.356838,866
358,68,11,7.706841,959
205,184,17,13.293118,832
413,429,5,16.441832,501
249,323,15,11.554774,937
213,410,8,18.027449,377
11,367,6,3.500536,226
204,199,6,18.283715,782
142,360,15,10.443558,262
244,13,8,15.288448,132
330,388,9,1.269599,644
193,118,5,3.539168,260
307,100,17,15.885911,606
62,177,18,14.589223,330
370,411,20,12.139377,1008
326,35,9,11.150435,105
21,92,13,14.877158,172
219,84,6,6.762693,1175
311,221,11,13.896500,1000
59,409,18,12.785063,558
94,388,20,0.103319,863
481,316,6,14.964571,733
258,173,16,8.298486,1012
436,30,10,2.093411,644
293,223,9,10.143450,741
455,409,18,14.998780,657
357,498,19,5.030677,116
102,73,9,18.113284,400
106,59,11,15.244477,333
481,423,18,17.467467,713
311,23,7,10.061476,1172
413,128,12,2.758522,549
360,390,20,2.164440,604
226,388,9,11.232960,1041
115,392,18,18.997943,1009
188,353,7,19.240628,463
490,177,19,19.439185,276
58,313,14,11.770526,914
352,45,17,12.852675,718
91,431,17,17.656803,835
427,49,14,7.013454,290
346,15,13,1.981354,943
468,470,9,11.483010,642
395,315,19,17.033992,168
392,21,16,11.761878,275
40,91,20,16.594706,670
391,298,14,4.414658,305
322,402,11,9.657318,854
394,135,10,12.892462,551
280,41,11,3.076874,434
261,344,15,5.532156,120
451,12,17,1.397493,1023
151,367,9,3.268976,585
136,331,11,20.369059,346
468,400,12,5.035853,1169
448,482,19,2.363348,152
169,442,9,0.371529,678
226,475,20,0.680917,895
32,95,18,16.114762,549
430,329,13,11.951242,157
113,461,8,14.137807,460
385,151,8,11.125774,425
358,56,7,8.766824,178
252,471,8,13.693133,866
21,370,6,8.847456,1022
253,368,17,8.349612,131
205,189,7,2.195776,536
235,149,12,14.049991,884
239,172,11,14.138086,706
14,66,7,5.958209,594
124,249,16,3.952102,983
169,490,10,12.216525,802
390,441,17,9.240501,885
479,440,5,18.010203,849
414,70,15,14.524764,1039
483,50,12,6.164916,447
207,237,14,17.488244,843
170,205,14,4.952503,1170
183,449,14,2.048755,102
210,329,14,0.702232,584
218,288,11,15.537937,421
401,254,15,19.502007,870
50,14,11,17.891668,493
499,189,15,0.517741,420
272,72,20,8.656397,666
33,14,20,16.272319,685
256,1,7,0.577610,786
257,89,10,20.255174,928
27,129,17,15.592707,716
171,437,12,19.220269,539
378,77,18,12.778583,484
386,472,14,3.269012,912
268,71,13,6.361391,675
467,229,10,3.017970,1167
491,258,13,4.525322,498
389,218,7,5.398777,928
314,121,11,1.552555,344
99,158,8,11.539766,130
242,228,16,18.150303,985
352,456,13,3.375565,166
198,342,12,8.077434,966
92,311,19,5.776572,589
145,110,10,10.197065,364
99,352,7,16.284543,1061
417,499,10,13.726574,1104
153,230,20,9.240645,818
82,377,18,17.104467,799
239,420,18,14.655775,248
239,24,19,20.088098,631
489,161,7,12.418068,561
249,158,9,12.311864,823
212,491,5,11.711448,115
229,479,13,3.212733,951
110,86,14,13.938239,572
87,486,12,4.875297,974
256,88,16,14.389418,423
161,463,10,10.724459,382
168,211,20,19.039952,321
494,193,14,6.609842,1044
487,266,19,18.829536,288
64,284,11,1.074851,460
498,470,16,15.175863,815
431,332,8,8.910394,564
468,412,11,13.249921,982
153,120,5,20.260178,278
61,229,20,13.540284,316
344,259,15,20.064082,1145
300,173,11,19.395282,1027
423,242,15,15.954612,799
481,95,6,10.175325,603
457,77,8,7.108917,941
20,164,9,0.037308,1117
188,300,9,0.506062,533
200,438,20,19.431036,670
282,119,10,18.080552,162
76,420,8,11.435670,1197
277,177,11,18.604448,707
344,342,17,8.358992,509
63,381,19,17.926946,894
92,203,12,0.301254,386
287,472,20,10.019068,1123
89,234,8,10.019414,1080
465,314,5,18.183153,353
221,276,7,7.141272,686
134,77,12,18.751071,835
499,253,18,19.441965,230
125,384,17,3.417169,1016
71,162,17,0.814727,124
125,300,18,11.808258,320
405,164,15,7.324443,142
227,277,11,18.764175,1151
34,338,10,5.022388,495
475,108,16,10.039377,1171
99,204,18,16.135796,702
448,365,12,18.402785,224
338,440,9,0.874723,577
23,30,18,18.496826,1035
153,405,7,11.942363,224
169,356,19,8.262015,979
168,151,13,13.392831,330
384,54,6,0.472325,646
454,60,19,12.473227,232
251,479,18,3.541107,475
349,489,8,1.739380,356
5,241,11,20.085476,533
353,302,11,13.962670,771
91,428,5,12.196367,472
258,50,5,18.738017,912
90,430,19,4.803817,740
331,371,15,19.390746,945
7,200,15,3.830231,579
98,375,12,0.213688,187
147,411,9,5.360926,651
360,29,7,11.249725,1010
108,13,20,8.858464,1069
455,297,14,2.041930,1008
461,459,13,9.472433,365
195,184,15,0.031434,1051
356,309,17,7.353060,520
366,17,14,11.437920,222
482,446,19,9.492449,534
62,341,6,8.984244,810
482,353,19,1.153095,894
377,430,5,6.946719,1151
140,341,15,9.761625,1151
429,317,10,7.436373,371
434,412,15,9.547661,502
357,241,15,9.398812,412
91,221,12,11.287634,875
70,409,20,12.916239,899
88,376,11,19.608892,965
236,412,7,12.245103,744
415,99,14,16.428573,821
128,453,14,1.224301,251
384,416,16,7.137841,955
263,212,18,15.415366,635
242,367,15,5.339208,1140
297,494,9,15.560762,488
