Source,Dest,RateLimit,Latency,LeaseCost
18,2670,7,15.217154,713
3503,253,9,11.046905,959
1737,1313,17,9.921727,816
3324,2557,13,4.863299,585
4566,727,5,17.455562,834
2696,3381,7,10.504220,121
1295,4033,16,2.890385,894
64,765,13,13.484664,249
4021,3028,11,16.568761,300
4823,1542,11,5.238223,527
2940,4934,18,17.032792,896
1186,4670,5,6.272921,1016
2727,1403,19,9.807582,877
1641,3067,12,4.324759,479
3933,348,15,11.540834,324
3318,1798,5,7.521543,1179
3499,4296,18,0.031319,982
1748,1049,9,9.177111,654
3652,4004,12,12.637479,917
4706,1142,19,16.255004,866
2697,937,12,16.292766,296
4718,3943,11,7.163160,920
2695,1300,8,12.572373,124
3237,2258,14,15.650507,949
415,1999,14,16.029900,638
4014,4733,9,17.173848,606
3489,2761,8,19.728829,387
2788,2439,17,9.669612,427
3334,1188,11,18.019681,427
2625,4987,9,11.583008,728
452,4483,6,1.850878,834
370,410,15,0.603454,541
1931,1562,14,7.515255,110
4541,4735,7,4.997067,879
4215,2400,8,1.434241,815
4910,779,8,6.564075,868
3059,935,10,18.917747,845
1196,70,16,4.654942,960
4241,2186,20,10.531727,403
2400,1501,20,14.856752,1033
1031,712,14,3.552162,173
3353,968,9,18.194858,708
1820,2809,20,15.400990,690
2949,4884,8,11.724804,674
1774,4935,5,2.606832,794
261,1015,11,13.582250,513
704,2858,13,18.145428,317
1972,1566,20,8.824729,492
3735,2769,7,10.073315,975
2551,3425,10,11.931953,816
612,4935,9,19.572643,819
2754,2603,9,0.850169,984
3553,2038,6,13.865712,872
418,1391,17,9.839956,1184
1076,2064,16,16.568476,538
3741,1172,12,12.800177,424
527,2548,20,14.289404,1033
2797,4882,12,3.464943,199
3405,4479,12,4.841271,897
4064,2318,14,16.118981,1048
3612,4634,20,8.976979,597
2347,1959,15,5.988582,648
3817,4385,19,15.705893,617
2854,2445,18,19.960894,745
1339,4698,8,10.871140,272
1824,2595,20,11.351856,377
1740,2039,17,0.434822,541
1105,818,16,3.228616,172
2031,378,16,13.535371,573
1348,4139,16,6.011964,678
4730,3826,11,6.080395,326
4993,3221,11,7.222647,560
128,2805,6,19.937447,1193
465,3538,20,1.674888,295
3152,3240,7,4.615018,318
1917,4477,16,7.900192,691
2270,1117,19,12.578356,370
976,3573,8,13.660639,838
3584,4128,20,14.755068,360
555,3264,16,13.224386,882
1758,3215,17,6.902048,1174
4525,4500,10,11.654614,790
2844,2194,15,19.747855,537
1399,1703,18,13.810180,1105
1381,1602,6,7.269346,1095
1047,4647,14,6.773909,423
1381,3513,8,19.436436,778
4894,940,15,16.872043,508
3366,4621,17,16.526854,534
2085,1821,19,7.295086,923
3780,2456,5,15.733409,532
625,3949,7,11.245689,956
1545,2690,18,10.996031,366
2574,3716,16,0.880012,754
2138,3051,5,9.489252,1114
1554,2274,5,5.007593,287
1013,10,16,14.667847,1187
2141,1920,9,13.489769,476
1559,3811,6,15.723738,770
3850,1420,16,16.031712,770
292,2581,9,9.800917,831
1688,409,7,18.191152,1028
1806,4761,15,9.554794,912
1866,4057,7,4.987195,645
920,3786,8,11.389309,437
4471,4167,18,16.646019,232
122,118,10,18.680753,545
2175,438,15,5.321455,996
620,2429,17,10.251437,416
976,1323,7,0.462187,891
4359,2692,11,5.826664,180
3120,110,17,12.751192,1079
1350,1026,20,0.699319,880
1596,3235,13,15.483247,1171
2240,164,13,13.655171,500
4980,4047,5,14.212933,1158
4822,1468,10,17.538163,555
3875,1611,18,1.251237,473
3570,4227,13,17.941430,1037
1888,4274,11,16.197765,404
440,2022,16,9.837782,379
841,412,16,12.479888,1111
4343,2968,19,16.523390,1170
4602,1397,14,12.576366,1021
3635,303,5,10.611661,138
4513,725,11,11.102457,385
352,2488,5,19.060779,397
309,4700,20,20.393167,1149
2772,3827,14,5.837415,860
16,590,5,12.167054,468
3650,150,10,1.755548,1056
3174,1859,14,19.342454,938
3867,4692,20,11.138055,990
2191,581,10,11.879289,221
716,541,18,19.871992,236
1585,1381,8,13.788681,903
419,2717,7,3.514700,800
2927,2803,18,9.227060,587
2042,4523,6,5.633429,1066
616,3778,16,16.359376,379
12,2675,8,8.979997,719
175,1519,10,17.438278,532
993,877,15,19.675033,1117
1961,863,14,1.795216,809
3295,282,14,4.368788,647
2872,4653,10,8.593958,159
4341,1432,17,1.742895,578
1617,175,13,0.020111,847
282,3050,14,10.692613,258
4717,523,15,14.547763,890
3980,3929,11,5.363299,484
4039,97,5,7.437629,209
1997,2884,6,16.834623,154
4780,3030,9,13.726125,151
816,2944,9,0.190826,1044
680,960,19,14.116316,915
799,3671,18,16.555443,1033
1918,4673,11,16.885058,749
2226,1848,17,5.012126,926
4100,3434,14,9.283907,416
2933,1574,5,8.499274,607
4303,3986,11,8.114947,394
4115,1858,15,17.245513,1146
2739,303,17,17.313929,827
4012,306,7,17.432018,1190
1110,3014,10,18.363779,793
4171,4467,16,1.840852,344
4255,1318,19,2.763609,316
2408,2976,13,8.905598,186
2606,4857,12,19.517426,928
1685,3809,12,10.206144,1096
4209,3764,17,19.585555,664
1946,2301,14,9.597654,174
1898,1277,8,17.253118,1197
885,548,18,3.158086,695
549,4126,13,15.434678,361
857,391,13,2.520776,1168
3957,251,19,0.965763,1166
2902,3304,9,14.091869,472
294,3844,10,9.006265,149
317,3205,15,11.236120,677
3334,3150,12,6.429849,214
669,3453,20,13.989421,905
1262,2902,18,15.151320,513
2206,4821,13,3.661968,1128
4735,1401,15,14.122472,347
2359,1485,14,4.682700,605
2351,2247,5,7.613765,209
1726,4408,9,4.048900,361
4587,479,11,2.314099,567
1963,2805,8,13.156701,220
3744,3157,12,4.767930,960
1903,1816,7,13.387087,296
4642,4520,20,8.181322,1195
3539,1756,17,13.353287,923
4622,1942,19,16.863894,650
2044,474,7,5.104788,1141
2272,3184,6,12.613692,454
4248,1336,12,9.929666,521
3262,1450,12,8.450954,1117
1033,1122,10,18.429091,662
2172,4678,10,4.877556,279
711,1170,15,0.325303,697
2587,3778,13,3.459482,648
805,3081,9,3.754973,284
3644,3607,6,9.111256,630
1227,146,8,14.256422,775
4452,4925,17,16.651618,679
472,2959,14,1.158093,610
3840,2865,17,0.540773,911
4140,4934,14,17.887716,727
2830,1603,14,6.321057,392
3557,1458,12,4.684848,1000
1881,2428,11,19.545235,485
1792,769,9,5.486086,137
2514,2058,14,14.107696,621
4953,224,11,0.525829,172
454,2180,19,16.871560,915
4566,1456,12,10.576246,505
1174,4953,7,19.145952,475
4348,4150,11,0.686335,1042
3084,2804,5,8.948467,705
3412,3424,19,7.387659,1064
3343,1341,5,9.117358,110
372,1301,5,18.780359,547
3414,478,20,1.620026,521
4337,106,16,12.530367,783
104,2019,19,19.832311,412
4846,4278,17,2.157051,541
2962,1895,8,3.076972,642
1033,764,20,10.047394,246
3876,1110,16,16.415938,1192
3078,2194,8,14.012825,982
2998,3295,8,5.176004,615
4657,1909,17,8.624156,850
414,4339,14,18.152393,611
4518,1247,16,11.619323,1083
496,1247,9,0.820025,1088
2596,3330,13,9.791225,853
3661,3898,7,13.693418,452
4479,1307,7,10.287963,635
421,4785,16,17.429548,905
3417,1839,16,1.492353,1070
2910,2641,10,13.931761,381
3070,1006,6,16.102513,839
4972,4012,8,3.633057,370
3208,3038,15,18.297646,727
3290,3426,15,9.698977,796
27,1546,14,5.336601,828
2727,1075,17,8.745674,1081
1550,3340,14,7.855791,152
2284,4761,19,5.313775,591
108,82,5,11.353739,858
1382,4342,20,19.385220,261
2818,3040,5,19.252771,918
152,3430,5,14.139119,728
4376,473,9,14.473624,1112
2459,3184,7,12.715408,669
729,4972,17,5.342315,722
2846,1621,19,2.714773,352
3747,4023,19,8.196699,468
197,2435,9,5.284194,621
1529,4305,13,0.930181,267
2629,4474,11,20.373127,1061
4713,2334,19,17.562464,879
4200,3606,17,16.453748,855
811,519,5,10.677555,736
2258,1246,5,10.624993,773
647,4212,14,0.516713,289
3862,2317,12,20.215005,948
720,3586,10,4.581301,1193
3709,3286,9,0.876108,692
4350,2814,8,16.549280,559
2553,2985,17,4.560245,1179
1813,4152,19,17.798442,371
3356,4918,5,5.479262,198
2130,1062,6,13.034147,1113
3448,3610,5,3.783877,1123
3332,544,13,15.253975,811
795,4791,15,17.000275,660
2730,2498,16,14.173301,1083
3803,982,9,5.443771,661
3079,4497,7,12.074218,531
3873,1937,9,7.981110,508
2237,4095,10,17.677937,825
1608,2341,8,1.045796,493
360,2988,17,9.688905,848
2043,3752,18,14.490489,718
2127,4047,9,15.972870,536
2753,241,15,1.541064,1081
3954,1592,16,8.619710,650
4814,3030,9,3.826532,250
280,3846,15,9.712010,734
86,783,11,0.809685,493
1754,10,15,9.336206,867
3207,4994,5,14.483646,1095
2878,2693,12,5.148005,1105
2114,4000,12,7.885110,922
3017,518,13,4.816910,836
4518,1180,6,8.784269,201
1155,3508,15,14.682346,466
1781,2547,6,16.408525,819
1973,3762,9,7.160192,1146
1286,4747,10,1.632783,986
2469,762,5,11.490596,640
2710,4033,8,15.581431,119
291,720,13,18.888759,821
900,3685,20,6.745519,1145
2363,1882,10,14.359905,784
4082,4280,8,13.287785,1111
2795,2942,11,19.926127,757
3619,4805,12,10.342834,433
525,4895,18,0.928815,271
2163,4755,10,7.324173,1040
59,514,7,17.826387,218
3625,1504,6,0.662175,498
1753,2883,14,7.041314,796
3107,2795,16,1.844523,213
2115,1470,6,4.228583,1026
4011,4175,11,2.508728,333
1251,4370,5,17.029197,752
3724,213,16,12.193849,403
894,257,12,17.452112,1036
3136,1739,5,12.889664,792
4481,1715,16,3.213683,536
2186,2557,11,6.134313,1186
1252,1603,12,6.363769,999
4553,4735,7,12.933273,609
1661,1949,20,16.212494,407
1064,4003,11,6.871941,397
4457,2780,18,7.497113,705
787,4416,17,1.008939,1112
4348,4007,20,4.856894,745
2718,1346,11,11.819928,908
4774,614,16,1.521818,527
2194,4803,16,19.548276,115
159,1363,16,7.740413,378
368,4635,11,1.504216,212
3626,2917,6,17.154950,278
1006,4836,8,12.619905,325
2855,3726,10,5.740840,418
1015,3688,12,19.711697,679
4983,2601,12,11.069182,586
35,3022,12,0.638481,745
3002,2775,12,3.766174,862
2045,742,13,16.104377,1052
1696,3822,6,15.774797,859
1019,2096,7,20.059909,1153
3772,3296,15,1.916732,304
3133,1251,16,10.043919,1119
1266,1401,19,9.131559,831
1304,1158,12,5.954347,1066
2040,510,18,18.045059,1145
1437,717,18,11.546434,795
4990,2864,11,4.106441,646
4182,346,10,14.792022,905
1067,466,6,10.221538,1014
814,403,10,7.772095,777
4128,3437,17,18.054174,492
952,4690,13,10.558024,1179
4802,4008,6,6.294136,859
538,2819,13,10.603588,1177
363,2643,18,20.454741,166
2108,719,8,2.967325,152
451,1479,13,17.363831,176
4774,248,9,19.623913,614
4786,1526,12,17.494183,738
3646,2312,8,17.878870,378
2221,3349,7,17.623360,548
2961,883,11,15.814353,702
769,3631,10,16.891421,132
3414,1515,18,5.471376,313
466,1457,19,11.309026,1028
52,3700,19,2.367085,535
2974,3996,18,2.623766,797
4414,4044,14,5.725029,670
1753,4841,17,4.042818,1184
2163,4530,19,15.487850,747
261,2334,14,19.014866,432
4243,4438,7,17.724723,1141
4814,1314,14,10.997338,487
3045,1264,16,8.861403,1135
713,1231,5,10.640861,271
4728,2815,17,16.744532,243
123,609,15,11.187493,277
439,3739,19,7.691357,491
465,2664,12,3.286003,375
1838,4002,15,5.528606,496
3932,4756,13,4.321962,745
4037,1862,11,17.830010,810
4116,832,11,1.544875,715
3594,4122,7,17.555599,891
1582,614,20,9.724848,355
2411,109,9,12.275270,462
4176,1966,9,9.980342,820
3744,4814,11,14.886823,511
712,4707,10,9.511690,677
1866,771,16,4.623193,280
1432,133,12,5.274325,173
3085,894,12,12.783059,136
2341,4409,6,10.252071,1020
1047,4341,9,13.068390,486
3949,777,17,18.490303,717
3272,3210,16,11.010904,458
3661,1174,10,0.915133,687
3107,3306,11,17.196791,1023
4152,4411,16,7.170613,909
1282,3039,13,6.051493,200
4182,2239,17,0.842846,806
1031,1344,15,17.270503,526
3432,2516,12,7.296114,523
4191,495,5,18.535362,844
1626,1047,20,9.293555,1133
1357,2531,14,17.894686,496
2802,1975,14,0.617127,1076
1925,2603,11,18.707890,1045
2498,1190,13,2.586000,314
4245,2037,17,16.831551,508
4443,2344,14,16.155127,1012
3284,1143,11,18.712571,465
287,4299,10,6.834677,569
1889,1108,18,1.596375,1173
3362,4687,6,2.373463,1026
2655,3446,11,5.686211,1193
2580,4664,17,17.553412,1053
3660,90,16,4.189506,1200
868,3249,19,1.886250,750
302,3538,14,8.943921,674
3675,4249,6,18.296306,855
1454,4845,20,10.293107,123
2291,2578,17,6.478699,940
3081,772,20,6.906578,259
29,4542,14,14.174049,707
4622,1145,17,7.697110,555
1051,552,9,1.859238,104
3443,3093,12,19.673900,826
3805,4881,9,12.697723,940
839,3010,6,18.463597,980
1901,1424,12,9.544863,937
2997,2167,9,2.616845,142
1433,2775,8,3.586962,1123
2998,247,15,5.157678,910
2052,924,7,10.937357,998
4456,987,14,6.640760,148
819,3696,20,2.100655,750
1698,77,6,10.315187,965
1802,4184,13,3.696935,126
2328,2808,13,15.094007,731
4924,257,5,10.970301,1096
3406,4098,9,20.428786,564
2314,1432,11,3.551481,203
792,330,13,18.751111,126
3377,108,20,16.083631,599
549,2138,6,5.826635,1080
3813,2434,17,18.858676,278
4126,3774,8,5.063194,625
3166,1849,18,9.349919,494
4482,2087,19,15.043094,771
1343,1968,15,15.709601,1187
1031,2796,17,3.976380,827
2130,3615,9,17.815537,1098
4176,257,7,7.958627,697
2653,1159,18,2.984340,879
2332,4016,7,7.337763,226
4266,653,18,7.986805,171
3291,747,20,6.202792,386
4876,1584,20,18.257971,1065
2304,3883,20,18.560030,655
1631,3593,5,8.976733,351
2418,4884,11,18.997912,1037
184,4727,11,18.568925,1184
837,2330,7,4.300969,526
1630,2627,7,0.294221,1048
2662,1691,16,19.001620,711
935,3752,16,0.662722,324
1871,294,12,7.687677,561
2777,2243,19,14.033161,171
201,3450,19,1.466692,493
906,4116,10,7.929206,845
1134,4846,15,6.288451,319
2185,1500,8,13.235878,946
905,629,8,16.812914,1151
3214,2177,19,15.039830,756
4112,4265,6,5.316159,482
751,1395,18,5.525819,813
3888,1406,18,9.607575,731
4403,737,15,12.599252,172
2234,306,7,1.082589,1029
1966,35,9,14.632720,625
617,2799,10,15.388554,427
4781,3517,18,1.345705,664
1178,4650,9,7.417464,934
2229,2264,7,4.432287,534
1642,1823,14,11.419457,531
560,3131,17,7.128786,107
185,2401,7,2.526783,702
1772,3535,17,4.154802,449
837,1526,12,13.178473,967
232,1916,20,9.442537,858
997,1809,16,11.871891,123
684,4110,10,2.135390,1009
2375,483,19,14.425727,715
4787,1286,5,0.965442,1040
4120,1907,9,4.444247,879
2244,1317,18,13.141355,224
2170,3633,18,18.001903,300
1872,3795,9,19.260303,469
2484,3799,18,18.527175,252
4758,3178,12,12.543115,503
3819,3874,8,16.247755,1148
2905,2643,5,8.406188,1194
865,1816,13,10.700589,795
4036,553,17,11.851767,902
1852,4444,7,10.867178,678
993,1783,6,4.142709,666
2417,2703,12,0.868186,147
922,4050,20,3.047243,927
2467,3405,13,6.245288,361
392,1797,11,1.360486,482
4666,3099,14,8.297948,772
3934,4125,10,18.863414,370
189,212,19,17.629983,425
3309,830,15,18.958298,898
3322,4081,10,16.794572,1139
1262,1216,7,7.416041,779
87,3234,14,13.186548,248
1877,4079,15,2.652966,431
4187,2756,12,9.115377,270
1648,4619,15,2.339545,597
3423,2819,12,0.026673,1097
778,4687,17,11.446708,1078
488,21,16,11.098065,894
2270,2800,6,13.971096,1155
229,2222,7,16.617087,311
3569,4702,9,10.512934,1083
3376,945,20,8.385593,1119
4623,104,8,7.488296,563
360,1137,10,5.523093,1144
4632,2571,12,14.537203,758
3914,1624,16,4.442761,947
1152,2887,17,6.378166,498
4320,4942,7,15.591640,1167
482,4965,12,16.524016,603
3431,1480,8,10.879763,373
420,2271,9,17.183020,717
2570,2709,10,12.929980,767
1556,1932,17,2.299674,975
258,3022,16,8.425824,1153
3431,3318,10,1.918770,159
900,4376,18,12.284413,450
1111,1801,20,4.106231,255
3032,1120,10,14.496986,470
3789,2365,15,0.534719,690
1320,54,16,15.303147,697
2636,1850,20,11.776297,1028
4995,3503,14,15.889818,860
3830,3080,17,3.780370,461
1677,3958,9,5.085247,851
3377,1873,15,16.520050,464
782,1616,8,6.600169,1017
2574,889,9,6.097770,1172
1377,4788,17,15.999129,650
3746,2807,13,16.573653,193
2172,1029,18,12.136460,387
2152,4881,15,11.042874,675
3568,3694,8,4.558593,472
901,2850,5,11.064087,497
2611,4612,11,7.684291,872
1132,962,20,0.567146,112
706,1976,20,19.691348,990
4336,4633,17,11.436354,511
2519,2914,15,5.408211,428
1773,1011,7,4.414911,1005
4139,4942,16,15.406682,759
1969,3109,13,5.343094,934
1773,3316,15,10.797884,136
2789,1598,11,18.795929,705
3594,1002,9,19.479395,871
1103,4345,15,13.490970,1079
4890,4089,9,20.347422,993
2989,3046,19,5.536271,770
1993,4517,19,8.825109,1166
4611,1685,11,14.238743,431
123,3355,9,19.536022,1110
1983,1859,16,8.791181,605
2666,1750,17,12.206081,1181
3348,1278,9,10.866990,626
453,2172,16,16.407926,237
4910,4234,18,14.236780,650
2847,3198,16,16.960467,680
442,31,17,12.968382,1018
4134,2636,8,13.854412,608
1770,4079,13,19.810546,383
1163,2240,8,14.457905,1039
328,4892,5,7.766733,538
924,3433,13,4.353232,377
4393,863,10,15.093136,499
2179,27,18,9.424137,789
4162,3068,11,7.337255,297
1643,4526,14,18.616043,108
2644,2346,20,8.842170,235
4718,821,19,6.692159,337
1377,448,17,18.090282,1036
3664,2310,11,19.240608,549
2037,849,14,11.543341,655
2007,3916,11,3.816665,1159
2348,2244,11,9.734518,992
3153,833,15,9.565041,1134
2369,2753,11,13.545488,675
3221,854,12,6.580326,1049
4960,1394,15,3.465317,945
1773,3821,17,10.145181,161
4419,1238,16,1.419308,1090
2349,481,13,8.864499,889
3072,4120,16,11.198702,803
1138,3131,14,10.500917,1148
3850,3016,8,0.790043,536
2845,1524,9,2.685045,717
3795,2856,6,17.172757,894
2355,1989,9,13.850938,1151
2602,666,18,9.422117,1083
2322,733,11,13.017419,104
163,1983,6,13.540741,1184
1279,1501,20,16.765719,1119
1914,4167,20,18.459711,633
2496,4306,17,6.470303,982
2480,3732,20,11.785144,552
970,2706,13,12.416709,756
458,4020,9,15.352745,1199
2897,1974,9,14.955549,1186
4208,2211,15,9.837241,635
3937,4324,6,9.843016,173
551,2413,7,14.879200,1165
3408,3545,9,5.933328,735
4381,3022,13,4.762355,589
2654,1543,5,20.165512,890
3875,57,18,1.946979,552
3474,3775,17,20.149092,356
2329,4971,11,1.142899,874
316,2402,13,7.205995,1091
2646,2989,9,19.982882,313
2205,0,20,3.371297,538
2347,2196,15,12.331002,950
3570,51,15,12.927276,814
4241,840,10,16.386820,536
1870,1088,14,15.424771,385
2295,1194,15,2.303034,1158
1905,4537,12,14.237786,507
313,17,17,4.537784,238
4793,262,7,17.612565,400
335,2094,18,19.731433,777
1725,823,17,10.959905,986
4104,2055,5,18.970785,251
2418,1436,9,2.464343,311
2529,1840,18,19.209127,865
4692,248,10,16.212361,1189
845,3702,6,14.254357,398
1442,41,17,8.859117,344
4091,4844,16,14.840755,874
299,847,16,15.529604,890
2336,4570,7,1.803484,875
2255,3209,19,1.342805,937
1243,3120,6,10.278299,521
4724,1123,18,18.380946,275
3390,2446,13,12.795356,296
3757,1974,12,13.624576,807
1645,619,16,5.286680,834
2787,62,11,0.766304,880
351,2174,20,5.200193,628
2171,3450,16,17.157498,195
997,1821,20,12.307546,394
3081,2102,8,10.420835,190
1013,2128,20,16.949529,460
4894,1931,18,16.273267,1170
3982,1344,17,1.112621,752
2955,3516,11,4.235288,968
443,3354,16,16.731577,578
802,4932,13,19.485196,831
2146,119,18,8.626372,731
4353,2273,13,13.533684,1167
4572,1031,19,5.639381,1170
389,685,16,10.975890,334
1869,1820,11,7.342286,1050
1940,4125,12,4.546763,938
3045,3117,13,3.744727,177
4096,4375,9,3.409115,998
2050,3837,11,10.544478,574
3372,799,14,17.884822,1086
2022,595,7,1.476900,1075
4012,479,14,20.285923,1047
2687,282,8,1.068560,609
3713,2479,17,13.400475,1077
3267,3352,14,4.932349,905
1988,1111,14,11.365288,524
1407,2866,20,9.021123,642
3265,2914,10,14.145846,588
4887,3064,20,8.610315,1045
2082,297,8,18.232683,515
1237,1877,12,9.414334,908
2735,4645,12,4.465497,577
1909,1665,13,7.975991,938
1308,4964,15,14.642023,205
3413,3075,14,12.993238,449
1268,1443,20,6.135819,286
3166,2218,15,9.033734,428
471,2713,10,5.321287,231
4802,3259,18,8.064916,552
3959,4514,20,5.017122,844
3157,4177,13,0.969450,930
974,4449,7,8.253804,1196
3146,4662,5,17.132649,541
2667,2262,14,16.362435,1155
1108,2261,12,6.313200,1126
90,240,14,9.653295,669
685,3839,7,12.695545,977
535,2038,20,0.956118,563
1609,2740,10,1.909110,560
4926,2455,8,13.546579,1159
479,3843,8,18.300424,1048
3401,3656,7,6.904550,125
517,3530,7,7.520507,1143
2068,2908,20,9.321690,792
587,2514,5,1.637027,324
1341,647,16,0.453155,1135
4909,2684,16,20.268332,1127
668,1424,5,14.684282,957
442,4403,12,17.570000,902
1429,4058,15,8.258518,339
1895,3005,12,18.145727,716
566,2138,17,1.447393,173
3785,1604,12,8.323228,432
3683,3559,5,1.194065,168
4146,4674,13,13.561208,789
4154,1002,15,7.504628,587
3473,3956,11,20.465444,627
4461,3245,14,6.284948,997
3719,113,16,18.400985,127
3111,1468,15,16.899937,741
2956,366,17,15.024373,740
2720,1964,10,10.941553,1017
1648,1901,16,11.932551,856
1106,251,15,4.581676,979
1692,4669,12,2.117202,1072
3288,1392,10,19.292249,1135
2862,4126,18,14.229285,460
1902,347,9,18.338196,173
2671,2059,5,7.941807,394
1590,4965,16,2.813888,513
1106,1879,17,7.555280,985
3396,3242,15,17.611812,150
3667,4010,10,13.251893,805
1189,2818,17,16.826074,325
3144,4396,9,15.064186,220
3895,853,6,8.159661,176
3739,4459,14,14.766430,817
75,2547,7,0.566253,311
2294,3728,5,15.947888,417
4228,309,12,4.850884,155
4016,863,7,4.130432,965
3792,3874,12,7.259298,1000
634,3558,8,16.860122,1138
3414,2960,18,1.467831,391
4981,2719,5,3.777257,690
2426,3628,6,3.455185,230
3919,1649,20,9.061547,546
1736,3389,18,16.788782,1021
165,3118,11,15.945279,1189
3466,4813,15,8.717624,903
2877,2589,10,15.931744,545
4142,4369,5,1.326995,212
2473,2936,12,17.276818,644
2911,4556,18,13.079804,905
2530,3579,20,17.686055,370
75,1029,7,3.712668,1072
1363,1066,6,14.630902,918
1061,4815,18,16.934173,1038
2786,3117,5,10.497981,640
4871,4139,9,4.256724,248
2039,3609,17,14.068121,216
2290,2263,17,10.786911,703
4275,1158,17,14.917913,1120
4130,1885,16,1.074271,1133
1652,4902,10,3.226241,1144
800,580,15,14.230105,732
3697,3520,6,17.253223,790
2807,917,18,12.046895,1048
3340,4270,6,11.286928,476
864,3467,5,7.790347,206
3829,4683,20,16.753602,716
2464,3958,15,5.970797,1014
312,3927,5,11.982750,731
795,409,7,11.100337,991
2590,3912,14,16.587565,337
935,3229,17,7.771797,618
3426,3946,9,19.275697,792
2051,2802,6,1.634086,265
1519,2612,16,0.794759,397
93,4513,5,1.807385,175
4196,1518,16,8.893477,275
2204,1369,15,20.469876,1193
1119,4683,17,2.345109,370
4855,4489,20,1.881686,226
239,1699,19,14.042604,119
2628,2265,20,3.130020,136
3611,323,8,12.349821,965
2042,4302,15,7.813004,741
259,1135,19,6.858902,859
1638,3854,9,15.912778,697
1478,3585,6,12.053592,570
358,2525,20,15.742946,835
3480,212,16,1.755740,575
4190,2536,16,10.499576,548
143,2050,11,7.837081,217
1981,2357,9,19.616264,854
3563,2398,10,4.152175,859
2753,146,7,14.645720,419
2247,1247,12,13.247044,312
4013,1698,20,2.583018,756
3188,3905,19,19.380354,596
3566,4791,19,3.559078,1067
3405,4147,7,10.739376,880
4267,4838,6,6.372975,431
1579,2074,12,16.116060,1039
3378,1701,11,6.728341,365
4861,1831,19,3.749116,210
9,2101,15,13.242841,137
2200,2186,14,13.744669,934
1459,4010,13,16.763845,1147
3497,505,5,18.915690,1060
1788,4992,11,10.691883,127
1456,143,9,2.953540,1134
883,2111,13,0.610201,1136
1468,3968,13,0.042747,246
4770,140,14,13.582446,667
895,1575,19,15.429268,160
1297,3959,5,11.484895,476
4377,2211,5,8.176531,934
772,4170,9,7.162937,950
4726,2928,16,15.124653,691
3846,1551,13,9.429642,462
4683,736,20,10.597165,699
4862,1103,10,8.944287,255
2442,1316,17,4.979739,521
860,378,8,6.487993,320
1181,2814,5,9.385145,912
1523,4426,17,18.724702,696
1029,823,5,14.029027,610
2845,1970,17,11.113050,403
3480,928,14,6.484191,410
2223,1455,8,15.624894,647
1199,990,16,9.540451,974
4365,4172,20,2.961102,837
4560,4070,9,9.432531,1185
252,2253,15,15.468475,1054
1361,4171,15,17.225518,1031
676,2390,5,8.985060,1178
2414,4891,10,9.049762,766
2095,2492,10,5.592626,761
3285,4843,17,20.154865,100
1646,2856,5,19.654319,654
4753,783,17,3.531366,755
1803,3399,11,19.936594,594
23,1189,17,3.618001,881
2547,3509,9,19.018358,512
109,2615,9,8.667434,1197
1224,4643,8,7.928701,724
1911,1612,18,10.920424,1083
